 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
m	0.89504701	0.087805354	0.00620367	0.0047217704	0.0043764611	0.001380407165	0.00043841391	2.5188423e-05	1.82998433e-06
ò	0.94622614	0.0363027868667	0.00661971883333	0.00463114074667	0.0043721693	0.00134153302833	0.000428141212333	3.9237236e-05	3.91952266633e-05
t	0.941727093333	0.0195369121556	0.0306937794444	0.00465813486222	0.0023107216	0.000708898449443	0.000256089729778	3.86993873333e-05	6.96876222211e-05
t	0.716421731111	0.0538555810519	0.0849840798148	0.0580744269541	0.0744144284333	0.0100389516165	0.00185730895993	0.000302860191778	5.0644281407e-05
i	0.354187047037	0.306064747017	0.147371046605	0.078251132318	0.0981932816444	0.0130792726288	0.00233077151664	0.000446233440593	7.64636511357e-05
è	0.143605610012	0.477756392339	0.303015758868	0.0338185534393	0.0338410444481	0.00540997633293	0.00106980921888	0.000274958776864	0.00120788467705
t	0.0654005998707	0.38705929078	0.489919066289	0.0320941138131	0.0188674148827	0.00376136097764	0.000879743556293	0.000319301428955	0.00169909715902
t	0.0297576421569	0.248789166927	0.539655988763	0.0821483879377	0.0681471832942	0.0236589988259	0.0045893781521	0.00251347815965	0.000739771937673
a	0.015879551559	0.163366078976	0.597542606254	0.104611527313	0.0799691594314	0.0295171296953	0.00566578514403	0.00315758347655	0.000290624649224
s	0.005810112393	0.126919617325	0.737266778751	0.079827128771	0.0334518918105	0.0115730454518	0.00266518737468	0.00235218858218	0.000134106115541
e	0.00241960759433	0.0930146901083	0.773927059584	0.102563637924	0.0186752786035	0.00562275968393	0.00163158605823	0.00205204662406	9.33738923137e-05
o	0.00083252861811	0.0877452000361	0.711408936528	0.180863389308	0.0138712985345	0.00345705706131	0.00089132291941	0.00074799937802	0.000182280297438
G	0.000487416462703	0.066978398012	0.702831575509	0.211097256436	0.0142569891782	0.00304214342044	0.000759501439803	0.000380753466007	0.000165917213546
i	0.000373411065901	0.0443579586707	0.659225371836	0.276574492145	0.0156525670594	0.00261572144015	0.000778811213268	0.000356676552002	6.4931115582e-05
o	0.000139274068634	0.0211924455569	0.441892277279	0.503345637382	0.0293291820198	0.00290460988005	0.000844007737756	0.000276799447334	7.57201985273e-05
v	0.00111437939121	0.0102180372856	0.26093500576	0.666917629127	0.0570929913399	0.00269902159335	0.000678824725919	0.000262531355778	8.15323845091e-05
à	0.0014792704504	0.00816241952853	0.215004835253	0.717647726376	0.05251952578	0.00335896623112	0.000584406641973	0.000557341725259	0.00068546144317
n	0.000819183570133	0.00750210630951	0.242501278418	0.711388908792	0.0312236945933	0.00403267447704	0.000524333340658	0.000685149725086	0.00132265898106
n	0.00367127492338	0.0100311222365	0.222572862806	0.619394736264	0.115736482198	0.0194814974257	0.00194591045355	0.00516469085836	0.00200146176035
i	0.00434769486679	0.0108009443455	0.106895942502	0.513678578755	0.312988734066	0.0359228584752	0.00558419748452	0.00763714368612	0.00214397165345
e	0.00146024139993	0.00411160601517	0.036487442854	0.377766199585	0.535408511355	0.0335610241584	0.00630960539484	0.00376110250871	0.00113432115782
A	0.000496959548643	0.00350413830506	0.0161157594047	0.295699713195	0.597163470452	0.0783566010528	0.00458434616495	0.00178361524957	0.00229544192594
n	0.000498839292881	0.00460553176835	0.0124030148016	0.254764284398	0.599885390151	0.115937943684	0.00408506925498	0.00437857494986	0.00344140074198
n	0.00177211547763	0.00634403125612	0.0125254622672	0.166462591466	0.546267636717	0.202934347895	0.0130739588183	0.0484356729833	0.00218422190399
a	0.00187914462588	0.00579916775204	0.00942703135573	0.0872187364887	0.496436385572	0.285286049298	0.0455631819394	0.0653910949944	0.00299924069133
ì	0.000634920946393	0.00224211677068	0.00336580565191	0.0413670148296	0.493625448524	0.374726849766	0.0518434809798	0.0277096432748	0.00448475893044
s	0.000580173286564	0.00170110341023	0.00273145738397	0.0265291036099	0.408121919508	0.500950366589	0.0347956906599	0.0204175700349	0.00417264697681
