 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.83694067	0.147756695	0.0098051996	0.0010173797	0.00017344212	0.0002415382725	0.001359380858	0.000654521748	0.000637694006	0.0001977531975	0.00121564315347
m	0.577288166667	0.386605748333	0.0114117535333	0.0012970051	0.00601371504	0.00366623521083	0.002368765386	0.000906727159333	0.00560263883533	0.00361603916583	0.00122318606616
à	0.358470035556	0.601431992778	0.00895733197777	0.00105447516667	0.00809920698	0.00509089893694	0.001976904522	0.000940963529778	0.00744414811178	0.00484764415528	0.00168643680372
k	0.412776078519	0.554431264259	0.00617981219259	0.00069262659889	0.00749664629333	0.00240941244565	0.002035891134	0.00243620650993	0.00584452103726	0.00209836078509	0.00359922220124
i	0.309912730506	0.61886260142	0.0454111134642	0.0030214925763	0.00740038039778	0.00149660911522	0.00201104213467	0.00273181353664	0.00480213711242	0.00099387990503	0.00335623666708
n	0.117543596169	0.663677680473	0.100305627821	0.00992808235877	0.0942337274326	0.00480585473841	0.00162679016822	0.00118964098888	0.00385116077081	0.00132167981168	0.00151619010903
a	0.049636144723	0.462131500158	0.313945789274	0.0356045144529	0.125010798611	0.0059841787128	0.00157138192274	0.000557761466293	0.0034912250236	0.00141114072056	0.00065558962301
e	0.017043828661	0.229842965386	0.597872246425	0.100475311484	0.0470059340037	0.00328573977093	0.00164910114091	0.000441075182098	0.0014383918912	0.00050208552152	0.000443329314337
k	0.00962238664033	0.106600297129	0.463212447475	0.100853025828	0.295379589668	0.0101599379903	0.0033744153803	0.000842240860699	0.00756758054707	0.00206617267184	0.000321928724779
l	0.0624268565468	0.17966042571	0.166530003825	0.0401826306093	0.497797853223	0.0257731826634	0.0034714714601	0.0010867165869	0.0174253041824	0.00543241972395	0.000213162082593
à	0.0812855561823	0.196743814237	0.0651992316083	0.0209042398698	0.563062887741	0.0333480708878	0.0042764234867	0.00491035469563	0.0161275483941	0.00549251610798	0.0086493545552
s	0.0326889689608	0.080192364579	0.0304492655361	0.0152692037566	0.759987089247	0.0258287746293	0.0134355138289	0.0111358402319	0.0164145964647	0.00291049253599	0.0116878893017
