 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.81825745	0.1098136415	0.03456478255	0.0176947355	0.00080355589	0.00722292534143	0.0116429630205
g	0.63039881	0.1948550205	0.0357255542833	0.0279882068333	0.0919435423967	0.00732488834714	0.0117639839402
e	0.414153943333	0.4007336135	0.0264429698611	0.0251204539444	0.122999984599	0.00449090501571	0.0060581191134
n	0.310739627778	0.589587357833	0.023385443087	0.0178160176481	0.0509117446663	0.00348610517857	0.00407371346447
i	0.208291972593	0.720488939278	0.0275003234957	0.0127615865494	0.0258778963554	0.00232452576619	0.00275481038149
t	0.180357640864	0.738850289759	0.0335521854986	0.0176474075165	0.0247058952518	0.0022645832554	0.00262206289383
ò	0.175231682955	0.628907073253	0.0824752551662	0.0335458348388	0.0263571419173	0.0152879458851	0.0381950733979
r	0.0948217036517	0.500918691084	0.184714938389	0.101931653946	0.0178279751391	0.029112375295	0.070672624466
u	0.0564967726072	0.279864578695	0.444406162796	0.137719787982	0.0144595989797	0.0212705380983	0.0457825246553
e	0.0188729207417	0.104132918898	0.655491157599	0.184719182661	0.00926589492657	0.0102889721994	0.0172289671518
n	0.0119574670632	0.0425559026327	0.446187892533	0.378899677554	0.108818688309	0.0050023480498	0.00657808903727
è	0.0103177566544	0.0275515442109	0.192406790844	0.573098395851	0.15636955677	0.0171802718333	0.0230757352324
n	0.0062039293848	0.020403574737	0.107609836281	0.71874395195	0.0848913169233	0.0250855099444	0.0370619230775
u	0.0041710727066	0.00993532214567	0.0732530647603	0.648596437317	0.169700222974	0.0608101676481	0.0335337336925
s	0.00329545651387	0.00399153641522	0.0513412581868	0.365206782439	0.483567807658	0.068819711966	0.0237774104428
s	0.00653106240462	0.00304157947174	0.0185734878623	0.170294910146	0.770561802553	0.0230160047153	0.0079811155316
c	0.00606243576821	0.00328006149058	0.0083061165541	0.0830207247153	0.888918167518	0.0077270025451	0.00268547758987
e	0.00235973075207	0.00200189780353	0.00477325101803	0.0388661139051	0.930762389173	0.0176069085117	0.00362968843729
r	0.00162858508002	0.00160853824118	0.00253566492268	0.018787476835	0.950551696391	0.0209356319572	0.0039524097001
r	0.00688378799334	0.0102620695471	0.00445288012423	0.0205633294783	0.944476155464	0.0113014662724	0.00206031402103
è	0.00784027023778	0.013876355949	0.0378519793747	0.0873010184928	0.758744925155	0.0606402932575	0.0337451522403
t	0.00444121988593	0.00914675874967	0.0525381874582	0.117698876831	0.596805525052	0.121641744419	0.0977277087468
s	0.049938063862	0.0236266272499	0.0280029764861	0.080135506277	0.578531375017	0.13711930814	0.102646166249
u	0.0633420108727	0.0255910443466	0.0129365647954	0.0469844863857	0.375794341206	0.39457253938	0.0807790187497
m	0.0219140758762	0.0090924521122	0.00484154976513	0.0179421390886	0.455909416602	0.432721247527	0.0575791465876
e	0.00809836468473	0.0035729234174	0.00208453676838	0.0083110290162	0.483735233101	0.438214793576	0.0559831892002
m	0.00342823855424	0.0019042737858	0.00138524756946	0.00679302165873	0.4908568686	0.440165384892	0.0554670188254
à	0.00185661009355	0.0013032953761	0.00115936110982	0.00645624295291	0.495551030533	0.389834195331	0.103839262034
i	0.000639632945983	0.000485909279533	0.000601979973273	0.0027321391843	0.170500636811	0.671900898444	0.153138807345
</S>	0.000349105381991	0.000313917699766	0.000448945011636	0.00168744129215	0.0863275218555	0.784506699222	0.126366413673
