 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.982316615	0.0140285332	0.001116619	0.000257097725	0.0002300251	0.000176527005	0.000218324615	0.000228248735	0.000472623507	0.00095539815127
s	0.774229698333	0.199288849533	0.0114649046667	0.00726107655833	0.00111916683667	0.00187791910833	0.00125122893167	0.00123029869167	0.000870611935667	0.00140628261709
e	0.621402649444	0.341899839844	0.0157262290556	0.0107587308528	0.00147230335889	0.00251249125278	0.00160393492389	0.00169241023056	0.00105813177856	0.00187331413903
l	0.461419821815	0.322948189948	0.0639978438519	0.118047600618	0.00505730519963	0.0175061736343	0.00232558565463	0.00633234124352	0.000743846396187	0.00162136497634
a	0.184222447605	0.529456849983	0.085193741284	0.157758948206	0.00648121509988	0.0226850376214	0.00255515415154	0.00785373943117	0.0014579935354	0.00233494948878
n	0.0883773958683	0.598304663328	0.141840363761	0.133341410735	0.00607801839996	0.0201380182838	0.00144654395051	0.00623401982706	0.00169053666847	0.00254906079826
a	0.0346833361894	0.627696077776	0.173994807254	0.127237748245	0.00597350889999	0.0192430703746	0.00104590131684	0.00565205565902	0.00236020631282	0.00211331273475
v	0.0149919439631	0.637366469259	0.169530021751	0.153842924082	0.00378192373333	0.0115275780715	0.000901713005613	0.00351910026967	0.00257310581427	0.00196522393292
r	0.0180075239877	0.57467135642	0.200118103917	0.186205308027	0.00418617957778	0.00995558965717	0.00104087296854	0.00389039398989	0.00112072668142	0.00080395524564
ì	0.0704011246626	0.478853898807	0.262585874639	0.137206979342	0.00535598735926	0.00709195535239	0.00383010408951	0.00433260742996	0.00300525226047	0.0273362553619
k	0.0792259653875	0.360083802936	0.393925141546	0.106782110447	0.00462850668642	0.00541576108413	0.0055203947965	0.00351418144332	0.00355603222016	0.0373481451873
o	0.0285967379825	0.273099716645	0.531285957182	0.134596354149	0.00530295762881	0.00357361989471	0.0030797528655	0.00173178054777	0.00385115300672	0.0148820441291
a	0.00956877521883	0.0964743600483	0.600207212394	0.257462304716	0.0151488322096	0.00386179589824	0.0017925872885	0.00186611681592	0.00731018946891	0.00630788188637
f	0.00465986694428	0.0361100075161	0.404164644131	0.514901388239	0.0198260110699	0.00786256583275	0.0015015298295	0.00264283960531	0.00599222198964	0.00233894526879
ù	0.00327714271476	0.0263215145054	0.246687088044	0.647320362746	0.0355781910233	0.0123850142776	0.00283109984317	0.0029131006351	0.00777720816321	0.0149092882196
r	0.00199033127159	0.0252605838351	0.209023264015	0.662313520915	0.0486157303411	0.0113847027592	0.00697396561439	0.00256243057837	0.00873936078774	0.0231361030732
n	0.00979011072386	0.029650071945	0.122253137672	0.752315540305	0.0356394917804	0.0179182269197	0.00989782987146	0.00647715812612	0.00344558305258	0.0126128330244
o	0.0117565525326	0.0264993393483	0.0633574008907	0.585842766768	0.232267825593	0.0526049523066	0.00851791095715	0.00861661670871	0.00465787707419	0.00587871914147
k	0.00601613523553	0.0122457968161	0.0270493924969	0.440670542256	0.371214181864	0.119386017436	0.00679983848572	0.0088836109029	0.0049324541214	0.00280203647249
a	0.00410139112518	0.00731411437203	0.0140019300323	0.344833262085	0.412611000621	0.190715315812	0.00810620666191	0.00991336716763	0.00691517947047	0.00148826471616
k	0.00357013332173	0.00778635155734	0.0085000693441	0.264398388695	0.40235072354	0.284762125271	0.010917173554	0.00908906758921	0.00757106815449	0.00105491749772
a	0.00339254549514	0.00789484263245	0.00504115984803	0.218534235565	0.31773243118	0.40803793509	0.0173573328513	0.0113445526964	0.00974956171583	0.000915440491573
n	0.00203562931961	0.00674677599082	0.00336123434934	0.105077501188	0.253182421393	0.58225104503	0.0221150902838	0.0138265387321	0.0105221402319	0.000881668158858
n	0.00666031253987	0.0108765406636	0.00223263064978	0.077059809396	0.115295896798	0.71266146501	0.0285204567613	0.042316120244	0.0039928973373	0.000383881644619
i	0.00730180826429	0.0082885133012	0.00248449231659	0.046812252132	0.097779914266	0.69625220167	0.0662674715871	0.0659947490813	0.0077326343791	0.00108596181154
u	0.00243850576643	0.00292818392707	0.0021770785722	0.0217215823107	0.103750038089	0.603042397223	0.162880553862	0.0836622286938	0.0153314354597	0.00206801160385
n	0.00505771718281	0.00611799572236	0.0013423898674	0.0162675840369	0.062172324363	0.575967859074	0.181577907954	0.137122936231	0.0126665122532	0.00170678526795
r	0.0188719647276	0.0130856145741	0.00117631989913	0.0179196585123	0.0282269547877	0.443316181358	0.107598136985	0.36216027541	0.00672555831773	0.000919341755983
ù	0.0192571469745	0.010456479768	0.0104736724664	0.0170698526708	0.0217614309292	0.204052932119	0.173520409995	0.455035571803	0.0277012939059	0.0606712041853
s	0.00668889594017	0.007507931166	0.0136674827555	0.0155101425569	0.0203360726431	0.13263002404	0.415798489998	0.267450577268	0.034232495702	0.0861778760618
t	0.0165839581967	0.024510825722	0.0104431441852	0.019800671519	0.0128272311144	0.10838438068	0.518532749999	0.240183089089	0.012900317944	0.0358335993539
i	0.0198376261656	0.0268821514073	0.00966884256173	0.018289682073	0.0110644252715	0.0610829882267	0.324323096	0.372677006363	0.0873529442913	0.0688212424513
