 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.973682585	0.0162916835	0.0009023509	0.00028279033	0.00015067768	0.000125716395	0.000189483975	0.000308700495	0.0079551095	2.58381815e-05	3.33196425e-05	5.176856995e-05
M	0.658070089	0.314937177167	0.00713849006667	0.00666932477667	0.000831146363333	0.00176297714167	0.00229972184167	0.000263475285	0.0066566764	8.87914348333e-05	0.00122502727417	5.712734265e-05
à	0.423019267	0.494959215722	0.00996136002222	0.00915749879222	0.00134461585444	0.00261656990056	0.00330302214722	0.00119999692167	0.0494894150333	0.000331386071611	0.00187370956806	0.00274393580522
r	0.408790949	0.438906515241	0.0279925186741	0.00785920646407	0.00147812385148	0.0103314350535	0.00424919708241	0.0110242344406	0.0776022350111	0.0014320625572	0.00260265926602	0.00773083393507
i	0.216268282667	0.615126091747	0.039185259558	0.00831380048802	0.00194118021716	0.0129997620512	0.0047294692608	0.0169066418135	0.0700141150037	0.0017554320524	0.00271296049534	0.010046969645
k	0.0816697922223	0.674954163916	0.105783963186	0.0330909348293	0.00871357217239	0.00921228638373	0.0103344396536	0.0095443100245	0.0552791024346	0.000844596527467	0.00384204377178	0.00673077292967
a	0.0297542228074	0.712217787972	0.145500611062	0.0445666249431	0.0108982735575	0.00771205666124	0.0121247573845	0.00448140422817	0.0254595889115	0.000397478339156	0.00417969716726	0.00270750175789
j	0.0126788284691	0.741839115991	0.160723243687	0.045437684981	0.00711604501917	0.00495922098708	0.00703136062817	0.00262123520939	0.0138291062038	0.000213314326385	0.00218445126575	0.00136640826163
u	0.0063916534897	0.706399291997	0.206678454562	0.0498043689937	0.00599667607306	0.00408898926236	0.00539076724272	0.00253220013646	0.0101166003013	0.000155473368795	0.00151967972858	0.000925887462877
r	0.0110491920299	0.638996183999	0.251643614854	0.0711961836646	0.00607295475769	0.00296188812079	0.00443500934757	0.00257681474549	0.00902670350043	0.000174368559598	0.00106203798286	0.000805085688959
è	0.0168732133433	0.606000761333	0.238278821618	0.0765261252215	0.00603401401923	0.00319671030693	0.00416992808252	0.00261060321516	0.0414426689001	0.000494585256533	0.00124719949429	0.00312536266432
i	0.0103968729311	0.452737007444	0.376576107206	0.0684527677405	0.00458140963974	0.00309794616898	0.00358365156084	0.00856208007172	0.0655955063	0.000710657702178	0.0012296463981	0.00447634582144
m	0.00542398046037	0.209456902815	0.524434875735	0.19030515458	0.00811198591325	0.00735093352299	0.00514018085361	0.00904071293391	0.0365707964333	0.000562138550726	0.0014594449327	0.00214292024715
i	0.00372786531546	0.118234221938	0.461860688578	0.36570268486	0.0182897421378	0.00798011480766	0.00500821348454	0.00361113545464	0.0131888815444	0.000347069271909	0.00123850404423	0.000810905792383
a	0.00127198637382	0.0399526625793	0.419136812859	0.489707028287	0.0281859973793	0.00437326240255	0.00367424506151	0.00413677845155	0.00828843958147	0.000236416255636	0.000590260648077	0.000446116934128
m	0.00167047709794	0.0203985037931	0.285571515953	0.636167342762	0.0305857317931	0.00947186296752	0.0040118647205	0.00390258620718	0.00680472402716	0.000290611961879	0.000831404916026	0.000293355991376
