 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
c	0.93398408	0.056052239	0.0091758177	8.0939917e-05	0.00024283837	1.491986435e-06	0.000462374008	2.67094915e-07
ì	0.954146106667	0.0349448483333	0.0089619749	8.0271875e-05	0.000274997593333	3.7713242535e-05	0.000563793206	0.000990335034365
n	0.885579732222	0.0588838721111	0.0395009653	0.001221014313	0.00215899197444	0.000381609826178	0.00544198012533	0.00683185044479
i	0.563695330074	0.35766909737	0.0570129567667	0.00246193993767	0.00289627227815	0.000651929942059	0.00704732164844	0.0085651673816
e	0.209161538558	0.658266032457	0.110658150589	0.0123836860126	0.00196983314605	0.000685638847353	0.00292449665615	0.0039506289372
n	0.0890908710527	0.464291674152	0.419156326863	0.0168917808709	0.00497248331535	0.000629044139118	0.00326412521872	0.0017036912424
è	0.0541893090176	0.224075428051	0.609489288954	0.042990078157	0.00942965843845	0.00755630160304	0.00494627873957	0.0473236637675
r	0.0407852960059	0.146142532684	0.617697449651	0.0779267693857	0.0186280701462	0.0147088625343	0.0107297499132	0.0733812835892
k	0.041845071002	0.0648263888947	0.673874089884	0.0803292897952	0.0474287933821	0.0157809035114	0.0346039553044	0.0413115531964
o	0.0270562308007	0.0317833769649	0.460672361628	0.306746959932	0.0954613291274	0.0138098768371	0.0418757264348	0.0225941910655
t	0.0200811917336	0.0214729709883	0.277164032209	0.387778693311	0.240634703042	0.0077794364457	0.0346324968116	0.0104565047052
t	0.0627317772445	0.0284235739961	0.34631109407	0.165501200104	0.337976304347	0.0032908230019	0.0521723189372	0.0035929210384
e	0.0660865300048	0.0277769871987	0.258980806357	0.202979942368	0.356420831449	0.0197682790206	0.0630687976457	0.00491783196613
e	0.0221052522383	0.0123894815996	0.088030637019	0.360959504123	0.42027318715	0.0431087873402	0.0465238022152	0.00660934948871
t	0.0139739940594	0.00616018879987	0.0464123202397	0.278529867374	0.56705822905	0.0420226504467	0.0421602177384	0.0036825392429
u	0.0112785615178	0.00437508943329	0.0325738683799	0.125159165125	0.600873163017	0.122578712816	0.0991958645795	0.00396561282763
s	0.0114331113373	0.00368876117776	0.01943110676	0.068873829375	0.527507687672	0.158830824272	0.20591577486	0.00431894774254
m	0.0303273344458	0.00807801185925	0.0347688452533	0.0268826764583	0.561406009224	0.0725619094907	0.264103704953	0.00187152601151
è	0.0290078953553	0.00871566951975	0.0320629645678	0.0117170319194	0.407431286408	0.0515913112302	0.435715381651	0.0237584596345
n	0.0102631305584	0.00608479073992	0.0137503813393	0.0217802837398	0.237191128803	0.111961267077	0.534880227217	0.0640888112115
o	0.0039952294128	0.00501111894997	0.0074761278311	0.0266908832466	0.162316933934	0.193129912359	0.510716375739	0.0906634204038
m	0.00202106703093	0.00208584481999	0.00459237579503	0.0129351882155	0.072427729978	0.152609970553	0.68683635858	0.0664914172726
e	0.00136569649931	0.00109047296333	0.00361720371501	0.00552297010517	0.040648130826	0.0670658832843	0.827305396193	0.0533841915622
t	0.00341904675544	0.00242980871111	0.00726442122167	0.00365022946839	0.0328379867753	0.0384249312614	0.862812875398	0.0491606519441
r	0.0223755555851	0.0100387910704	0.0184832834072	0.0201361160228	0.0777385055918	0.0180880085871	0.814102541799	0.0190371919714
ò	0.0257634408384	0.0108444575235	0.0164162660024	0.0381527300076	0.0956872651973	0.0498179628624	0.6736621306	0.0896557758905
m	0.0105432582561	0.0100275820078	0.0078126452008	0.0359877723359	0.0809494730658	0.0606776682875	0.663165043533	0.130836603963
e	0.00546314583637	0.0094594569926	0.00473797288693	0.023256946112	0.0561834567886	0.0615207164292	0.587839794511	0.251538559988
</S>	0.00275526604469	0.0047676134813	0.00242549167347	0.014425599556	0.0304777300443	0.0847070657146	0.452969767255	0.407471499994
