 	quella	famiglia	non	ha	da	mangiare	</S>
c	0.943741985	0.0549847625	0.000606391615	0.00031500665	0.00020484668	0.000146403655	6.70461215e-07
ì	0.960055675	0.0391390553333	0.0003033540332	0.000229879363	0.000156301995	0.000105992428067	9.791574515e-06
s	0.981543488333	0.0181565396111	0.0001084252866	8.34852316667e-05	5.55041835333e-05	3.69167986557e-05	1.56199261717e-05
i	0.681323146111	0.295282863204	0.0185560891862	0.00106988792822	0.000456814304711	0.000438241452452	0.00287296095906
f	0.270239927704	0.695111521068	0.0252508268954	0.00194441507607	0.0023674220349	0.00125761398415	0.00382827184602
a	0.111433378768	0.805811540356	0.0694748621318	0.00466009995869	0.0037708323783	0.00193537606138	0.00291388760834
m	0.0558949761227	0.846497613452	0.0843380390439	0.00573210848623	0.00319194899277	0.00173727440713	0.00260807450978
ì	0.0420253133742	0.861812937817	0.077597621348	0.0100312723287	0.00318577616426	0.00129320815571	0.00405390351026
g	0.0692354964581	0.819490979272	0.0815646904493	0.0188513231096	0.00351847105475	0.0014661852519	0.00587284557009
l	0.0979601621527	0.804789593091	0.0397270451498	0.0292483643699	0.0125721414516	0.010823314984	0.00487934299003
i	0.0591703086342	0.534912873464	0.29067777005	0.07341007479	0.0217926924839	0.0161013219947	0.00393494229668
a	0.0197383496175	0.180644564055	0.631476056683	0.13655901493	0.020611258828	0.00880030583157	0.00217046589889
e	0.0065818371505	0.060751110605	0.681501285561	0.218676434977	0.0270554576093	0.00443959217719	0.000994299552963
n	0.00845126783873	0.0274955369883	0.446548910187	0.306824958326	0.200737765203	0.00934437645906	0.000597195820988
è	0.00937190559291	0.0239582696628	0.188615670062	0.338502092775	0.387465205068	0.0199789968197	0.0321078803903
c	0.00450897117764	0.0342499812209	0.141949601687	0.442347330925	0.316243365023	0.0178877699399	0.0428129931301
h	0.0186765743925	0.102823542407	0.102796091562	0.418366383642	0.326158735008	0.0162907006466	0.01488796113
i	0.0223286841108	0.107228847026	0.0427808321873	0.202056906881	0.548464868336	0.0656924675489	0.0114474167967
n	0.0132116020169	0.045190408232	0.0196725422624	0.081244021127	0.684485269445	0.14614439585	0.0100518260822
a	0.0101575111206	0.024443674784	0.00889669055413	0.032131648109	0.472078357482	0.44538986195	0.0069023161774
f	0.0171904268219	0.0262953406347	0.00504082101804	0.0123893059363	0.298713156827	0.634367057317	0.00600390579247
à	0.0195535580646	0.0269886924716	0.00833358790601	0.0117210953121	0.249269005609	0.601819349106	0.0823146926642
i	0.0065517803682	0.00910900285053	0.00792878605867	0.010241256604	0.0986970938697	0.743920073035	0.123551987555
</S>	0.0032971550181	0.00460115607527	0.00415266966433	0.005463768552	0.0521417449349	0.844577751517	0.0857657387775
