 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.93707182	0.037232193	0.0212863161	0.001473552615	0.0011950029215	4.44788765e-05	0.0002272739285	0.0003626339635	0.00110676876202
f	0.635350526667	0.324408171	0.0215578618	0.00918749473833	0.00125637089383	0.000517267780167	0.0007685774295	0.00583771032117	0.00111606091734
è	0.450777228889	0.468296067	0.0217168410333	0.0336577215794	0.00150750041794	0.00712852292672	0.00160162980983	0.00806969677372	0.00724478753578
n	0.497340756296	0.378791475667	0.0485685303444	0.0446541538598	0.00286356257265	0.0105500278422	0.00193736073661	0.00390035265791	0.0113937926453
e	0.332764198765	0.521473835222	0.0984499301148	0.0298235512866	0.00278173852422	0.00532291209407	0.00128289653554	0.00189352700597	0.0062074312351
t	0.156871160255	0.665838601741	0.103005520038	0.0600620270955	0.00159297135474	0.00315889174469	0.00145705720185	0.00564604855532	0.0023677082617
e	0.0609613764183	0.592481243914	0.254042520013	0.0792062523652	0.00163799059825	0.00236734677156	0.00150805642728	0.00691799548511	0.0008772259839
k	0.0270781471394	0.500176614638	0.298308976004	0.154505767455	0.00167406758608	0.00481618468052	0.00179621423576	0.0112586989617	0.000385379309633
a	0.0135267391798	0.377086432879	0.392901194668	0.191565485818	0.00421660851536	0.00569458890017	0.00196608268859	0.0128154237739	0.000227456118211
o	0.00614548519327	0.151651341626	0.631134864889	0.181080688606	0.0211412171718	0.00322452540672	0.000912740166197	0.00447873248797	0.000230334389404
l	0.00337559173109	0.0680763878753	0.43310133163	0.427140386202	0.0272533923906	0.0237244422356	0.00314184718207	0.0139617762727	0.000224795433135
à	0.00855683791036	0.0403769299584	0.217323873877	0.555256305401	0.0836299084635	0.0542429594119	0.00987979306069	0.0186542884242	0.012079119731
d	0.0107315701035	0.0228855089861	0.151453351292	0.5078540118	0.112866740155	0.152366723137	0.0149301493536	0.0101056511414	0.0168062967103
r	0.0060131744345	0.0127275533287	0.0633105776307	0.462480757267	0.055644117385	0.350606657712	0.0198328911179	0.0227598870471	0.00662437905343
o	0.00324488333817	0.0070175899429	0.0379701880769	0.265979981089	0.144632215795	0.326364235904	0.156019683039	0.054274572349	0.00449665203448
m	0.00143652537272	0.0041450138143	0.0291373682123	0.102167297363	0.171614397698	0.433412165301	0.20450424768	0.0499570053497	0.00362595240649
b	0.00106045437757	0.00473806160477	0.0105497417574	0.0669550774543	0.0633319869993	0.7080301151	0.12256806256	0.0215550840166	0.0012113972386
ì	0.000733312335857	0.00610677453492	0.00753748541913	0.0515868808181	0.0353581299998	0.5466657217	0.290462604187	0.0571171656722	0.00443194078763
k	0.000917164301952	0.00588101074497	0.00690848503971	0.0273347524394	0.0225801375666	0.497860710567	0.355386851396	0.0774825452241	0.00564830961254
e	0.000955142067317	0.00337766591499	0.00464571804657	0.0129617755665	0.0140870920889	0.430038420189	0.361860817132	0.163230171741	0.00884314655418
a	0.000385431250439	0.00131660673666	0.00298641735219	0.00455165770883	0.0105158649296	0.144732611496	0.344423899044	0.477935837247	0.0131516668514
p	0.00167418341148	0.00482577624389	0.0012238971374	0.00731242083628	0.00477726799653	0.0504643983653	0.175073749681	0.746156212416	0.00849211625047
ò	0.00210591260183	0.0060172432993	0.0022156771958	0.00846317156543	0.00290294811884	0.0193532044884	0.0928890988937	0.839579990805	0.0264728033835
t	0.000981547621943	0.00228486968443	0.00254232811527	0.00346702310848	0.00259936290628	0.00846381809613	0.0478072409646	0.869298643602	0.0625551844612
t	0.00191016043065	0.00238695316148	0.00118076972176	0.00960028566949	0.00228554056876	0.0166214256987	0.0575023313215	0.856341361201	0.0521711265537
u	0.00204832539688	0.00231466919383	0.000852464020587	0.0113579983465	0.00190064075625	0.0179413270129	0.0519985109738	0.677358377067	0.234227633918
</S>	0.00117339542844	0.00136504045691	0.000849883230294	0.00580949885825	0.00147701862813	0.00901083867645	0.0298084532869	0.508900323534	0.441605516959
