 	le	melanzane	vogliono	girate	</S>
e	0.81298165	0.0431774085	0.132355571635	0.002059694118	0.00942565188141
m	0.507055216	0.299177266167	0.138671947545	0.0456480953727	0.00944745746047
a	0.359295458	0.519476648722	0.0568708841817	0.0601900497909	0.00416692698682
r	0.300458230333	0.641886542907	0.0285389327272	0.026687284597	0.00242899224227
a	0.140436415778	0.805110330969	0.0297083009091	0.0157490328657	0.00899590166076
n	0.0810488782593	0.87134522699	0.0274496379697	0.0089874146219	0.0111688239503
g	0.0989108944198	0.870883155663	0.0157086066566	0.0102624687073	0.0042348786801
i	0.121942704807	0.820324898554	0.0200609708855	0.0278597994024	0.00981164786003
à	0.268187564936	0.620195932851	0.0531879492952	0.0312191274675	0.02720941362
n	0.347546014979	0.469292977617	0.136326809765	0.0192503218225	0.02758385154
e	0.168594583113	0.380572065872	0.327502253255	0.0767065806075	0.04662449918
e	0.0566756818243	0.185706068624	0.605192641085	0.0984932122025	0.05393235506
t	0.0247348509414	0.181494029541	0.674045713695	0.0979909460675	0.0217344313867
è	0.0143466380471	0.157199536447	0.725446871232	0.0910910851892	0.0119158601622
l	0.00754685488237	0.057240228749	0.885115423744	0.0385163028964	0.0115811523874
u	0.00487429786412	0.023394947983	0.654280459915	0.264192052299	0.0532581911291
n	0.00363883815804	0.011881208061	0.281575028638	0.638871810766	0.064033092753
v	0.0106701608193	0.0226313550203	0.135217700546	0.809941440255	0.021539337331
o	0.0110477289254	0.0224082686068	0.0722023088487	0.876814036752	0.017527614147
t	0.00718182829413	0.0219950068023	0.0404761776162	0.914188712251	0.016158228319
i	0.00589087900571	0.0218058814808	0.0236182942054	0.932415654084	0.0162693053763
m	0.00234216207624	0.00966301854027	0.00985798746847	0.961850578028	0.0162863023061
m	0.00195374709208	0.0132003773468	0.0144405972228	0.964924116009	0.00548120351603
è	0.00145362800169	0.0120341669189	0.0185577164076	0.894787042003	0.073167470072
n	0.00566518407156	0.00709859560963	0.0273393448025	0.678099384001	0.281797483357
e	0.00718342552385	0.00563637491988	0.0288017032675	0.426506348	0.531872127786
</S>	0.00377061001192	0.00313127878494	0.0170205511337	0.332386484	0.643691063893
