 	ora	che	loro	non	vengono	più	</S>
à	0.947041085	0.0161577215	0.00588863635	0.010537806475	0.0012376984	0.00072902601	0.0184081257902
r	0.632279533	0.2630639415	0.0552281756833	0.018077247825	0.0071943562	0.00489108330333	0.0192656945967
t	0.228844052333	0.6284356805	0.0877663342278	0.0144645491083	0.0114038950667	0.0217403624344	0.00734511159223
e	0.0923636647777	0.666632026833	0.187392810409	0.0180919372028	0.00743160502223	0.0237204930781	0.00436745192408
k	0.0399149001592	0.660054542278	0.25761214347	0.0188364099343	0.00440089514074	0.015865332626	0.00331578419803
a	0.0238105042864	0.634645780759	0.286976271157	0.0349356298448	0.00348419928025	0.013497402442	0.00265024638934
c	0.0210252834288	0.622691543586	0.302382550386	0.0404817149483	0.00297830742675	0.008013112714	0.00242754166711
ì	0.0117493798096	0.566321384529	0.379113650129	0.0276727319828	0.00489326104225	0.00731373500467	0.0029359362597
n	0.00586216193653	0.36856584151	0.54713896671	0.0420943913276	0.0243125450141	0.00689414660156	0.00513200618657
i	0.00299438899551	0.209892551637	0.460107062237	0.282935519109	0.0333021550047	0.00605527336719	0.00471307319552
e	0.00127686158184	0.0717827430123	0.266151085746	0.624394373036	0.0289634013349	0.00471528778906	0.00271621856517
n	0.0176864557606	0.0476500673374	0.142514894582	0.501927007679	0.152036827778	0.136965124263	0.00121960451172
è	0.0253827132535	0.0421522714458	0.077231850194	0.275449685893	0.297977955926	0.222563098088	0.0592424322939
r	0.0117106991512	0.0205245018153	0.0510475757313	0.194495787298	0.479916698642	0.161699529363	0.0806052082646
k	0.0154115947837	0.0220192606051	0.0314216992438	0.0758183415993	0.540335712881	0.283628329788	0.0313650474549
o	0.0157665487512	0.0191046801417	0.0147116586479	0.0498285776998	0.300092754627	0.579014699929	0.021481046685
t	0.0062052762404	0.0102714863206	0.0111362317826	0.0395107220333	0.131222688542	0.785769689976	0.0158838504563
t	0.0035724946468	0.0199466911069	0.0357906032609	0.0169964553111	0.098578089514	0.819725163325	0.00539044234677
e	0.00177223999493	0.0193844493956	0.0391273908536	0.0111451036037	0.0595157839947	0.840976337775	0.0280786450823
p	0.00117852667764	0.0132980421585	0.0169685780512	0.00720127953457	0.0242554744882	0.901479295925	0.0356187522054
l	0.00115182308255	0.0165929013862	0.0194412493504	0.00355968694486	0.0170224588294	0.930274498642	0.0119573654931
è	0.000573813782517	0.0115305812621	0.0320952561168	0.0217520910816	0.0244423699431	0.869169832881	0.0404360827444
o	0.000232249507506	0.0045294907307	0.0262387887556	0.0306879876939	0.0232163837477	0.78344991096	0.131645217581
</S>	0.000154185826253	0.00232863563035	0.0134368429528	0.0207241448469	0.0131640795239	0.76172910548	0.188463023791
