 	avete	cucinato	le	verdure	</S>
i	0.79863165	0.17669616	0.02064260375	0.0022075719	0.0018220220365
m	0.521960474	0.292551353333	0.0371523375833	0.146486019967	0.00184982785883
a	0.273925528667	0.492167884444	0.0367300668611	0.196480568156	0.000695945636277
r	0.188067864556	0.543604628148	0.023994196287	0.244042627552	0.000290675829759
è	0.129548609852	0.558608842716	0.037827168429	0.269946279184	0.00406907519092
t	0.116831129951	0.691682700905	0.063741958143	0.119204623061	0.00853959456364
s	0.0498366096503	0.528297988635	0.065651673381	0.349888177687	0.00632560520788
a	0.0223322288834	0.223500802545	0.32653180646	0.423843190562	0.00379203692263
t	0.0103794370611	0.125089375515	0.615294222153	0.246516981521	0.00272004420088
o	0.0051686604537	0.0725960771717	0.742184244051	0.17885129384	0.00119974462696
l	0.00290549229457	0.0322334350572	0.599030814684	0.365131724613	0.000698518618987
a	0.00193118047486	0.0144870544857	0.541183521561	0.441394192204	0.00100402334966
l	0.00155198967829	0.0075153371119	0.496711547854	0.493131331401	0.00108977131655
à	0.0181635951794	0.036485435854	0.361182239951	0.564326050467	0.0198426742388
c	0.0324456377265	0.0589099869513	0.58750799665	0.294213760156	0.0269225918463
h	0.0220572344088	0.0419049986504	0.48679203555	0.439253206719	0.00999247601543
a	0.00983187043827	0.0234087732168	0.17880144785	0.780369668906	0.00758820113848
n	0.00378506054809	0.0105788434056	0.0692669092833	0.909708442969	0.00666075214949
a	0.0018667381327	0.00638486326853	0.0374577094278	0.741858007656	0.212432705986
</S>	0.00112744509135	0.00370251483426	0.0303619232139	0.543334963828	0.421473152993
