 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
e	0.77005023	0.21366954	0.00404683898	0.001520533195	0.000548759005	0.00352989477625	0.00457758265335	0.00205660577124
t	0.477864776333	0.500221493333	0.00784802109333	0.002004355865	0.001788555635	0.00361346550875	0.00459097626345	0.00206834597275
è	0.174912424444	0.795842311111	0.0113447123644	0.002239290955	0.00288718961167	0.00290017441958	0.00221729980015	0.00765656020658
l	0.0652082738147	0.90385690037	0.0125324567881	0.00248958741833	0.00229803707056	0.00259204740553	0.00142940528572	0.00959330309553
i	0.0355123956049	0.759315103457	0.188491561263	0.00605708670611	0.00271443349019	0.00119353921084	0.00253585464757	0.00418008765851
f	0.0546494798683	0.408749777819	0.475106920421	0.016696759902	0.0376205694967	0.00188044034695	0.00298015182252	0.00231595246284
a	0.0502702834228	0.172144540273	0.681853706807	0.0356276273007	0.0498052903322	0.00227447594898	0.00637200568084	0.00165211473095
m	0.0393244322743	0.0773295134243	0.774022025602	0.0483729124336	0.0497539539441	0.00223629148299	0.00753839499361	0.00142252156032
è	0.0344697890248	0.0462630608081	0.739757465201	0.112160984145	0.0583817779814	0.00228646262766	0.0046687734312	0.00201173223677
n	0.0128036433749	0.032941468936	0.617418395067	0.232305254715	0.0909260026605	0.00489945320922	0.00421284494373	0.00449300027892
o	0.00492988128163	0.0169214869853	0.385496119689	0.443256618238	0.11786988422	0.00823549740307	0.0186007271146	0.00468981142631
o	0.00172042663721	0.00572068199843	0.18258936923	0.617552489413	0.141637211407	0.011831268801	0.0361819913715	0.00276655848877
l	0.00290183226574	0.00288070779614	0.08542814241	0.452141589804	0.416557980469	0.0131498526003	0.0256208723638	0.00131904325959
i	0.00330854356191	0.00191887100705	0.0381430871367	0.234703803268	0.521769940156	0.0983322338668	0.100027147028	0.0017963853032
m	0.0014240436773	0.000945370410683	0.0223084627122	0.143311368089	0.580334960052	0.125075260289	0.124722073053	0.00187845689207
i	0.0007771785391	0.000627508653561	0.0176341819041	0.0686079976963	0.600387533351	0.233593695763	0.0750152167277	0.00335668175502
a	0.0002941036657	0.000236485857854	0.0104644391347	0.0404203625654	0.30901361445	0.522946248588	0.109020860576	0.00760388291834
f	0.000844600544567	0.00349953454262	0.0067948445449	0.0225237281885	0.32200952815	0.547343132863	0.0898152618587	0.00716935600611
o	0.00102866958952	0.00458605073187	0.00555814343163	0.0131912681962	0.307958278183	0.436447944288	0.221505448953	0.00972418303537
r	0.000748610971173	0.00622050079496	0.00705564906054	0.0112859718654	0.161160494861	0.479010048096	0.316554866318	0.0179638290118
à	0.000681657733724	0.00690982464165	0.0160395710202	0.0688704429551	0.128597409287	0.379883369365	0.297989982106	0.101027721004
</S>	0.000386374581862	0.00367782238582	0.0210829855101	0.123729791478	0.0903510211435	0.223412014682	0.356679806053	0.180680195502
