 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.1326853	0.0947835	0.09155843	0.09851571	0.02604585	0.054564398	0.029267956	0.11244019	0.14441203	0.14911881	0.06660786
a31	0.2723122	0.09376097	0.08900703	0.07796518	0.012343629	0.034452233	0.01474501	0.078212045	0.12366852	0.15443803	0.0490951
a20	0.2595536	0.07321738	0.07582158	0.077707164	0.033846658	0.05129734	0.034746695	0.08212487	0.11397837	0.13703835	0.06066801
a31	0.18078113	0.088110484	0.09000316	0.08999015	0.04633599	0.07342352	0.052407037	0.090078786	0.0987703	0.107945934	0.08215348
a7	0.27511612	0.07226838	0.07017938	0.06685697	0.037857603	0.049486287	0.037105538	0.072673455	0.11412102	0.13923886	0.065096356
a31	0.20530222	0.09312948	0.08960166	0.08325844	0.0454029	0.069322914	0.052783083	0.08005629	0.095244825	0.10847652	0.07742172
a24	0.32368013	0.089338094	0.07047479	0.055326913	0.009624851	0.0240889	0.012741372	0.06891988	0.13573036	0.1614849	0.04858986
a37	0.32320464	0.077355005	0.06883922	0.063767105	0.0056030685	0.019211743	0.0068063107	0.06445011	0.1463444	0.18934369	0.035074756
a31	0.34310094	0.05743251	0.047898673	0.05308634	0.006307076	0.010385385	0.0061709946	0.07200104	0.17119704	0.21298909	0.019430906
a11	0.34569043	0.056727063	0.04724411	0.05006317	0.0030156455	0.005803564	0.0027349296	0.079713725	0.18058732	0.21171406	0.016705917
a31	0.35583282	0.026487513	0.025415568	0.031734273	0.0047431025	0.006165194	0.0042145276	0.05471527	0.21767986	0.26395738	0.009054432
a3	0.34430337	0.02649982	0.026704185	0.034582797	0.0066247433	0.007989823	0.0061346493	0.053096723	0.22422875	0.25897947	0.010855674
a27	0.34082848	0.02848694	0.025849102	0.031520285	0.008164945	0.0090519115	0.007978057	0.0435654	0.23701295	0.25522107	0.012320911
a20	0.27873927	0.04376072	0.046328373	0.057515472	0.021635324	0.023074944	0.020902589	0.053061284	0.21445212	0.21596599	0.024563882
a31	0.221599	0.06011231	0.06719163	0.08314361	0.034092594	0.036488555	0.03261054	0.06818541	0.18400736	0.17608531	0.03648367
a20	0.22096902	0.057927717	0.058434285	0.06703274	0.0360562	0.037358392	0.035517357	0.06512924	0.2016723	0.18135853	0.038544204
a11	0.20597526	0.08203767	0.07971022	0.07979062	0.05457516	0.055204492	0.054345354	0.069238216	0.13510528	0.12777199	0.056245662
a13	0.13674484	0.09603506	0.095281996	0.09818305	0.069309525	0.07009201	0.06881854	0.08022887	0.114609815	0.10081392	0.06988241
a28	0.123471074	0.09220173	0.09283463	0.10088423	0.070955254	0.072207995	0.07013531	0.08549976	0.11942444	0.10098524	0.07140037
a31	0.120800026	0.088774085	0.08966802	0.09950721	0.07306805	0.0743614	0.07220986	0.08750919	0.11969553	0.10098735	0.07341927
a39	0.106363796	0.08814634	0.087872244	0.08960388	0.085785285	0.08595478	0.085706	0.088907234	0.09978592	0.09590258	0.085971914
a31	0.10387336	0.090862006	0.09017805	0.090130456	0.088517904	0.088567466	0.08848792	0.08921798	0.09142599	0.09019551	0.088543355
a8	0.09557262	0.09065898	0.09046115	0.09038102	0.0900457	0.090057135	0.09004198	0.09031836	0.09129096	0.091102846	0.090069264
</S>	0.09350996	0.09085756	0.09073617	0.09064553	0.090518564	0.090521514	0.09051752	0.09058775	0.09081793	0.09076404	0.09052353
