 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.11431351	0.124018624	0.110811196	0.079315886	0.056366105	0.11659284	0.027078437	0.09284172	0.07832523	0.123352416	0.030284932	0.046699163
a3	0.07176176	0.35180458	0.07057761	0.030357162	0.02040168	0.064254634	0.013698565	0.04845264	0.04322797	0.22790946	0.029227627	0.02832636
a31	0.08279189	0.20830622	0.08006967	0.06554378	0.05177939	0.07673072	0.04857607	0.07363473	0.07257287	0.1124811	0.06106508	0.066448435
a7	0.08044709	0.21707259	0.075715326	0.06231738	0.051715713	0.070797764	0.053320315	0.06735832	0.06677971	0.12774493	0.06311758	0.063613296
a20	0.09016168	0.15902789	0.081533805	0.0726216	0.067771494	0.07589534	0.064325415	0.07400016	0.07365889	0.10248277	0.06711873	0.071402214
a24	0.09649596	0.17145021	0.0846018	0.070651114	0.06608581	0.07434723	0.05504026	0.07119443	0.07055738	0.11700297	0.056485858	0.066087045
a31	0.11486783	0.20470099	0.10388976	0.06881366	0.04842286	0.08223106	0.021811618	0.06954164	0.06315188	0.1555569	0.0265115	0.040500276
a20	0.11828936	0.30319577	0.10602353	0.031062216	0.013447717	0.08807389	0.008994764	0.03805237	0.026006158	0.2436036	0.010480901	0.012769739
a31	0.113361195	0.3221506	0.10136278	0.021984145	0.01100385	0.090512194	0.009525033	0.027048219	0.018577283	0.26273352	0.010470132	0.011271061
a28	0.114469	0.34663364	0.10052864	0.017481657	0.008628955	0.0875673	0.0077152844	0.023966115	0.016217537	0.25849918	0.008887856	0.009404814
a31	0.093409665	0.34826207	0.08800752	0.01748738	0.010130677	0.08102927	0.010274084	0.02121814	0.01626618	0.28980455	0.0120607065	0.012049675
a3	0.093495354	0.39363542	0.09419767	0.012133722	0.005172762	0.08363306	0.0051999753	0.019814663	0.013337559	0.2642878	0.0077192844	0.0073727444
a31	0.058849953	0.38707748	0.06672746	0.01557164	0.008971415	0.0641381	0.009970305	0.019793848	0.016897907	0.32368532	0.014863885	0.013452697
a35	0.063722976	0.44880337	0.07011264	0.0071727904	0.0037451603	0.07081433	0.003760957	0.014876278	0.010333068	0.29415464	0.0069940253	0.0055097905
a31	0.03685234	0.41319975	0.044354346	0.013100093	0.0095352335	0.0472475	0.009904939	0.020753585	0.017914824	0.3569922	0.017148558	0.012996647
a20	0.03873311	0.46923858	0.03401793	0.00732177	0.0058592507	0.037416972	0.0058515086	0.011771151	0.009583187	0.36502385	0.008396661	0.006786079
a0	0.03312325	0.41837266	0.029415105	0.013694451	0.01195445	0.027939111	0.011976702	0.01649257	0.01490954	0.39477417	0.014606778	0.012741232
a31	0.049305763	0.30642268	0.057786558	0.0337642	0.028807793	0.058252893	0.029369447	0.047928475	0.043133534	0.26783276	0.043469008	0.033926837
a38	0.04027973	0.35209948	0.03482788	0.023058077	0.022167385	0.035767935	0.022196826	0.026969079	0.025306864	0.36941025	0.024897648	0.023018843
a8	0.07238098	0.19178589	0.065982215	0.053606663	0.05242599	0.061516013	0.05250944	0.05767098	0.055902403	0.22678788	0.056005053	0.05342643
a31	0.07510329	0.13093023	0.07188451	0.06827853	0.067903526	0.07194427	0.06794566	0.07048686	0.069633834	0.16786659	0.06961077	0.068411924
a46	0.07951387	0.12041274	0.077190556	0.07511879	0.074992605	0.076725364	0.07499014	0.075491875	0.075308524	0.119946696	0.0752393	0.075069584
a31	0.082280606	0.09365295	0.08132809	0.080635495	0.08058566	0.081114516	0.08058835	0.080843605	0.08075529	0.09683714	0.080744855	0.08063339
</S>	0.08274808	0.09434149	0.08189914	0.08126843	0.08123409	0.08166299	0.0812325	0.08132626	0.08129019	0.09047849	0.08127252	0.081245735
