 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.12692039	0.030317677	0.08438412	0.12054269	0.15326926	0.12507553	0.121198535	0.1527889	0.08550294
a8	0.06659192	0.009668726	0.0632232	0.18250875	0.33080342	0.07251124	0.047813233	0.19421011	0.03266948
a31	0.098977454	0.04012905	0.10978937	0.12931831	0.17506579	0.11388197	0.095396295	0.16518235	0.07225945
a29	0.07532915	0.022490177	0.082178675	0.15014401	0.27265006	0.082114086	0.06625884	0.20477618	0.044058878
a11	0.10480609	0.02759927	0.097626574	0.123231165	0.22050546	0.09251924	0.08663605	0.17878915	0.06828698
a31	0.12422823	0.012836586	0.07746035	0.12686379	0.22769538	0.092892356	0.09183264	0.17824495	0.06794572
a17	0.11857969	0.0024481176	0.06036436	0.16820794	0.24278632	0.08590166	0.086676426	0.21075776	0.02427763
a21	0.07684854	0.0032379562	0.022931876	0.14771545	0.3221137	0.07065569	0.05628161	0.29152876	0.008686385
a24	0.06789891	0.0064016413	0.020038366	0.12785639	0.38086197	0.070330545	0.046181902	0.26990357	0.010526834
a31	0.10134055	0.009606593	0.026357107	0.12906659	0.3383017	0.09897616	0.067500435	0.21265714	0.01619374
a18	0.07701459	0.005119445	0.0190324	0.13529016	0.3376782	0.07953519	0.052837152	0.283278	0.010214851
a31	0.058780197	0.011402953	0.02236868	0.10577482	0.4539435	0.06719687	0.03873745	0.227667	0.014128546
a8	0.05087939	0.00556474	0.015524049	0.12402255	0.43268716	0.06007101	0.0352864	0.26663467	0.0093300585
a31	0.046316676	0.014530185	0.020953415	0.093280494	0.53489035	0.051499132	0.031182727	0.19108757	0.016259402
a11	0.040903006	0.009247115	0.016751861	0.09032087	0.5423469	0.04011453	0.02856318	0.21935502	0.012397646
a31	0.04484897	0.019497171	0.024510428	0.07169768	0.5988012	0.037831947	0.030727427	0.15093186	0.021153321
a8	0.043242905	0.017880686	0.023720035	0.070873186	0.58995265	0.03628507	0.03035777	0.16740684	0.020280864
a24	0.05275401	0.026123675	0.030387396	0.06563234	0.5760613	0.040894542	0.037065543	0.14325312	0.027828086
a31	0.07507644	0.049284145	0.05211816	0.077286236	0.46286392	0.061310604	0.056309775	0.11565537	0.050095335
a37	0.056780092	0.035119362	0.038340267	0.069450185	0.5365327	0.04844761	0.044263992	0.13434984	0.036715966
a31	0.0893393	0.06391568	0.06642116	0.083135515	0.37373874	0.07154975	0.06951211	0.11755751	0.06483026
a28	0.09535938	0.07406587	0.0764564	0.0918712	0.30850255	0.08024724	0.07873535	0.11968773	0.075074315
a31	0.1088692	0.08299296	0.0864046	0.098727934	0.23896657	0.08783207	0.08732761	0.12464075	0.08423834
</S>	0.1129209	0.09990941	0.10086199	0.10585124	0.16336219	0.10184146	0.10140458	0.11360278	0.100245364
