 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.08114721	0.073497	0.073652685	0.06336005	0.09177809	0.10911754	0.106281996	0.11067047	0.11200402	0.017686978	0.018747622	0.10518484	0.03687153
a41	0.08827393	0.07117297	0.073185034	0.0537912	0.10851224	0.1447011	0.06764914	0.07320398	0.12418461	0.013492895	0.016763851	0.11979874	0.045270223
a37	0.07456828	0.063880645	0.07422188	0.0706566	0.10651131	0.11154995	0.089207605	0.08264892	0.10120562	0.03081975	0.03478943	0.09755882	0.062381297
a24	0.071190976	0.06316871	0.072351985	0.0758201	0.09633738	0.09873683	0.091742694	0.08934318	0.103300996	0.029252028	0.033601027	0.09993227	0.07522185
a28	0.0750904	0.06658479	0.07605871	0.07977504	0.09557723	0.09695393	0.0924445	0.09020709	0.097765714	0.02445616	0.030840313	0.09575384	0.078492254
a17	0.08553416	0.070607446	0.08048282	0.075836584	0.097658195	0.101357475	0.09499571	0.09516949	0.10961617	0.009152773	0.013068947	0.103104874	0.06341537
a31	0.09131973	0.06403627	0.07209853	0.04916301	0.10504359	0.11811448	0.10319824	0.10722863	0.13616286	0.006287875	0.007337119	0.113948345	0.026061319
a39	0.061388187	0.035612658	0.041747283	0.02397126	0.09605813	0.14090924	0.10094443	0.123245195	0.21287917	0.00443873	0.0048574586	0.1403864	0.013561878
a31	0.048452314	0.028775092	0.033968862	0.022352926	0.107540935	0.17351149	0.11357506	0.12821507	0.20701987	0.0066637285	0.0068606227	0.109552495	0.013511487
a17	0.04969213	0.024016041	0.029322807	0.014621396	0.112546794	0.17905441	0.10743238	0.12704137	0.20105538	0.0033088387	0.0033497596	0.13957219	0.008986573
a18	0.03748044	0.023426553	0.02633906	0.01776036	0.10994054	0.21901387	0.10468912	0.12136621	0.21523103	0.007841351	0.00786918	0.09761297	0.011429317
a24	0.038409445	0.026141165	0.02971992	0.023481023	0.109026514	0.22657865	0.107699186	0.12377885	0.19706509	0.01129345	0.011381196	0.079057544	0.016367976
a18	0.05133035	0.031159203	0.03580628	0.025694268	0.116986595	0.1921232	0.12377914	0.13130337	0.17048526	0.009939856	0.010136337	0.08342475	0.017831352
a31	0.052614477	0.03185614	0.036863312	0.027609872	0.10748541	0.18051468	0.122451864	0.13864279	0.17775641	0.009783532	0.0102606835	0.08347516	0.020685665
a17	0.041924827	0.02504747	0.029149402	0.023079354	0.11214029	0.19879621	0.123755366	0.13482095	0.18686232	0.009930425	0.010139984	0.08729637	0.017057005
a20	0.043152932	0.03107719	0.03413286	0.0313451	0.11863954	0.2398589	0.11344053	0.12055584	0.14186858	0.019470762	0.019592283	0.061879087	0.024986362
a17	0.04721357	0.036318447	0.040238414	0.038822696	0.11292619	0.23166211	0.10309656	0.11057373	0.13389358	0.024423266	0.024576386	0.06460916	0.031645857
a31	0.044424165	0.034789238	0.037797455	0.03734542	0.1174868	0.24025676	0.10685202	0.11289563	0.12521811	0.025695015	0.025818927	0.060101874	0.03131859
a17	0.0425089	0.03456276	0.036036395	0.034608774	0.11536544	0.25427634	0.0986998	0.109621726	0.1271528	0.027700538	0.027771551	0.060687035	0.031007979
a31	0.056341927	0.050415058	0.051429935	0.05078366	0.11010978	0.20869331	0.08409005	0.090672456	0.09758922	0.045457616	0.045499686	0.06135899	0.047558278
a0	0.054244597	0.047513407	0.04777187	0.045050055	0.09336617	0.2040794	0.08453007	0.10449615	0.12466893	0.0421164	0.042129558	0.06660654	0.043426804
a31	0.06892907	0.06511371	0.06527305	0.06409385	0.089391485	0.13636911	0.07895948	0.085374705	0.08962708	0.062269125	0.062278602	0.06948128	0.06283939
a8	0.06542824	0.060451053	0.06047555	0.05807514	0.0799206	0.13797957	0.08148834	0.097473025	0.11371381	0.056601085	0.056594446	0.07442153	0.05737764
a46	0.07453928	0.07209417	0.07207547	0.0711399	0.08037392	0.09959402	0.07803739	0.081861354	0.08455218	0.07042222	0.07042387	0.07425061	0.070635706
a39	0.07616684	0.07498208	0.07499842	0.074658856	0.07991434	0.087347746	0.076921456	0.0777649	0.078671284	0.074243635	0.07424559	0.07570081	0.07438399
a8	0.07645738	0.07562275	0.07564809	0.07543348	0.07943761	0.08425949	0.07676623	0.07711894	0.07771908	0.07511351	0.07511474	0.07608553	0.07522322
a20	0.076122284	0.07576971	0.075790234	0.075706206	0.07855052	0.08279975	0.077034324	0.07754201	0.077876955	0.07551682	0.07551817	0.076186925	0.0755861
</S>	0.076530375	0.07621375	0.07623774	0.07618652	0.07854967	0.081043355	0.07679754	0.0768535	0.07705367	0.076014504	0.07601548	0.07642693	0.07607701
