 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.11687029	0.11972294	0.11750752	0.11436738	0.09352221	0.11301949	0.11535604	0.11648461	0.09314951
a31	0.07562845	0.28839383	0.09998336	0.060694836	0.046284225	0.070189185	0.099109195	0.16988885	0.08982811
a20	0.0831142	0.24634951	0.10465999	0.06683252	0.05519337	0.074581355	0.100775495	0.17146376	0.09702986
a29	0.070689656	0.21927658	0.11804806	0.08191148	0.054025907	0.08747188	0.106739506	0.15749483	0.1043422
a37	0.06967049	0.18052748	0.11901831	0.09846175	0.062292024	0.102652006	0.11378964	0.14006881	0.1135195
a8	0.07182575	0.15982983	0.11562532	0.102352746	0.07230457	0.105308376	0.115809105	0.14012346	0.116820864
a20	0.078158155	0.14580739	0.11451192	0.10454021	0.08168302	0.107037894	0.115856014	0.1363623	0.11604318
a31	0.08267846	0.16148967	0.1124989	0.09811108	0.08108348	0.10184571	0.11263696	0.13844366	0.11121204
a29	0.063324906	0.23497593	0.111297674	0.06314429	0.04803814	0.08482125	0.12029097	0.1807759	0.0933309
a37	0.08518489	0.21446991	0.11950329	0.07636153	0.055685423	0.08925574	0.113539875	0.16667639	0.07932294
a29	0.07765168	0.23003934	0.13198717	0.06593735	0.03105825	0.088646375	0.12976557	0.19228774	0.05262656
a31	0.07875934	0.235939	0.1381511	0.07658736	0.028630871	0.08566282	0.12448342	0.18637547	0.04541059
a20	0.06671215	0.26350033	0.13626629	0.061002493	0.017376175	0.08092905	0.13256295	0.19926967	0.042380862
a31	0.060129732	0.29680136	0.14556596	0.06536446	0.01411576	0.068723604	0.12181518	0.1976013	0.02988268
a37	0.058554463	0.32389477	0.12248239	0.053192947	0.011585356	0.06997004	0.13093545	0.19045512	0.038929507
a46	0.04927991	0.372451	0.14144763	0.048401218	0.008827549	0.053936113	0.10932066	0.19158892	0.024746882
a31	0.052965477	0.38229138	0.15406175	0.05612293	0.012732428	0.05129959	0.096516185	0.16797477	0.026035614
a0	0.05302866	0.3818537	0.14063504	0.045960438	0.008891573	0.05217016	0.10505839	0.1861735	0.026228575
a31	0.06359541	0.37976274	0.16199055	0.06037962	0.015240622	0.049816977	0.08677574	0.15625702	0.026181234
a1	0.059864517	0.3972863	0.13850074	0.042118587	0.009330362	0.049600095	0.09890251	0.17906117	0.025335716
a13	0.061245814	0.4546465	0.1425027	0.043043084	0.01632949	0.043067187	0.07259148	0.13994573	0.02662799
a39	0.052762434	0.42004925	0.13279924	0.0534332	0.025423592	0.05719019	0.08113753	0.13404627	0.04315826
a18	0.055828664	0.39509636	0.13225724	0.06289761	0.02787529	0.06312608	0.086423784	0.12851349	0.04798153
a8	0.07311302	0.3591887	0.15819065	0.080190845	0.026750553	0.061365515	0.08562665	0.113355674	0.042218283
a28	0.07864808	0.31084263	0.17162302	0.09172634	0.026015298	0.06358562	0.092659645	0.12581287	0.039086487
a31	0.06276856	0.33938697	0.13879958	0.07826254	0.04421722	0.07308164	0.08732671	0.111412264	0.06474448
a8	0.073958226	0.31875724	0.1379722	0.07796758	0.05110389	0.075497575	0.0869571	0.1127952	0.06499098
a37	0.09596626	0.21207553	0.13051522	0.09296337	0.081665784	0.09264657	0.09654954	0.110539675	0.08707805
a31	0.1023123	0.15968667	0.12488219	0.10087346	0.09541796	0.101905316	0.103618026	0.112555526	0.09874852
a21	0.104225144	0.15611584	0.12196771	0.10213376	0.09705662	0.102438614	0.104415044	0.112056196	0.09959113
a31	0.108357094	0.13341777	0.11612161	0.1069663	0.104539245	0.106783755	0.10760689	0.11066559	0.105541766
a20	0.10849439	0.13412118	0.11522162	0.10677806	0.104385056	0.10662845	0.10781406	0.11120574	0.105351426
</S>	0.10932389	0.12247325	0.1142814	0.10870124	0.107638136	0.108912595	0.10927358	0.111132875	0.108263075
