 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.10636743	0.10233872	0.11026467	0.116523206	0.106225155	0.091822445	0.07532074	0.018652046	0.09715287	0.1130235	0.06230931
a37	0.117094666	0.10021009	0.11881243	0.16711509	0.0886201	0.06476669	0.052389484	0.014240363	0.07214423	0.13528474	0.06932204
a31	0.07639584	0.08676518	0.12133114	0.11684532	0.10234767	0.095551185	0.07229028	0.027277363	0.097678885	0.10730209	0.09621507
a20	0.09833504	0.09308869	0.13047048	0.13690773	0.08892627	0.07804889	0.056439955	0.03221039	0.083101384	0.11694128	0.08552993
a31	0.10067459	0.099679776	0.13860713	0.13362986	0.0898561	0.082233176	0.06627585	0.016777687	0.08494481	0.1035527	0.08376836
a20	0.12974338	0.0898012	0.14618163	0.19804849	0.07153647	0.050106145	0.04287056	0.006197737	0.06314671	0.14391066	0.05845704
a31	0.1419689	0.09514446	0.15411465	0.20608452	0.08003366	0.043386746	0.03245299	0.003796375	0.05766954	0.15236238	0.032985833
a11	0.16778842	0.10737528	0.16657713	0.19154496	0.07949877	0.039445993	0.024625076	0.0040860143	0.0553187	0.14348868	0.020250946
a31	0.13057692	0.08600134	0.16286245	0.21052824	0.09021065	0.03649787	0.018512452	0.0033865876	0.05956992	0.18424419	0.01760937
a20	0.12770057	0.07268665	0.17530005	0.26842615	0.08147962	0.03243715	0.015474685	0.0050724708	0.045557115	0.15954842	0.01631713
a31	0.11544345	0.058813505	0.1401038	0.30735707	0.08120304	0.024365127	0.011739425	0.0047439765	0.039104708	0.20325142	0.013874463
a29	0.08729448	0.05480112	0.13691902	0.35106727	0.079834305	0.034302633	0.020553196	0.0132351	0.04297481	0.15219566	0.02682234
a46	0.12554096	0.06359806	0.12818629	0.36280948	0.063274145	0.023761744	0.016874302	0.011372199	0.031195754	0.15540554	0.01798147
a18	0.119736895	0.06893339	0.13018312	0.3437359	0.06608629	0.03006401	0.023384992	0.017778741	0.036529984	0.13870224	0.02486445
a31	0.11085387	0.087778494	0.12793374	0.24350698	0.080717616	0.049986307	0.043694824	0.03941316	0.053711332	0.115619764	0.04678395
a28	0.0901068	0.07746342	0.10095467	0.18145417	0.09282935	0.071017034	0.06379493	0.06086345	0.07403582	0.11798479	0.06949557
a20	0.11510154	0.09722687	0.12374328	0.16593581	0.07973415	0.06568263	0.06360952	0.06116727	0.067825735	0.095988706	0.0639845
a41	0.10726944	0.097938314	0.11384174	0.12546243	0.0866697	0.07663282	0.075329304	0.07416463	0.07732025	0.08960674	0.07576461
a28	0.09745816	0.091249205	0.100659885	0.11303113	0.090224385	0.0836389	0.082256325	0.08163502	0.08410236	0.09251215	0.08323247
a8	0.095088154	0.08982887	0.097859606	0.10992167	0.091461726	0.085038014	0.08345131	0.08291543	0.085560195	0.09403279	0.08484226
a23	0.0902155	0.08969303	0.09083745	0.095383346	0.09159106	0.08998473	0.089299366	0.08912054	0.090211555	0.09373312	0.089930356
a31	0.08980348	0.08956476	0.09042721	0.094218664	0.09193745	0.090251684	0.08950467	0.0893256	0.090477675	0.094181366	0.090307444
a39	0.09075994	0.090598516	0.09092201	0.09223164	0.09105507	0.09063568	0.09045402	0.090398185	0.09069062	0.091654174	0.09060016
a20	0.09084108	0.0907105	0.09094034	0.0916465	0.091025464	0.09074041	0.090630524	0.09060247	0.09077604	0.09134625	0.090740435
a39	0.09049824	0.090229325	0.0908357	0.092946574	0.09136809	0.09045643	0.09009084	0.0900063	0.0905907	0.092492126	0.09048572
a8	0.08914754	0.088974066	0.09017936	0.09563044	0.09235392	0.089930505	0.08888032	0.08866011	0.090383776	0.09580026	0.090059705
a31	0.09051467	0.09047371	0.09072685	0.0920835	0.09120763	0.090683855	0.090442926	0.09038607	0.09077118	0.09202656	0.090683065
a28	0.09081945	0.09080275	0.090865344	0.091197535	0.09098583	0.09085678	0.09079522	0.090778664	0.090870924	0.0911743	0.09085324
a20	0.09080169	0.09078748	0.09085778	0.09120171	0.09100178	0.09085194	0.09078452	0.090768486	0.0908727	0.091215804	0.090856075
a8	0.09036898	0.09032162	0.09065632	0.092278	0.091359034	0.090634175	0.090314165	0.0902429	0.09075075	0.092406295	0.09066773
a23	0.09079364	0.09077791	0.09085416	0.09126066	0.091001436	0.09084314	0.09076926	0.09075101	0.09086574	0.09124136	0.09084165
a8	0.090827666	0.09082074	0.09086663	0.091105275	0.09098014	0.090872325	0.09082261	0.090810515	0.090885475	0.09113304	0.090875596
</S>	0.09087474	0.09086823	0.090892285	0.09101513	0.09093947	0.09088962	0.09086611	0.09086005	0.090895094	0.09101018	0.090889126
