 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.077414736	0.10288633	0.11142095	0.07725984	0.08520444	0.110989094	0.107915044	0.1138763	0.11572292	0.09731041
a31	0.032703172	0.0827503	0.13030116	0.027877387	0.030758366	0.04587659	0.037919704	0.105537064	0.43301648	0.07325976
a10	0.034572627	0.06354696	0.108807236	0.027616339	0.031765908	0.04587307	0.03753439	0.098380774	0.46409458	0.08780806
a41	0.035740588	0.062787175	0.11231677	0.025197616	0.028194899	0.042879373	0.034776255	0.09805067	0.47736484	0.0826919
a24	0.031454224	0.068115115	0.097743	0.039381072	0.0461772	0.055840872	0.048285242	0.08657789	0.4316576	0.09476773
a46	0.03445536	0.073800616	0.094971664	0.05138992	0.0598354	0.067997046	0.060418125	0.08341699	0.37033606	0.10337887
a24	0.034021612	0.075187184	0.08817598	0.062438603	0.069634005	0.07538068	0.07036894	0.08648741	0.33690614	0.101399474
a37	0.037147176	0.08247902	0.098461404	0.066816	0.07642474	0.084069476	0.07678672	0.08910952	0.2860292	0.102676764
a46	0.032309737	0.07730936	0.09330758	0.061368465	0.06772811	0.07459968	0.06950268	0.08686493	0.34524062	0.09176885
a31	0.028756069	0.07847643	0.09670213	0.053775698	0.060013205	0.07074888	0.06485853	0.09396759	0.36611205	0.0865894
a20	0.015899083	0.073607326	0.11548887	0.02978631	0.037539616	0.07544286	0.06079214	0.14580233	0.35015666	0.09548482
a8	0.011401406	0.06583445	0.11317122	0.022618119	0.030884862	0.079229146	0.060344808	0.1470548	0.39998955	0.069471665
a31	0.00972642	0.060861953	0.11697584	0.019602215	0.026693502	0.08298623	0.061624106	0.15829282	0.40280086	0.060436174
a10	0.008201877	0.06894661	0.13995089	0.015247695	0.022473816	0.090276495	0.06519422	0.18108746	0.3321102	0.07651075
a31	0.007817815	0.054564912	0.1470036	0.010899235	0.01693745	0.0864079	0.055378396	0.18131095	0.3742745	0.065405264
a10	0.010400169	0.06869428	0.17334893	0.010824761	0.017073127	0.085858315	0.05700312	0.16772224	0.3430345	0.066040576
a11	0.012588771	0.05795484	0.17547256	0.008537391	0.011692832	0.07361432	0.047920544	0.14618269	0.4223502	0.043685935
a37	0.007563838	0.036951434	0.15342045	0.0071350727	0.009929134	0.07276468	0.039813682	0.1757503	0.45681605	0.03985527
a31	0.0066222264	0.039361272	0.14769897	0.0084139975	0.011920782	0.07868542	0.045849655	0.18911454	0.42724192	0.045091216
a20	0.007438083	0.049031172	0.15436362	0.008725316	0.013422934	0.08563808	0.049807135	0.17807457	0.40104592	0.05245317
a41	0.0077530243	0.03619098	0.1464322	0.0071170386	0.009789314	0.07160963	0.038592122	0.1672631	0.47549185	0.03976071
a11	0.0068489895	0.028030874	0.11355984	0.008796277	0.01159189	0.069719486	0.03583806	0.17117178	0.51968217	0.0347606
a27	0.007090027	0.02770581	0.10143486	0.010436053	0.013109057	0.06681544	0.03490059	0.15649997	0.55364096	0.028367251
a0	0.0073515945	0.034960683	0.107636124	0.012392948	0.015948514	0.07412227	0.043498334	0.14748417	0.5281274	0.02847794
a20	0.008900771	0.0476493	0.120600395	0.016282521	0.022029327	0.08670558	0.057393365	0.13059457	0.47967854	0.030165587
a31	0.008740283	0.04837172	0.12078122	0.01689567	0.02216382	0.08527142	0.05835301	0.13163652	0.47720113	0.030585136
a17	0.007272833	0.037265662	0.1151109	0.011504386	0.017437	0.07739743	0.049480893	0.12850238	0.5224254	0.033603072
a20	0.010770516	0.024560755	0.085952505	0.013029936	0.015953265	0.057112046	0.028993892	0.103470854	0.638031	0.022125244
a37	0.010821962	0.022649689	0.06986832	0.012925151	0.015294607	0.04504133	0.02329229	0.091634534	0.6868212	0.021650922
a31	0.011252065	0.024199424	0.08420252	0.013414406	0.01628243	0.055948757	0.028654318	0.10013699	0.6434811	0.02242798
a0	0.009431721	0.017377576	0.064358644	0.00987552	0.011261072	0.041986063	0.02308824	0.08626427	0.71749634	0.018860564
a17	0.019299898	0.025945824	0.058100637	0.019623674	0.020581195	0.039926223	0.026446605	0.06984609	0.69621766	0.024012173
a28	0.020991368	0.02678011	0.052683435	0.021365346	0.022305993	0.037424248	0.02656477	0.061667003	0.7042527	0.02596492
a31	0.021547265	0.027844658	0.048283707	0.021817472	0.022636192	0.033742025	0.025179334	0.050745916	0.7212602	0.026943203
a20	0.01597075	0.020457372	0.04690145	0.016008431	0.01658091	0.03345059	0.023111999	0.0715095	0.73491466	0.021094317
a28	0.030217636	0.03605091	0.051442243	0.0297614	0.029835252	0.037548188	0.0320737	0.053732857	0.66676843	0.032569382
a15	0.02949183	0.03647635	0.04964945	0.028629072	0.028476438	0.03527866	0.030038249	0.04848502	0.6809934	0.032481544
</S>	0.03640688	0.04118534	0.059219584	0.036556832	0.03710602	0.047035463	0.039951876	0.063787244	0.5991475	0.039603297
