 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.19523388	0.1377395	0.142862	0.05160099	0.1323361	0.21818887	0.12203868
a31	0.13727675	0.08936602	0.14455868	0.03874309	0.11507863	0.36565447	0.10932237
a17	0.11135184	0.08716459	0.13625462	0.09066746	0.14914815	0.2849468	0.14046654
a31	0.13249896	0.10799648	0.15398861	0.10210533	0.15669984	0.1935969	0.15311393
a14	0.11382846	0.08415789	0.13261962	0.09430662	0.1343545	0.3026862	0.13804667
a17	0.12519512	0.080101766	0.12723571	0.044754107	0.10908031	0.40601298	0.10762004
a31	0.18605407	0.095538504	0.1311807	0.021155633	0.08522887	0.41011664	0.070725635
a11	0.22976331	0.08170823	0.14325525	0.010765735	0.07646698	0.40791446	0.050126087
a35	0.22052015	0.04957042	0.096626975	0.012635463	0.05280002	0.5351126	0.03273444
a38	0.15969229	0.041516073	0.07922648	0.020239526	0.052206703	0.6110803	0.036038652
a31	0.14326426	0.037874296	0.06617799	0.031582575	0.051052418	0.62971604	0.040332355
a21	0.13778616	0.029800251	0.061754785	0.017375112	0.046075042	0.67489594	0.03231268
a31	0.09085228	0.03135834	0.05195177	0.028865334	0.05137355	0.70844185	0.037156876
a24	0.10002468	0.02518713	0.03930898	0.014166234	0.037550703	0.7599253	0.023837024
a8	0.097208336	0.031936307	0.038607445	0.021707052	0.04172995	0.7415284	0.027282516
a23	0.08088127	0.04291268	0.055912286	0.04132168	0.07143983	0.65798473	0.04954751
a31	0.09515895	0.06834726	0.08384579	0.06941253	0.11374155	0.48944148	0.08005236
a8	0.07291655	0.039849006	0.045812976	0.037436325	0.05881595	0.7024721	0.04269706
a23	0.095991105	0.07099937	0.07751391	0.07063575	0.10018184	0.50835747	0.07632058
a31	0.10902359	0.095561676	0.1024712	0.09674461	0.13017017	0.36332384	0.102704935
a10	0.09557672	0.07928958	0.082140855	0.07864434	0.09400912	0.48878288	0.081556454
a37	0.12325698	0.11100422	0.11192322	0.10893173	0.11472008	0.32026273	0.10990108
a46	0.1281754	0.12051917	0.12166113	0.11893478	0.12607571	0.26469886	0.11993492
a8	0.1300231	0.12785888	0.1284906	0.12778564	0.13177532	0.22569081	0.1283757
a31	0.135405	0.13464439	0.13492343	0.1346883	0.13648628	0.1888904	0.13496217
a20	0.13927366	0.13862145	0.1387346	0.138602	0.13932209	0.16672264	0.13872351
a8	0.14031024	0.13994737	0.14003606	0.13991645	0.14048553	0.15930818	0.13999625
a13	0.14152035	0.14135072	0.14139272	0.1413429	0.14162031	0.15138836	0.14138469
a18	0.14110142	0.14091566	0.14097452	0.14090246	0.14128494	0.15386447	0.1409566
</S>	0.1359544	0.1354483	0.13573655	0.13549392	0.13723062	0.18441369	0.13572246
