 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.114122	0.09204684	0.02222671	0.09762306	0.023466662	0.14334282	0.14706412	0.042568654	0.097393304	0.14648104	0.073664784
a31	0.13828745	0.08230049	0.0045140362	0.063952304	0.006499045	0.07299866	0.26462913	0.020718258	0.034420654	0.27212816	0.039551817
a46	0.114385314	0.06775691	0.010567244	0.07701003	0.017053338	0.08382128	0.23809586	0.038680088	0.047500655	0.2529232	0.052206103
a20	0.11465484	0.08874992	0.013579945	0.1040936	0.021759909	0.108294666	0.15147185	0.06011964	0.086211495	0.17054002	0.08052404
a31	0.11697384	0.09713715	0.01770319	0.10456175	0.028840829	0.10724702	0.12966916	0.0712312	0.09545939	0.14067003	0.0905064
a29	0.10761694	0.07862871	0.022863632	0.08729033	0.036492288	0.09012612	0.15938967	0.06435068	0.07327172	0.20447284	0.07549704
a31	0.1246191	0.10049906	0.020422457	0.097045004	0.033020835	0.099155106	0.13097306	0.0730126	0.09116092	0.14149885	0.088593036
a37	0.1352016	0.07157081	0.006789174	0.055264555	0.011037469	0.06673081	0.2506443	0.031029118	0.04512915	0.27334043	0.05326265
a31	0.117752545	0.049135342	0.005860735	0.047683533	0.006509297	0.09008334	0.27204317	0.010304288	0.03180043	0.3485478	0.020279596
a41	0.13629176	0.04295165	0.0028549747	0.037095197	0.0028544043	0.105480686	0.32169047	0.004609728	0.018392298	0.31287876	0.014900106
a8	0.062497664	0.016796628	0.0042074146	0.01979707	0.004025889	0.100029476	0.37819877	0.0048798816	0.008445098	0.3936864	0.007435683
a31	0.0401341	0.018699178	0.008141392	0.024905147	0.008375965	0.11701462	0.3703581	0.009829845	0.012691577	0.37923497	0.010615192
a20	0.049711436	0.014822315	0.00487863	0.017431282	0.0048512705	0.100589484	0.41211504	0.0054362724	0.008077098	0.3743405	0.007746608
a0	0.032543134	0.0155604305	0.008034253	0.020225486	0.007897577	0.09914324	0.43971395	0.008413941	0.009863403	0.34923613	0.009368416
a29	0.0342354	0.024841456	0.015209839	0.034867536	0.015315981	0.103432685	0.4647621	0.016484449	0.017897151	0.25627133	0.01668217
a31	0.039641302	0.029947976	0.019328104	0.043300416	0.019813607	0.11486075	0.45137027	0.021657342	0.023499746	0.21505791	0.021522578
a24	0.03562898	0.019009406	0.012421191	0.027438212	0.012605581	0.12107232	0.43952772	0.013377978	0.015311933	0.28955147	0.014055185
a17	0.044256672	0.029120991	0.023285946	0.04152613	0.023478583	0.14339903	0.43538272	0.02431472	0.026036976	0.18481882	0.024379352
a8	0.047559943	0.038180336	0.03313611	0.056510188	0.033434816	0.107713126	0.44827396	0.034407686	0.03545407	0.1309554	0.034374405
a31	0.056684334	0.048737336	0.045741145	0.060774684	0.045877993	0.09569458	0.40842935	0.046340365	0.046890713	0.09848141	0.046348054
a18	0.060115293	0.053613734	0.051766053	0.05839025	0.051815134	0.08409924	0.3863659	0.052004095	0.052378178	0.09735737	0.052094832
a38	0.07645562	0.07165536	0.07031672	0.0754484	0.070348874	0.08878511	0.24750656	0.07048054	0.07065205	0.0878701	0.07048067
a31	0.08415069	0.080750115	0.079839565	0.083181076	0.07986089	0.09042827	0.1738212	0.07994531	0.08003946	0.08803831	0.07994517
a8	0.08543406	0.083582826	0.08314865	0.08410392	0.08315356	0.08843949	0.15082844	0.08317987	0.083245605	0.0916828	0.08320079
</S>	0.08946965	0.08870247	0.0885226	0.08899952	0.08852514	0.09041854	0.10920446	0.088537194	0.088555835	0.09052593	0.08853871
