 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.16071513	0.23941723	0.17280501	0.028061986	0.120442666	0.18022688	0.098331176
a31	0.0880393	0.47999734	0.16754018	0.005764196	0.085896164	0.12754534	0.04521747
a7	0.08449302	0.47759682	0.17103271	0.0054984502	0.095089674	0.10869177	0.057597578
a31	0.08106999	0.5138795	0.19386972	0.00578057	0.06915137	0.093964875	0.04228405
a20	0.06440957	0.5275322	0.2312936	0.0032304383	0.048849996	0.110712424	0.01397189
a2	0.045102198	0.61669904	0.20651299	0.0041232007	0.027532892	0.09118351	0.008846173
a41	0.051428474	0.54134554	0.18814407	0.0044327485	0.050927967	0.15536578	0.008355369
a20	0.049140934	0.5252908	0.22285281	0.0035850578	0.040968444	0.15071821	0.007443798
a46	0.03282237	0.6682504	0.18388824	0.003655548	0.022562485	0.08019844	0.0086225895
a31	0.018895738	0.80210805	0.08774434	0.0062331334	0.018177608	0.052878138	0.013963081
a11	0.015978534	0.80677855	0.086257495	0.004660056	0.014811134	0.061305676	0.010208517
a35	0.01789428	0.82875085	0.044042233	0.011708986	0.025286376	0.049966402	0.022350945
a31	0.03997345	0.61695737	0.06392125	0.035285126	0.06763537	0.11042233	0.06580495
a11	0.04330954	0.66452116	0.05781624	0.03889882	0.044750955	0.10665736	0.0440459
a28	0.10677924	0.2695285	0.116123945	0.10406526	0.10931019	0.18564218	0.10855064
a20	0.1217857	0.20363241	0.12855104	0.119924486	0.12327094	0.18016765	0.12266777
a10	0.13031998	0.16952361	0.133762	0.12943056	0.13158669	0.1740984	0.13127871
a31	0.12897451	0.17779173	0.13329987	0.12778492	0.13009551	0.1724586	0.12959489
</S>	0.13983952	0.15451036	0.14073235	0.1395699	0.1398482	0.14571804	0.13978168
