 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.12294322	0.052982368	0.048439905	0.076394334	0.018239906	0.08091787	0.12573369	0.11846346	0.11979855	0.12299025	0.03050692	0.048824728	0.033764776
a28	0.10251096	0.020472797	0.021048248	0.034397624	0.004044284	0.03138625	0.16453514	0.10245932	0.1730301	0.28509176	0.017226996	0.02488097	0.01891553
a15	0.10042733	0.03299838	0.034176722	0.053668745	0.005244449	0.048565477	0.11888156	0.09383266	0.15831959	0.23349738	0.031631116	0.049342725	0.039413884
a31	0.10702352	0.04454114	0.046699207	0.06999158	0.0056788027	0.06778728	0.098270886	0.089137495	0.12258171	0.17053609	0.049156137	0.06906901	0.05952712
a20	0.10131588	0.039535087	0.04224959	0.06196689	0.005740011	0.059468694	0.09580644	0.08116382	0.13382082	0.21059358	0.04871996	0.06278566	0.056833483
a31	0.11213973	0.041719273	0.043829612	0.06743371	0.0047678887	0.06653408	0.096682906	0.08231534	0.12837367	0.20572795	0.04171439	0.060175378	0.048586138
a35	0.109057225	0.012705322	0.012686782	0.031222051	0.0021306253	0.030712446	0.136636	0.07862785	0.21887134	0.32736924	0.009694102	0.01857074	0.0117162615
a8	0.11321883	0.009665621	0.009738293	0.030917313	0.0029808069	0.032058105	0.14053449	0.083937496	0.20284986	0.34366286	0.008131464	0.012945096	0.009359778
a31	0.12819245	0.0072549614	0.0077334093	0.021511527	0.0033258488	0.022994468	0.15393718	0.09203108	0.1972115	0.3393372	0.007789783	0.010162721	0.008517842
a29	0.120379254	0.00358355	0.0038055705	0.011323515	0.0020281388	0.011173333	0.1617614	0.09583957	0.23954014	0.33597836	0.004229291	0.005752479	0.0046053617
a41	0.13225485	0.0065222317	0.0068083936	0.017568631	0.004303983	0.017352747	0.15926962	0.09705762	0.18461302	0.3489904	0.006974829	0.009932602	0.008351046
a37	0.14192933	0.0067515266	0.007259148	0.016239107	0.004426595	0.016005583	0.16525003	0.096531995	0.17421083	0.3431856	0.008122018	0.010675394	0.0094128
a24	0.1508187	0.0072410195	0.007827766	0.015586733	0.005019917	0.014725131	0.17281105	0.09677533	0.16041072	0.33774528	0.008981982	0.011630537	0.010425857
a28	0.16540547	0.010106234	0.010672056	0.02381713	0.0060565807	0.026210178	0.15878013	0.11312551	0.16426517	0.2801236	0.011932415	0.015588672	0.01391694
a31	0.16836822	0.010209904	0.011201552	0.018634817	0.006152783	0.018274695	0.17616837	0.09952784	0.14324391	0.30552077	0.013087223	0.015240158	0.014369833
a20	0.17902869	0.008769341	0.009289964	0.017418737	0.0070282007	0.016406508	0.17740242	0.10717862	0.1341888	0.30484208	0.010839281	0.014610934	0.0129964305
a24	0.19361627	0.012811949	0.013375107	0.02132044	0.011142925	0.018067732	0.21117596	0.10158658	0.1061926	0.2593106	0.014657642	0.019379675	0.017362442
a31	0.20738842	0.013322311	0.014078112	0.022546256	0.010511283	0.021222733	0.1933909	0.11758266	0.11637491	0.22787938	0.015830267	0.020885939	0.018986855
a13	0.19745836	0.015933579	0.01620862	0.023146763	0.015115111	0.01996528	0.2288957	0.11553576	0.09416192	0.21643107	0.017097725	0.020848893	0.019201228
a18	0.16817546	0.03128573	0.0315896	0.039163522	0.030481778	0.034107015	0.22844487	0.098354734	0.07951924	0.15640695	0.03227147	0.036003567	0.034195993
a31	0.16024046	0.034345966	0.034733467	0.04374018	0.033379115	0.03760477	0.21298899	0.09880679	0.08224057	0.14827693	0.035595752	0.040145542	0.037901502
a11	0.12930717	0.047000866	0.04705944	0.04945257	0.0467784	0.048112165	0.21172966	0.08842502	0.07156891	0.11725817	0.047235366	0.048265267	0.04780705
a31	0.09885268	0.064515226	0.06457254	0.0664123	0.06434822	0.06504621	0.12940645	0.084028415	0.07578593	0.09193973	0.06467049	0.06539741	0.065024346
a46	0.09567714	0.06905884	0.06906639	0.06949646	0.06900476	0.06932502	0.10976594	0.078683876	0.07515346	0.08728497	0.0690811	0.06923869	0.06916334
a31	0.08204818	0.075230144	0.07523247	0.07533356	0.07521475	0.07528439	0.08317322	0.077252835	0.07648318	0.07899958	0.07523161	0.075266846	0.07524923
a8	0.08103078	0.075622104	0.07562268	0.075665444	0.075612664	0.075660944	0.081349716	0.07699449	0.07665105	0.07891288	0.07562092	0.07563151	0.07562485
</S>	0.07827548	0.07656062	0.07656103	0.07657692	0.07655697	0.07657055	0.07806639	0.0769423	0.07682034	0.07738366	0.076559655	0.07656435	0.076561786
