 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.07286892	0.058120918	0.04409885	0.07965868	0.08262394	0.10248044	0.10876928	0.07432909	0.09808806	0.09753052	0.11007292	0.071358286
a31	0.06307518	0.041742783	0.03391337	0.075069785	0.05481352	0.05048071	0.06910943	0.04556394	0.052982707	0.06647288	0.38173312	0.0650426
a28	0.06217784	0.04393329	0.03890397	0.06428755	0.047317922	0.04481676	0.067451425	0.046770435	0.055122588	0.06931696	0.3983129	0.061588317
a31	0.065129936	0.04624909	0.040008	0.0724216	0.053734753	0.04974373	0.06730439	0.046659905	0.052608833	0.06485303	0.37738708	0.063899614
a20	0.060099006	0.039304513	0.033001572	0.06003476	0.041968316	0.04088933	0.07150677	0.044778906	0.058719885	0.076412305	0.41365692	0.05962772
a31	0.06233014	0.040595494	0.03272211	0.066607766	0.047342118	0.044531003	0.06606323	0.043575477	0.052204035	0.06651629	0.4187435	0.05876884
a21	0.05709906	0.03282473	0.024712667	0.05855891	0.03973824	0.039955623	0.07577963	0.042861793	0.06171875	0.08142153	0.42631963	0.059009407
a31	0.054672986	0.03223678	0.023329994	0.072708674	0.05634167	0.05294707	0.06838451	0.040845096	0.052719	0.06780943	0.4193872	0.058617573
a17	0.04968835	0.019427119	0.011329255	0.06279148	0.03574064	0.041176464	0.090717085	0.035885315	0.066018485	0.087351575	0.44831938	0.051554747
a29	0.030164907	0.011756818	0.007452926	0.06178563	0.03706934	0.05029635	0.10291677	0.01763562	0.053201463	0.074013166	0.5286212	0.025085893
a24	0.024531197	0.011777962	0.008539567	0.06387122	0.04247524	0.06279557	0.10382712	0.01389275	0.042710613	0.057248373	0.5485162	0.019814191
a37	0.028555112	0.013350965	0.009677543	0.07515758	0.05373974	0.07684475	0.108540736	0.015443547	0.047546033	0.0621705	0.48501393	0.023959573
a8	0.021434644	0.011903773	0.009482843	0.064875945	0.04413585	0.07759041	0.13911362	0.012505038	0.04547851	0.06028266	0.49204734	0.021149356
a31	0.023035368	0.012662007	0.010094292	0.06903385	0.048705928	0.08123852	0.12759165	0.01337412	0.04410551	0.056284867	0.49235353	0.02152033
a24	0.020256775	0.009042535	0.0067218826	0.064086184	0.037486922	0.06653994	0.14106409	0.012889513	0.050358295	0.07010744	0.49838328	0.023063114
a31	0.029803185	0.014067815	0.010570801	0.07678957	0.057204887	0.08099025	0.104246974	0.01699083	0.047140945	0.057778068	0.48018175	0.02423481
a17	0.02524933	0.008867331	0.005874637	0.06980819	0.037304528	0.062190626	0.1331636	0.017069394	0.05855705	0.08071159	0.4736798	0.02752398
a31	0.01839995	0.011221775	0.009183431	0.04494925	0.027733954	0.05088312	0.10759631	0.011318383	0.02873602	0.036469374	0.63816327	0.015345154
a39	0.02065392	0.009352381	0.0069928924	0.0421886	0.021379873	0.046439867	0.1250523	0.013372176	0.038594406	0.047820322	0.6102367	0.017916556
a35	0.018378992	0.011121393	0.008993217	0.030892797	0.017465433	0.036255766	0.11219399	0.011779817	0.026886035	0.033480488	0.67730105	0.015251105
a8	0.019870408	0.014854466	0.012899892	0.034821425	0.022859551	0.03938968	0.09008027	0.013366075	0.021231297	0.02517795	0.68943024	0.016018733
a31	0.022735832	0.016847406	0.015420486	0.043482613	0.031164307	0.05478749	0.1024899	0.016399873	0.02543057	0.028080983	0.6236124	0.01954808
a37	0.018259374	0.0118578235	0.01049054	0.031433634	0.021078276	0.043297272	0.1032936	0.01327088	0.027517498	0.032140717	0.67116964	0.016190758
a38	0.022931194	0.01774021	0.016091218	0.033220187	0.024033628	0.040156975	0.08775482	0.01673171	0.023122918	0.025586182	0.67412865	0.01850235
a31	0.029577916	0.02453565	0.022740677	0.04256059	0.03200432	0.042873375	0.08669754	0.022596426	0.02726899	0.029942365	0.613411	0.025791084
a0	0.020213079	0.01493607	0.013796291	0.028643519	0.021383418	0.0412412	0.101618186	0.015928477	0.02674208	0.030339794	0.66698873	0.01816918
a23	0.035162654	0.029833997	0.02842549	0.04150597	0.0345846	0.0488204	0.09593919	0.028811302	0.033000346	0.034123182	0.5598668	0.029926118
a31	0.046336442	0.04096226	0.039424974	0.0551232	0.046547443	0.05311153	0.08616739	0.03921071	0.042299654	0.044108454	0.4649763	0.041731603
a17	0.027326548	0.023322182	0.022513492	0.032868832	0.028163424	0.045162268	0.10305941	0.023937842	0.03145108	0.03405617	0.6027135	0.025425244
a31	0.05125733	0.04640453	0.045189723	0.05450418	0.04923391	0.0579656	0.09358086	0.045348443	0.048125982	0.049143538	0.4129408	0.04630521
a28	0.040616892	0.036574297	0.035720747	0.043284163	0.03951068	0.052801814	0.105263054	0.036943097	0.043183804	0.045965325	0.4818756	0.0382605
a18	0.06001211	0.053340808	0.05154078	0.05867916	0.05344715	0.06056286	0.09191522	0.0519875	0.055944726	0.058640204	0.3507738	0.053155717
a33	0.07045958	0.06314421	0.06093353	0.0694962	0.06284063	0.06525795	0.079398416	0.060575165	0.06246373	0.064024806	0.27990514	0.06150069
a8	0.07193617	0.070389085	0.07007457	0.07378585	0.071995206	0.075980514	0.09292896	0.07017358	0.0712526	0.07152051	0.18938126	0.07058173
a31	0.07675896	0.07596261	0.07580596	0.07791778	0.07693836	0.07918116	0.08889526	0.075864136	0.076468885	0.07662001	0.14345221	0.07613466
</S>	0.07420863	0.07337936	0.07322304	0.07516125	0.07434368	0.07807133	0.093475424	0.073430926	0.07454716	0.074855305	0.16166463	0.07363925
