 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.13228409	0.056913972	0.11309418	0.122891	0.10760062	0.12917437	0.119950324	0.13013752	0.055900924	0.032052975
a31	0.30444077	0.015307728	0.05282558	0.0751745	0.05255086	0.10755943	0.104862355	0.2349973	0.037269454	0.0150120435
a37	0.3300961	0.025230762	0.049103804	0.06738717	0.054658554	0.091937415	0.088473685	0.21354817	0.05244291	0.027121518
a21	0.24285525	0.04090819	0.074933976	0.087829195	0.083823964	0.097215235	0.09654894	0.14837343	0.07978988	0.047721915
a31	0.17491414	0.06210668	0.09094641	0.095460266	0.09392303	0.0987763	0.09876892	0.12272736	0.090277545	0.0720993
a7	0.25546947	0.043650385	0.072723225	0.08097277	0.078035474	0.08910287	0.09075379	0.15061359	0.07861544	0.060062993
a29	0.17615634	0.064427465	0.08963624	0.09322344	0.09182226	0.09628334	0.09666557	0.12181941	0.09084605	0.079119936
a31	0.16184175	0.073055215	0.09357869	0.09554217	0.09411006	0.09765078	0.09776284	0.11768562	0.09072217	0.07805061
a29	0.27378735	0.039596394	0.07145308	0.07792356	0.07441349	0.08842756	0.089555375	0.16528481	0.07107917	0.048479203
a31	0.20884237	0.033706907	0.09722534	0.103909865	0.09722413	0.11041526	0.10915634	0.15748973	0.056524076	0.025505947
a41	0.3549638	0.0052990373	0.045736205	0.063617505	0.04273297	0.10846284	0.10954442	0.25234652	0.012359703	0.0049369903
a18	0.37652886	0.005301422	0.05111529	0.07951645	0.03637816	0.11729449	0.08273756	0.23344477	0.010958984	0.0067240573
a31	0.35606566	0.007821323	0.054320335	0.09106275	0.036815245	0.13197696	0.07408545	0.22170056	0.01584122	0.010310495
a37	0.40593344	0.004057602	0.03291118	0.06172648	0.026545871	0.11463689	0.078190565	0.2625706	0.008728699	0.004698678
a3	0.42334157	0.008763007	0.033295594	0.06995663	0.026999136	0.13033225	0.059001453	0.22152273	0.01696858	0.009819013
a21	0.43988156	0.0139997145	0.03690218	0.07011334	0.0345823	0.12355464	0.057826728	0.17781688	0.028628571	0.016694037
a31	0.401435	0.01724118	0.042381335	0.080402054	0.041778754	0.1350008	0.06336299	0.16293167	0.035048224	0.02041809
a37	0.43431804	0.016907733	0.033304382	0.06567029	0.03257639	0.13604417	0.059635613	0.1766041	0.026980778	0.017958477
a31	0.3795351	0.03502617	0.044588562	0.06335037	0.047466848	0.12046704	0.07536262	0.15178044	0.046481594	0.035941236
a28	0.39152837	0.03796191	0.047019653	0.062599264	0.043698676	0.107045256	0.05969526	0.17169772	0.04064963	0.038104232
a31	0.22392876	0.07387366	0.07726623	0.08252161	0.07616236	0.09758374	0.08365832	0.13576268	0.07530158	0.07394109
a8	0.22758904	0.077974424	0.0811566	0.08606974	0.079461455	0.095481314	0.08319663	0.11274708	0.078344695	0.077979065
a31	0.13849087	0.093733035	0.094653435	0.09593043	0.094123974	0.09808874	0.09509869	0.102323696	0.093826346	0.09373076
</S>	0.119171135	0.09693062	0.09732182	0.097848326	0.09709512	0.09879295	0.09761106	0.101332694	0.09696609	0.09693014
