 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.0564679	0.118320554	0.151661	0.17932533	0.1728188	0.08205931	0.16888785	0.02571851	0.04474071
a28	0.010321243	0.047939878	0.09756304	0.5397923	0.1907963	0.026843496	0.07587215	0.0032863321	0.007585333
a37	0.0073745092	0.03791713	0.12070062	0.5202546	0.20288391	0.020773388	0.07839075	0.002926287	0.008778731
a31	0.0033153046	0.029013123	0.15129805	0.51648	0.21357095	0.011566696	0.06443247	0.0033598188	0.006963489
a11	0.0020608306	0.039448384	0.22621061	0.31469288	0.2741611	0.010128454	0.12803422	0.0017144729	0.0035490333
a31	0.0020184577	0.029093873	0.20738243	0.35309234	0.28654706	0.008495558	0.10733737	0.0022668154	0.0037660378
a20	0.0023370034	0.04023806	0.20435634	0.29168838	0.2713714	0.010763358	0.17445692	0.0014181713	0.0033703803
a31	0.0026403954	0.019433087	0.13097753	0.37746808	0.29860604	0.0069764946	0.15958786	0.0016058172	0.0027046106
a39	0.0022999186	0.01578539	0.115601234	0.43611944	0.31191936	0.005240567	0.10855101	0.0017758671	0.0027073112
a31	0.0034163618	0.021308953	0.08736824	0.4709939	0.29032403	0.007829002	0.11411565	0.0021488022	0.0024950684
a13	0.003171427	0.010637802	0.060476582	0.6400657	0.23515382	0.004990611	0.039385572	0.0028306923	0.003287712
a31	0.004030099	0.02000966	0.07210903	0.5890265	0.23889074	0.008038612	0.061609216	0.0030493995	0.0032367706
a13	0.004597971	0.00951982	0.039434575	0.77708256	0.13583048	0.0058479286	0.018628486	0.0043851705	0.0046729604
a31	0.0051772706	0.019167686	0.06430397	0.6876791	0.17130634	0.008777479	0.034600627	0.0044388887	0.004548683
a39	0.008293762	0.011894674	0.03138146	0.8319409	0.075506106	0.009146432	0.015325015	0.008155482	0.008356236
a11	0.0077343103	0.02053517	0.061065562	0.74053603	0.12138921	0.010918231	0.023395812	0.007181287	0.007244457
a46	0.012305309	0.024598569	0.05599579	0.73472124	0.11175735	0.014329065	0.022623206	0.011768899	0.011900617
a18	0.019441925	0.022496678	0.03900393	0.778523	0.057726678	0.020137573	0.023894357	0.01935464	0.019421156
a31	0.059996046	0.06498275	0.08817762	0.43978155	0.100669086	0.060412303	0.06598996	0.059842058	0.06014862
a39	0.078036435	0.07901184	0.08544518	0.34886187	0.09345128	0.078322746	0.080769315	0.07800573	0.07809555
a18	0.08880939	0.09123764	0.10469027	0.2548024	0.10361567	0.08913952	0.09019881	0.08874317	0.088763095
a46	0.09918389	0.100806236	0.10972232	0.18331197	0.108876415	0.09924985	0.10052011	0.09913216	0.09919697
a31	0.10885251	0.10893308	0.109471	0.126549	0.110405274	0.10886294	0.109205976	0.10885034	0.10886989
</S>	0.10968703	0.10973927	0.11007847	0.12118144	0.1104142	0.1097018	0.10982385	0.10968532	0.10968862
