 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.085361995	0.06772911	0.08304581	0.08233864	0.07496862	0.08187629	0.077896886	0.07626682	0.06269848	0.07511063	0.08263403	0.08418686	0.065885864
a31	0.14176679	0.035666786	0.14843753	0.11412175	0.03580499	0.045900222	0.027575329	0.023591572	0.01571943	0.023038527	0.077824995	0.26709425	0.04345782
a7	0.12937938	0.034695372	0.13608934	0.10134803	0.034335535	0.04273681	0.028874869	0.024405152	0.019147042	0.024125867	0.07960547	0.29754743	0.047709778
a20	0.14653058	0.03627871	0.13542086	0.0880231	0.046346944	0.05210681	0.04261952	0.036246594	0.025363859	0.031561952	0.07338439	0.22466624	0.061450507
a17	0.15951392	0.036807943	0.1278412	0.07890511	0.05125573	0.05535212	0.04846586	0.042470902	0.028753864	0.03735301	0.0735479	0.19451009	0.06522229
a39	0.15528145	0.04269681	0.10620478	0.07373605	0.058563832	0.0608345	0.056894615	0.052769035	0.03736865	0.04841014	0.07325197	0.16547503	0.06851308
a31	0.14391078	0.046108894	0.09752505	0.07409234	0.061633673	0.063473046	0.060213707	0.056795437	0.041514926	0.05270356	0.074041	0.15804084	0.06994671
a13	0.17174965	0.025695713	0.1381515	0.07784952	0.03946642	0.045534477	0.036358107	0.030667355	0.02046287	0.02931683	0.0968251	0.22481607	0.06310634
a17	0.15108673	0.031977735	0.10912729	0.078936875	0.05182821	0.05711918	0.048069127	0.0409562	0.026312873	0.034821127	0.07791652	0.2318596	0.05998861
a3	0.14612707	0.036549095	0.10298598	0.08062917	0.052515	0.058692716	0.047453348	0.042817462	0.024287488	0.03738036	0.08042003	0.23983365	0.050308675
a18	0.17005213	0.03259478	0.11360378	0.08522744	0.04775261	0.060920313	0.040341783	0.033567857	0.011989999	0.025972672	0.09025409	0.2588749	0.02884766
a31	0.18378152	0.028705109	0.11922248	0.08733725	0.04430605	0.062026687	0.03649523	0.028356822	0.009020855	0.02061655	0.092952885	0.26528394	0.021894578
a37	0.23107032	0.021457441	0.1506946	0.092215575	0.034877744	0.05389699	0.027575566	0.021231415	0.006278266	0.017707322	0.10039533	0.21880011	0.023799382
a41	0.20744787	0.018958932	0.13165545	0.090699255	0.03586616	0.059932653	0.02865897	0.01961264	0.005639214	0.013278079	0.09271501	0.2794003	0.01613546
a35	0.19452299	0.019817993	0.12616776	0.09370191	0.037355267	0.06405847	0.030122729	0.020652132	0.0062521705	0.013643973	0.08615818	0.29188856	0.01565792
a31	0.1605135	0.024620423	0.119604506	0.10060991	0.04709823	0.073210485	0.040041577	0.028345406	0.008175894	0.017764596	0.080460265	0.28012556	0.019429687
a24	0.1996437	0.016063025	0.13603924	0.09995228	0.033728566	0.059084814	0.028159425	0.018959789	0.00560509	0.01274542	0.0856861	0.28757146	0.016761081
a37	0.15079328	0.026021574	0.12845048	0.11609952	0.053241726	0.08376423	0.046778735	0.031671166	0.0095517365	0.019207079	0.07735538	0.23452424	0.022540879
a29	0.16705771	0.016603293	0.1312518	0.1159011	0.03517931	0.073592424	0.029987244	0.019962523	0.007902291	0.013388738	0.06660603	0.30592224	0.016645314
a24	0.16532747	0.01815064	0.1412875	0.13223532	0.038949843	0.08368537	0.033425577	0.021540698	0.009456015	0.0144534055	0.06440103	0.25823668	0.018850466
a46	0.17160873	0.023397971	0.1437646	0.12977591	0.047124185	0.08920193	0.042163447	0.02925035	0.010850643	0.019278372	0.07065615	0.20085685	0.02207083
a31	0.15711987	0.019620579	0.14497267	0.1364823	0.043315534	0.09144506	0.03892087	0.025524408	0.011168258	0.017246528	0.069608524	0.22259277	0.021982614
a20	0.16890518	0.01933415	0.13329393	0.13267913	0.034440234	0.07505066	0.030752394	0.022186259	0.015073434	0.018340446	0.055375054	0.27090365	0.023665434
a31	0.19337383	0.026745172	0.12367838	0.12822045	0.038492516	0.06876197	0.034784686	0.028197674	0.023175212	0.025265507	0.0511537	0.2272251	0.030925767
a0	0.18190794	0.02659781	0.112136036	0.1149063	0.03395879	0.06263203	0.031687096	0.027053587	0.02309426	0.02513048	0.050453138	0.28269985	0.027742675
a31	0.18785442	0.044845212	0.10236048	0.10418664	0.049975254	0.06727513	0.048048228	0.04487323	0.042372596	0.043432165	0.05653726	0.16260219	0.045637164
a46	0.20409669	0.03964956	0.10033999	0.09290826	0.042655826	0.06028136	0.04150615	0.03917887	0.03682841	0.038232185	0.054760646	0.21066047	0.038901657
a33	0.14440778	0.06257709	0.08888981	0.085654244	0.06400144	0.07061654	0.06323223	0.062184166	0.06128379	0.06170236	0.066693895	0.106495924	0.062260807
</S>	0.099384405	0.071974866	0.081522144	0.08008388	0.07254432	0.074660674	0.07219741	0.07180099	0.071487874	0.07164063	0.073472865	0.08724038	0.071989514
