 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.13630374	0.0933692	0.054067153	0.08047398	0.101115525	0.12362053	0.15067253	0.15969181	0.10068548
a8	0.0776173	0.043687675	0.029409813	0.044300336	0.047759857	0.07737311	0.21530043	0.39207324	0.07247818
a31	0.08561428	0.06702153	0.05675057	0.06593538	0.09563529	0.14172822	0.16486032	0.2131816	0.109272785
a10	0.068702534	0.044127505	0.03944092	0.045840777	0.058712248	0.10170498	0.20737502	0.3465262	0.087569736
a39	0.07967993	0.03601531	0.026268011	0.0384858	0.044088267	0.08329946	0.23248073	0.38918346	0.070499115
a31	0.084153846	0.03212166	0.013002031	0.025707167	0.049166374	0.09659241	0.23647875	0.38879693	0.07398078
a20	0.11196212	0.019730005	0.0050241426	0.016400708	0.036109906	0.09875798	0.27420056	0.37671244	0.06110208
a31	0.10009807	0.0108192265	0.003822586	0.011513748	0.016516285	0.068082385	0.3032969	0.46337932	0.022471536
a8	0.06434133	0.010555299	0.005724562	0.00973849	0.014901801	0.059597798	0.28137752	0.5355039	0.018259378
a31	0.085288204	0.01227583	0.005718508	0.011643504	0.016744824	0.05981106	0.27653214	0.510796	0.021189988
a17	0.058995634	0.014188585	0.008984896	0.01287127	0.016484875	0.04930062	0.24331363	0.5765349	0.019325497
a37	0.07285552	0.014503776	0.008471294	0.013563629	0.017031752	0.050485943	0.24816367	0.5543375	0.0205869
a23	0.05888137	0.020583574	0.014219389	0.017750038	0.020541606	0.04902787	0.21453446	0.5822133	0.022248324
a31	0.07514716	0.03752989	0.029338527	0.031813182	0.035248972	0.06550257	0.19519284	0.49497625	0.035250578
a42	0.064391755	0.017786337	0.0129721705	0.015479177	0.020059248	0.054639336	0.22820908	0.5645152	0.02194773
a31	0.08887967	0.02938829	0.022699302	0.024799345	0.029093638	0.067402795	0.21529284	0.49367857	0.028765561
a20	0.076240346	0.023308167	0.018102504	0.020702342	0.02543402	0.05776449	0.21251088	0.53844416	0.027493147
a31	0.09181725	0.04098186	0.033060513	0.03599448	0.03861989	0.062745966	0.1811137	0.47545353	0.040212773
a17	0.09813929	0.05091228	0.043763626	0.046291746	0.049168684	0.07056323	0.17018186	0.4201872	0.050792128
a31	0.10252569	0.052154716	0.043912306	0.047155067	0.04969604	0.07021819	0.16882145	0.4134594	0.052057166
a20	0.118461564	0.074156746	0.06772446	0.06967855	0.07148257	0.08571676	0.14762753	0.29240644	0.072745346
a31	0.11092968	0.06315384	0.05511892	0.058543153	0.060584873	0.077492744	0.15744123	0.35293865	0.06379692
a46	0.12804292	0.0915846	0.087049514	0.0882388	0.08913964	0.09700426	0.12966393	0.19943696	0.08983938
a8	0.11744472	0.07204223	0.06686345	0.069182254	0.07164793	0.086503476	0.14935847	0.2931008	0.07385671
a31	0.12923355	0.102067426	0.09929401	0.099937014	0.10023053	0.103716366	0.11814172	0.14683911	0.10054023
a18	0.12103481	0.10315951	0.10181569	0.10221867	0.10261989	0.10566492	0.11800711	0.14254485	0.10293459
a31	0.12491845	0.10464902	0.10292135	0.10337066	0.10353562	0.10584095	0.11563688	0.13528042	0.10384669
a20	0.11712207	0.10793228	0.10730894	0.107472576	0.10761173	0.10878712	0.11349763	0.12254348	0.107724205
a31	0.12303921	0.10673166	0.1053442	0.10575489	0.1057715	0.107118055	0.11350049	0.12659603	0.10614394
</S>	0.114215836	0.110005766	0.109733604	0.109795704	0.10983095	0.11020924	0.11173817	0.11460453	0.10986615
