 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	0.097444996	0.12870786	0.12969024	0.12935117	0.12975919	0.12863359	0.082850106	0.08948301	0.050415188	0.033664633
a24	0.023921927	0.13773713	0.21151003	0.23152931	0.2500897	0.087496534	0.01517858	0.020988846	0.01273937	0.008808585
a16	0.033337116	0.14201118	0.18938072	0.21057841	0.24465105	0.081351854	0.023244794	0.03366366	0.021240264	0.020540945
a28	0.04887799	0.13812038	0.16827045	0.16418633	0.20765933	0.08826179	0.043665204	0.05715378	0.040836953	0.04296777
a31	0.052858245	0.12909384	0.15719254	0.16221744	0.19964299	0.091521055	0.050700516	0.061119195	0.047188275	0.048465986
a37	0.025179619	0.17057836	0.20729731	0.18764973	0.22474107	0.093013704	0.02105892	0.03277767	0.019099966	0.018603591
a24	0.033490263	0.15204911	0.19077362	0.18310124	0.22487748	0.098460615	0.02823959	0.040309165	0.02469468	0.024004217
a46	0.05312368	0.13870035	0.16917285	0.17668596	0.20873822	0.10606541	0.04086306	0.053645257	0.030401388	0.02260384
a31	0.043811295	0.15313213	0.1868	0.18750209	0.22118063	0.13177806	0.023966512	0.035076797	0.009439182	0.0073133
a10	0.025966167	0.18800338	0.20630562	0.1743527	0.2092761	0.1517353	0.011891526	0.024065873	0.0046339235	0.003769476
a11	0.016011804	0.19594023	0.21888846	0.1790685	0.21775985	0.14411597	0.0069819354	0.015050528	0.003276497	0.0029062156
a31	0.013577605	0.17990056	0.21465537	0.18873765	0.23059733	0.14640872	0.006407543	0.011759383	0.0039619007	0.003993841
a0	0.019582849	0.20442288	0.2189864	0.17909704	0.20790859	0.13830866	0.007917862	0.018479839	0.0031549516	0.0021410002
a31	0.009461059	0.17433308	0.22516276	0.19747147	0.24530661	0.13054152	0.0044910945	0.007527567	0.002844635	0.0028602015
a39	0.0127658425	0.1934993	0.23036915	0.18988037	0.22197121	0.13099207	0.0055424734	0.010675542	0.0025479447	0.0017560099
a29	0.0063127	0.16095313	0.24489367	0.20957504	0.2543749	0.11145008	0.0034974278	0.00528549	0.0020530554	0.0016045051
a41	0.0056326473	0.13163531	0.23682754	0.22509697	0.2822112	0.10436167	0.0037485557	0.0046575777	0.0029436727	0.002884937
a35	0.007769018	0.13194573	0.21050154	0.24085902	0.27297053	0.11445704	0.0050509837	0.006756204	0.004634826	0.0050551496
a20	0.010614816	0.1359252	0.2014176	0.2417195	0.25721127	0.12039218	0.0073843994	0.00996812	0.0072372793	0.008129659
a31	0.010811237	0.13078499	0.20266138	0.2431465	0.2585624	0.11719426	0.007956815	0.011238145	0.008164596	0.009479656
a37	0.008600597	0.10521138	0.20218338	0.27301165	0.2898578	0.09100822	0.0072591803	0.008388555	0.007064405	0.0074147717
a2	0.012677436	0.063143104	0.1942322	0.28503028	0.33659005	0.0606415	0.011637422	0.012399612	0.0116504375	0.011997937
a20	0.011283669	0.04530532	0.17452213	0.3087222	0.37653744	0.04143329	0.010580089	0.010820698	0.010384574	0.010410591
a0	0.01938732	0.044848226	0.14953512	0.2806149	0.3936125	0.039805233	0.018024772	0.018301094	0.017897142	0.017973674
a31	0.025975827	0.05279248	0.14139442	0.25348595	0.382384	0.045228317	0.024485527	0.025055893	0.024468655	0.024728833
a16	0.027207043	0.04923995	0.13611424	0.26142132	0.36714262	0.051470242	0.026892645	0.02701784	0.026751714	0.026742347
a31	0.06642819	0.08603221	0.11722666	0.16718006	0.23506396	0.07266548	0.06390509	0.06409381	0.063706055	0.06369843
a20	0.07261534	0.081142485	0.104976416	0.15211937	0.22110823	0.0789123	0.07233921	0.07238811	0.07221523	0.072183356
</S>	0.08559898	0.09693105	0.10844583	0.12910174	0.15373166	0.08826201	0.084546335	0.08459407	0.084410995	0.084377356
