 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.14260516	0.11018212	0.0267687	0.10579529	0.1625984	0.16246104	0.17806171	0.111527525
a20	0.12872505	0.061359763	0.005887798	0.055755433	0.18249439	0.18046376	0.3073429	0.07797095
a28	0.1365163	0.10050041	0.01067304	0.09605623	0.15693049	0.16106123	0.21461429	0.12364813
a7	0.13930172	0.112602934	0.012983195	0.1088291	0.15006717	0.15477502	0.18835996	0.13308086
a20	0.1495622	0.12307493	0.015643306	0.11772126	0.1436978	0.14593494	0.17024253	0.13412307
a31	0.16297413	0.12827235	0.017324096	0.11779166	0.13614084	0.13857235	0.17135991	0.12756464
a11	0.1620398	0.11185916	0.012251866	0.08853219	0.1336024	0.14603998	0.24169087	0.10398377
a31	0.17723161	0.10071311	0.013882229	0.067355864	0.15278557	0.15865037	0.2485262	0.08085504
a11	0.14507909	0.046232164	0.0061771586	0.026950823	0.16331416	0.20012154	0.36693114	0.045193955
a41	0.10493556	0.032253504	0.0087398365	0.021775054	0.17504533	0.19993162	0.42924413	0.028075011
a8	0.103836186	0.036457617	0.012077671	0.02597335	0.18457648	0.19928789	0.40658972	0.031201046
a30	0.10484062	0.039115228	0.015990123	0.03004515	0.19477934	0.20561074	0.37423193	0.03538689
a31	0.087789446	0.038131285	0.017934682	0.02985185	0.181088	0.194247	0.41571838	0.035239324
a13	0.076494835	0.021054827	0.008923324	0.014970936	0.16594276	0.21958335	0.47157893	0.021451017
a31	0.083365306	0.045941815	0.029557388	0.03617607	0.16139111	0.19468597	0.40963027	0.03925205
a41	0.074795194	0.026318884	0.015240175	0.018480595	0.14359267	0.20384803	0.4930736	0.024650875
a20	0.10262186	0.062226146	0.044910826	0.048971917	0.14591762	0.17645301	0.36761117	0.051287428
a31	0.12018838	0.08787092	0.067089304	0.071445346	0.14000551	0.16646731	0.27343106	0.073502146
a20	0.10600466	0.059196558	0.046698567	0.049343415	0.13491803	0.16452593	0.385262	0.054050833
a31	0.13789572	0.09945595	0.08143175	0.08351108	0.13291556	0.14135218	0.23791844	0.08551924
a13	0.13859458	0.099671505	0.08743662	0.08885672	0.12830767	0.13729015	0.22816248	0.091680236
a24	0.14908747	0.11498157	0.10112575	0.10211907	0.1244401	0.12756787	0.17684412	0.10383399
a18	0.14875391	0.12090494	0.11188569	0.112694606	0.124656275	0.12737508	0.14082225	0.11290726
a31	0.14327377	0.11939547	0.111715965	0.11329714	0.12533617	0.13575256	0.13769539	0.11353351
a8	0.12921315	0.11904472	0.117440805	0.117810495	0.12705185	0.12904462	0.142187	0.11820739
a31	0.12770802	0.12394256	0.123377465	0.12346598	0.12523502	0.12560356	0.12716983	0.12349756
a8	0.12681599	0.12389818	0.12348262	0.123538055	0.12522659	0.12536277	0.12804548	0.12363032
a31	0.12620808	0.12472386	0.12451302	0.124532126	0.12497714	0.12501037	0.1254948	0.12454063
</S>	0.1258411	0.12467722	0.124513865	0.124530345	0.1250048	0.12503704	0.12583598	0.12455971
