 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.051610354	0.011947062	0.03698636	0.04336702	0.05474913	0.07827444	0.07520703	0.080493666	0.08147969	0.06580361	0.080739364	0.079911985	0.057806253	0.07925341	0.078332365	0.044038232
a31	0.0713814	0.0032140953	0.037924163	0.03738384	0.03674832	0.08543197	0.041530374	0.05099725	0.0887545	0.026961602	0.07782061	0.084434964	0.030518355	0.13115866	0.15679252	0.038947355
a37	0.06472609	0.01098719	0.04495949	0.041592803	0.04086391	0.073946565	0.04140756	0.049682748	0.081544034	0.030922664	0.073797494	0.08141066	0.03594297	0.12617059	0.15736543	0.0446798
a31	0.065248325	0.0135603575	0.048425335	0.048649777	0.051237814	0.07050661	0.046841796	0.051733974	0.07341623	0.034558848	0.069314726	0.07731639	0.039824028	0.11664043	0.13810903	0.054616295
a24	0.059923973	0.01748997	0.039378904	0.03816128	0.039336115	0.075237274	0.04168026	0.05194478	0.08494583	0.034990657	0.076439284	0.083325855	0.041846752	0.12035359	0.14991584	0.045029636
a46	0.069038026	0.025787951	0.052278623	0.053045068	0.054561477	0.07354013	0.049202435	0.052316494	0.07141685	0.042238668	0.06395286	0.07026601	0.048923798	0.097916864	0.12096233	0.05455243
a31	0.047619592	0.021327775	0.050311208	0.06252213	0.06952407	0.081383176	0.05718086	0.059339188	0.06931063	0.039449465	0.06340229	0.06701461	0.041540552	0.095986165	0.1183591	0.055729188
a39	0.055428613	0.017721653	0.03393609	0.035750765	0.03853014	0.07700859	0.042225715	0.053071417	0.084051445	0.04025122	0.07919444	0.087510064	0.04982155	0.117118835	0.13888077	0.04949864
a8	0.05856948	0.012177522	0.03873936	0.04365342	0.050753508	0.08085829	0.046954703	0.05328261	0.077878304	0.042693753	0.06980343	0.07730856	0.04919263	0.1115218	0.13523869	0.05137401
a3	0.045842197	0.004871243	0.029397933	0.040521353	0.060165502	0.09693615	0.054271728	0.06172176	0.08704471	0.035499774	0.072514385	0.07492681	0.03652347	0.11618222	0.14028339	0.043297388
a31	0.03145068	0.003975484	0.014387258	0.022517692	0.044720236	0.10717508	0.056928955	0.070156254	0.10454251	0.030662868	0.087279074	0.08895495	0.025226606	0.13669412	0.15509647	0.020231744
a10	0.03371811	0.0019312415	0.008547475	0.012228819	0.028117014	0.10101392	0.05021079	0.0664723	0.106192715	0.030607808	0.09873552	0.10519931	0.029299188	0.14452137	0.16542606	0.017778317
a3	0.028663754	0.0025203715	0.007263561	0.008592771	0.021350788	0.110292114	0.05289646	0.07315972	0.11504562	0.03254788	0.105209105	0.11010433	0.023845943	0.13673706	0.16044584	0.011324723
a39	0.015922634	0.0030693088	0.0065415488	0.007841664	0.016989248	0.116303556	0.049780056	0.07768396	0.12543342	0.020238768	0.11151898	0.11519657	0.013388023	0.1474471	0.16440137	0.0082438225
a31	0.015103769	0.0028562408	0.0065723183	0.007921358	0.017024953	0.11231126	0.04993446	0.07814497	0.124950625	0.018633118	0.112356074	0.11641984	0.012183382	0.15153489	0.16606896	0.007983737
a27	0.021627119	0.0025024125	0.006399445	0.007954704	0.020306813	0.11286135	0.052005284	0.07304506	0.11662091	0.02617304	0.10627672	0.111887254	0.01823918	0.14660743	0.1675545	0.009938754
a7	0.01732396	0.0028823274	0.0065168315	0.0077987355	0.017918935	0.11344252	0.049953923	0.07542282	0.12174983	0.0218133	0.10957517	0.114696346	0.014428031	0.14919688	0.16883028	0.008450108
a31	0.013630694	0.00373065	0.0076219514	0.009398864	0.018786432	0.116496064	0.048890464	0.07834126	0.12728415	0.01655984	0.10897393	0.11068526	0.0099788355	0.15395728	0.16814168	0.007522705
a20	0.020039683	0.002738368	0.006293066	0.007958292	0.0202598	0.116037585	0.050493117	0.071636215	0.11563145	0.024862627	0.104908995	0.11112745	0.017214848	0.15030424	0.17074256	0.009751757
a3	0.016008375	0.003415215	0.0068684653	0.008025365	0.01710877	0.11687806	0.04809817	0.07594828	0.12472804	0.01980068	0.110337906	0.114692874	0.012729985	0.1498125	0.16761301	0.007934294
a20	0.0128921345	0.0039276015	0.007832108	0.009253302	0.01596842	0.12041295	0.04794719	0.08381185	0.13894832	0.014436344	0.11606161	0.11338597	0.009449909	0.14564073	0.15237878	0.0076527256
a28	0.013867192	0.0035053138	0.007733026	0.009486896	0.019304592	0.11219518	0.05018478	0.07841619	0.1252191	0.016514312	0.10937175	0.11186061	0.009670134	0.1570233	0.16792612	0.007721515
a29	0.014021495	0.0035828573	0.007980884	0.009678814	0.01923422	0.11213766	0.050795615	0.079316854	0.1264382	0.016212966	0.1099236	0.111870036	0.009418757	0.1565431	0.164989	0.007855896
a31	0.019826371	0.005222051	0.011118209	0.014368025	0.03160875	0.12539756	0.06654236	0.086752586	0.121229574	0.024422288	0.10121058	0.097518355	0.012887133	0.13322808	0.13742244	0.011245665
a28	0.019313801	0.0034441613	0.0069394675	0.009761119	0.025513401	0.12230745	0.05046559	0.07013867	0.11215829	0.02558476	0.09626692	0.101439014	0.017258339	0.15218036	0.17651638	0.010712267
a46	0.015555645	0.006003152	0.009178074	0.010206422	0.016613625	0.1319022	0.048926596	0.08597664	0.14594945	0.017457329	0.11527973	0.10852162	0.011252259	0.1323755	0.1359374	0.008864398
a20	0.017309092	0.008211429	0.011901034	0.014331559	0.022748867	0.14964251	0.05811199	0.09468216	0.15247615	0.019313589	0.109144695	0.09427908	0.012029142	0.112710334	0.112127796	0.01098053
a31	0.017973978	0.00901078	0.013265074	0.015720254	0.022299698	0.15502192	0.057036575	0.099824674	0.16542482	0.017567527	0.11088766	0.09034694	0.012081977	0.10195065	0.09977904	0.01180846
a37	0.01718706	0.006558505	0.008650273	0.009996898	0.018899078	0.13613525	0.0538345	0.08422214	0.13383685	0.023085825	0.10911442	0.10565612	0.013701041	0.13144128	0.1375055	0.010175219
a27	0.020101713	0.010814405	0.013871207	0.014893949	0.01953323	0.14410193	0.053572964	0.10067021	0.17419556	0.01953436	0.11780024	0.09466447	0.01429011	0.09781534	0.09129976	0.012840522
a11	0.021388225	0.012290607	0.016530927	0.018401606	0.022189138	0.15377091	0.051457446	0.105581634	0.19448388	0.018354854	0.11187825	0.0816239	0.014957546	0.08265823	0.07997962	0.014453239
a31	0.021356748	0.012190949	0.01682852	0.019617926	0.024788281	0.1614483	0.05774235	0.10893235	0.1821479	0.018911203	0.10923185	0.08029823	0.01461116	0.08031142	0.07679504	0.014787742
a20	0.019098891	0.009992945	0.011662172	0.012944832	0.020123458	0.1375533	0.059604965	0.09645275	0.14812477	0.0239537	0.114347585	0.10196269	0.0150958495	0.11016693	0.10627954	0.01263565
a3	0.027292352	0.017057024	0.019878319	0.020601843	0.023711773	0.14194508	0.055320308	0.11047975	0.19510508	0.023425225	0.11195873	0.07934453	0.019521985	0.0715099	0.06432248	0.018525688
a18	0.030058753	0.019118635	0.023706144	0.0255984	0.028092016	0.1461384	0.049064014	0.10733654	0.21741004	0.023240246	0.097312264	0.06533967	0.021136332	0.063280225	0.062283136	0.020885127
a0	0.025327131	0.016156536	0.019641055	0.022758568	0.028084887	0.16150907	0.06297145	0.11474511	0.1775175	0.023206877	0.10637127	0.076092444	0.018270725	0.06688078	0.062215444	0.018251203
a31	0.025118284	0.017213142	0.020894047	0.025064036	0.031166699	0.16073813	0.06685627	0.11897878	0.17215161	0.024201782	0.10405707	0.07385476	0.019178512	0.062144034	0.05862459	0.019758249
a13	0.021658286	0.015184653	0.016455475	0.01813082	0.0253912	0.13739546	0.072226554	0.11099562	0.14755541	0.028729534	0.11348675	0.09447798	0.019078843	0.08509695	0.07703042	0.017106006
a31	0.040789757	0.032322768	0.034025103	0.035718612	0.037716143	0.11843388	0.054664653	0.1073023	0.19980411	0.03511763	0.08301474	0.057563096	0.033180997	0.04958474	0.04757923	0.03318219
a13	0.030673824	0.024713498	0.025425913	0.025732266	0.028015986	0.11219486	0.05858899	0.11869013	0.19691639	0.030179787	0.107608445	0.07420505	0.026652686	0.060784742	0.05385164	0.025765738
a31	0.050087053	0.03991772	0.04117701	0.041246418	0.042014282	0.09088019	0.053657588	0.09364316	0.18883969	0.041795474	0.07425619	0.05708316	0.040706445	0.053150423	0.051171374	0.04037386
a37	0.04085238	0.03507338	0.035641883	0.03567487	0.036759328	0.093434595	0.054658603	0.10506174	0.20126306	0.037930805	0.08512507	0.061228935	0.03624802	0.05427277	0.05104592	0.035728615
a11	0.05259392	0.04172068	0.042958163	0.04262756	0.043119006	0.08386159	0.05329331	0.08875488	0.1816393	0.043452002	0.072501674	0.05796635	0.04269302	0.056112323	0.05445696	0.042249218
a24	0.05953059	0.046522718	0.04829495	0.04825778	0.04865063	0.080439165	0.054188475	0.07792796	0.1559543	0.047679666	0.066745214	0.057590265	0.047209665	0.057480063	0.05659555	0.046933066
a18	0.049352877	0.041093666	0.04237178	0.043251622	0.044219792	0.093075044	0.053894866	0.092489175	0.18643558	0.04267069	0.071472935	0.05562662	0.04163199	0.05111696	0.04977573	0.04152065
a20	0.043331735	0.038890675	0.040133014	0.042118322	0.043709252	0.10142636	0.05445198	0.09805432	0.19029522	0.040716544	0.07375863	0.055456575	0.03943052	0.049692016	0.04895092	0.039583907
a31	0.04450589	0.04129075	0.04215749	0.043597348	0.04488157	0.09409971	0.054884743	0.095349394	0.18534431	0.04288457	0.07220169	0.05572695	0.041740198	0.050254893	0.049279284	0.0418012
</S>	0.04075121	0.03947994	0.03968037	0.039931335	0.040902913	0.08877389	0.055962406	0.10454516	0.19336453	0.04158253	0.07945174	0.058316607	0.040042065	0.050123233	0.04733892	0.03975321
