 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.039697304	0.050424926	0.05656237	0.050639752	0.042850718	0.05350217	0.064040415	0.06407148	0.06472349	0.06472418	0.06486953	0.06487974	0.06558951	0.06549297	0.065123186	0.06554401	0.05726421
a31	0.009820565	0.024542589	0.028703494	0.014188607	0.008559182	0.008371472	0.0294713	0.028528502	0.08684371	0.05841914	0.080191165	0.12617376	0.13695246	0.12333748	0.11005919	0.099497035	0.026340395
a20	0.009097896	0.019731445	0.023943912	0.012122716	0.0076447167	0.0071354383	0.026029656	0.028062068	0.09045345	0.059284054	0.07155985	0.13098975	0.14818585	0.12769547	0.1089431	0.09837084	0.030749748
a31	0.009465281	0.020600727	0.024095666	0.012788604	0.009000409	0.008310363	0.022094911	0.023237573	0.07980071	0.053291194	0.072867535	0.13385275	0.1629722	0.13048954	0.109358	0.09839524	0.02937933
a28	0.009539547	0.018656408	0.022822298	0.011366368	0.0072806366	0.006993265	0.023994466	0.026004592	0.0968559	0.054678008	0.06307831	0.13759515	0.14739828	0.13222149	0.11015275	0.101797864	0.029564647
a37	0.009890844	0.01891012	0.022512883	0.012032793	0.007853227	0.007461625	0.021109596	0.022431735	0.09197599	0.051240917	0.06135276	0.14090908	0.15067135	0.13716397	0.113635294	0.104713656	0.026134167
a16	0.009561451	0.019933235	0.023125194	0.012878403	0.009637894	0.008902008	0.019459667	0.02071082	0.07504567	0.04675249	0.06334796	0.13555764	0.17631446	0.13524926	0.11234692	0.10187794	0.029298985
a21	0.012099115	0.023285475	0.026117712	0.016283823	0.012831633	0.011903235	0.020932589	0.021526283	0.064496934	0.04028471	0.053299867	0.13152847	0.17499498	0.14185241	0.11345603	0.10359107	0.031515688
a31	0.012202966	0.022948487	0.02633756	0.017524937	0.014026449	0.013160204	0.022294767	0.023167199	0.061267264	0.038839705	0.048733998	0.12131753	0.17953041	0.14408392	0.116094425	0.10492863	0.033541545
a37	0.011413773	0.018364113	0.020178363	0.011967861	0.010024326	0.010011294	0.017281111	0.019030407	0.09434536	0.04144311	0.05789773	0.14540116	0.15757298	0.14109163	0.11016309	0.10479209	0.029021576
a21	0.011377179	0.018368017	0.020921068	0.013141237	0.010986927	0.010756086	0.016982282	0.0182372	0.08210883	0.03836617	0.050656997	0.13994926	0.16906704	0.14503305	0.11630584	0.109422036	0.028320752
a27	0.013076417	0.02051054	0.024226578	0.016943505	0.0140565345	0.01357694	0.020444736	0.021414625	0.067551434	0.03677105	0.04388771	0.12575583	0.16673826	0.14992905	0.120732084	0.11266764	0.031717025
a41	0.014554718	0.020617325	0.024274062	0.017508611	0.015120475	0.014856808	0.020376954	0.02122357	0.0701661	0.03567183	0.0431459	0.12716837	0.15567252	0.15241416	0.12078454	0.115043804	0.03140025
a10	0.015467724	0.022163225	0.0266748	0.019650146	0.016658429	0.016256832	0.022822175	0.023720264	0.06624523	0.036257993	0.040939957	0.119445086	0.15225327	0.15222569	0.121075705	0.11467455	0.03346893
a3	0.012886788	0.018984037	0.021210214	0.014361889	0.012549211	0.012551261	0.017493702	0.01848408	0.08057391	0.03641783	0.0490777	0.13857073	0.16174144	0.14934725	0.11648216	0.11052089	0.028747007
a11	0.013267419	0.01884072	0.021775713	0.015397063	0.013437324	0.013347299	0.018334543	0.019358648	0.07622685	0.035902817	0.04536106	0.13312408	0.15977767	0.15210831	0.120130636	0.1137831	0.02982676
a8	0.011964649	0.017766083	0.021454202	0.015092585	0.012703229	0.012536285	0.018573625	0.01987568	0.07379411	0.03664137	0.043512307	0.12872897	0.16469227	0.15280978	0.12405518	0.115344115	0.03045556
a20	0.010690026	0.018064827	0.02305284	0.016422067	0.013043072	0.012519355	0.02200915	0.02404545	0.06875578	0.041249044	0.0463353	0.11594507	0.16217609	0.14925413	0.12673008	0.1149785	0.034729224
a15	0.008592824	0.016369412	0.020809505	0.01364679	0.010472649	0.010238351	0.020036954	0.022308702	0.07378161	0.042702496	0.050397024	0.1209546	0.1754343	0.14328143	0.12517183	0.11208918	0.033712298
a31	0.0076996125	0.017675316	0.022586875	0.015184931	0.010960081	0.011308123	0.023561064	0.025936829	0.073145375	0.044778544	0.05506277	0.11236049	0.16049328	0.14081268	0.12755084	0.114802316	0.036080867
a0	0.0053595137	0.020115213	0.027503971	0.009745726	0.005372069	0.006143381	0.036096163	0.03518162	0.092326105	0.061357763	0.0743232	0.1186791	0.1556244	0.11083532	0.102493405	0.09877092	0.04007213
a8	0.0037622482	0.014958612	0.02170453	0.010193544	0.004900456	0.0067429757	0.028220879	0.030660976	0.08338744	0.057187684	0.071826726	0.113823526	0.16490845	0.12218098	0.11632744	0.11375392	0.035459626
a20	0.0030825362	0.014427616	0.022140725	0.011426697	0.0046115145	0.0075025074	0.0340664	0.03622459	0.080997884	0.05914899	0.07393802	0.106258236	0.14490844	0.12646362	0.1217713	0.12059702	0.032433897
a31	0.002266705	0.010962367	0.019697974	0.008688065	0.0030284051	0.005211549	0.032625176	0.035493117	0.08333938	0.059968136	0.0724691	0.11212095	0.15160555	0.1309735	0.12403782	0.123685285	0.023826942
a28	0.0027282052	0.017726319	0.029585602	0.009041653	0.0028019599	0.0050770594	0.04137918	0.040917654	0.09173028	0.069402866	0.078955576	0.11441961	0.14963539	0.10872877	0.1016591	0.10132738	0.034883328
a31	0.0020291163	0.009652261	0.018951893	0.006136573	0.0019362684	0.0035562017	0.033959832	0.035469826	0.09693192	0.06806716	0.075963065	0.12402119	0.15300815	0.12230712	0.11154329	0.11337241	0.023093743
a0	0.002233608	0.012056598	0.023267396	0.006245539	0.0018138248	0.0036293296	0.03680252	0.037308022	0.10323664	0.06767041	0.0762301	0.12859043	0.1441883	0.119684026	0.10609804	0.108196266	0.022748942
