 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.02441079	0.008183253	0.03403008	0.055101503	0.052853826	0.05252338	0.051235463	0.052876376	0.05622507	0.05614074	0.05528854	0.05625283	0.05621727	0.05625299	0.05617105	0.056100823	0.056216292	0.055885173	0.056358133	0.051676318
a31	0.021869056	0.0056535588	0.028134463	0.047170766	0.036147222	0.03696783	0.039271552	0.038800683	0.0632705	0.042510536	0.0366422	0.08343734	0.03987141	0.055890832	0.040557828	0.038045462	0.077583194	0.050518207	0.16186109	0.05579625
a20	0.025200475	0.0082338685	0.028935038	0.03615224	0.030221181	0.031539198	0.031916425	0.032222077	0.05868059	0.036563832	0.03144506	0.0797753	0.035743747	0.06356166	0.039513852	0.037035238	0.1019344	0.057272404	0.18260516	0.05144823
a11	0.021954473	0.005734527	0.027693653	0.039917853	0.031809114	0.03296789	0.03417946	0.034043107	0.05904967	0.038071696	0.032598834	0.0799727	0.036294863	0.059820555	0.038574073	0.036053367	0.09529716	0.053473797	0.19011211	0.052381095
a29	0.022155538	0.0056270044	0.028050492	0.04512526	0.03362583	0.03466341	0.03755829	0.036822382	0.06110759	0.041258477	0.03424012	0.08131989	0.038146555	0.05742799	0.038668126	0.035476796	0.08491651	0.050031286	0.18045647	0.053321958
a31	0.021260746	0.0052821594	0.026997263	0.05093621	0.034381498	0.035810385	0.04082511	0.03960501	0.06364565	0.0445564	0.035029177	0.08075302	0.040364116	0.05793482	0.039648335	0.0345818	0.08032155	0.04836191	0.16353785	0.05616698
a0	0.013631105	0.0037129247	0.017119307	0.030331818	0.020600526	0.023319107	0.024322417	0.025210213	0.06964772	0.03431001	0.024442123	0.09886613	0.032959	0.07759193	0.038772367	0.034175586	0.11551052	0.0612621	0.20223796	0.051977113
a39	0.011610065	0.00387451	0.017115269	0.039573338	0.027799908	0.028912272	0.03127987	0.031015944	0.06334949	0.036544908	0.028909666	0.097553045	0.033531964	0.062753685	0.034288596	0.030761167	0.10212912	0.0477937	0.22445072	0.04675273
a31	0.0037692096	0.002325071	0.0067004766	0.032986607	0.017595248	0.01973531	0.02161243	0.022292873	0.07524752	0.03279097	0.020451512	0.11136888	0.02898492	0.081895106	0.030331984	0.024306802	0.13629161	0.05041672	0.24336718	0.037529603
a37	0.001952645	0.0014443898	0.0031259828	0.03427915	0.013492081	0.019536728	0.017672604	0.020320611	0.09035843	0.037576247	0.019167745	0.113125965	0.03445789	0.094883114	0.03943243	0.029470501	0.13110554	0.058692463	0.20789467	0.0320108
a31	0.0019820635	0.0016377979	0.0022661192	0.033776328	0.010805954	0.016642572	0.015773209	0.01757229	0.092995144	0.03993812	0.017223723	0.11657412	0.035804532	0.100915015	0.03858527	0.02620361	0.13707039	0.05736386	0.21927658	0.01759327
a20	0.0018899754	0.0015635397	0.0021888707	0.034191832	0.01109313	0.017785946	0.015776647	0.017949546	0.09465	0.040951155	0.017709367	0.11763237	0.03794403	0.09950974	0.041976057	0.028847866	0.13128686	0.05649963	0.21378241	0.016771035
