 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.035189897	0.02288424	0.015432428	0.016891748	0.0076708584	0.034851328	0.044112954	0.04714679	0.047245752	0.04722918	0.047240354	0.04600696	0.0354713	0.047153477	0.047299013	0.047313146	0.047283303	0.047078937	0.046988726	0.04614517	0.039421987	0.046841856	0.03029951	0.039732426	0.0460953	0.02097333
a31	0.07094408	0.021990111	0.0128255235	0.010162868	0.0034924112	0.016209567	0.028052818	0.05160612	0.0804019	0.06635697	0.06375755	0.010331774	0.006317295	0.029748052	0.07238783	0.08199987	0.072739735	0.03968728	0.032953136	0.015931733	0.0076142447	0.0320439	0.0093236575	0.036824383	0.108745985	0.017551124
a1	0.072662234	0.022267623	0.015968082	0.01319778	0.007063373	0.01674136	0.02783424	0.050668824	0.07301771	0.056444302	0.056541726	0.013203895	0.0088737765	0.026620906	0.060894065	0.081184275	0.07164972	0.04176567	0.03533265	0.01900817	0.010244703	0.032434553	0.011615302	0.03948622	0.114048876	0.02122996
a35	0.082532056	0.027015194	0.021842966	0.020211859	0.010663569	0.022722706	0.032998934	0.0438307	0.0546683	0.04622765	0.051291928	0.019015437	0.013004452	0.027623309	0.05340045	0.07198592	0.06194626	0.0430994	0.03875502	0.025917374	0.015698973	0.03251164	0.016245512	0.043366835	0.09162367	0.03179991
a31	0.077373944	0.028390858	0.025318408	0.02461176	0.012035656	0.027533008	0.03555543	0.04065326	0.046266217	0.042996354	0.047722977	0.024849514	0.014511968	0.032323338	0.048919488	0.06262952	0.05462717	0.04299657	0.04040366	0.032577474	0.021191679	0.036232967	0.02124601	0.04628481	0.0754827	0.037265286
a7	0.07190017	0.01968951	0.016090738	0.014841432	0.010784954	0.01585348	0.025301049	0.044293873	0.061268233	0.04774098	0.056922868	0.01639588	0.011574278	0.025821079	0.058062643	0.086542465	0.07507812	0.045937736	0.039416585	0.022653263	0.013181708	0.03553227	0.014583327	0.044132825	0.101845175	0.02455539
a31	0.07310172	0.02561404	0.023413088	0.02272748	0.0135866655	0.02285129	0.032209635	0.041859787	0.049602553	0.042423557	0.052560728	0.021012029	0.01703544	0.026426692	0.052264865	0.07810283	0.06574151	0.046243872	0.04106921	0.026691899	0.018532742	0.03197231	0.018874172	0.04085053	0.08475773	0.030473672
a24	0.07487725	0.018580725	0.014737415	0.013804689	0.011451665	0.015948987	0.024288148	0.04209792	0.059317816	0.0454813	0.0546542	0.019465873	0.01309171	0.028138498	0.05483564	0.09446577	0.075228244	0.042263	0.0364923	0.024282737	0.015971271	0.038359277	0.018399216	0.04689568	0.090817325	0.026053341
a46	0.07439186	0.02705043	0.02408011	0.023519896	0.018252851	0.024541352	0.029069327	0.038201496	0.04645032	0.038449906	0.048941735	0.024048025	0.022562178	0.028052278	0.047270533	0.087192	0.06540335	0.04053319	0.035900492	0.026465574	0.023010852	0.031490754	0.023679554	0.040757865	0.079325944	0.03135812
a24	0.050173227	0.022828989	0.020086577	0.020085698	0.011609454	0.021930607	0.03144755	0.043149613	0.052368425	0.044798184	0.059192408	0.021429513	0.018283589	0.026820477	0.05688737	0.08839639	0.07475842	0.050773237	0.044667263	0.027617374	0.019651372	0.03193262	0.019616574	0.035145838	0.079843216	0.026506025
