 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.1951721	0.09338063	0.10830283	0.10825543	0.15875028	0.20324942	0.13288938
a41	0.09817241	0.03030407	0.058943767	0.07868557	0.23221102	0.4399263	0.061756805
a31	0.115344465	0.035552014	0.07835599	0.10755548	0.19078885	0.3604987	0.111904494
a24	0.08762423	0.02703193	0.061211746	0.08510118	0.20537983	0.4609067	0.072744325
a37	0.11259803	0.033417325	0.06571191	0.08482676	0.2024447	0.39721608	0.1037852
a31	0.13868126	0.017656777	0.033932306	0.047350764	0.1985746	0.47704726	0.0867571
a17	0.10929651	0.0059249867	0.014070655	0.021073379	0.20889731	0.61423236	0.026504857
a5	0.087729275	0.007609809	0.013527	0.01913223	0.09973199	0.75392497	0.01834474
a17	0.09239529	0.0063349605	0.014740075	0.02167098	0.113028035	0.737774	0.01405665
a20	0.072654895	0.009585428	0.0150768645	0.020491447	0.09340061	0.7691132	0.019677605
a5	0.07171018	0.011927622	0.017259048	0.022511818	0.08689177	0.7663548	0.023344705
a20	0.076601475	0.008222314	0.015331912	0.021558825	0.0984285	0.76252425	0.017332753
a37	0.07496916	0.0115963025	0.016698087	0.021769326	0.08623715	0.76563346	0.02309649
a39	0.087868795	0.019519452	0.023538567	0.028956149	0.08766575	0.7159743	0.036477014
a35	0.09608034	0.030679997	0.035843894	0.044378508	0.10700028	0.62826353	0.057753433
a7	0.12953931	0.037947133	0.041723397	0.050209552	0.12099853	0.5497546	0.069827445
a24	0.120657206	0.04660239	0.05156228	0.06342364	0.13698612	0.49239668	0.08837166
a37	0.13263907	0.045192577	0.052855898	0.06755286	0.14239499	0.4651143	0.09425031
a17	0.10230924	0.06540646	0.06875634	0.07854278	0.16196673	0.41842437	0.10459404
a31	0.11258741	0.094711326	0.09551166	0.09789939	0.15272138	0.3399719	0.1065969
a20	0.12838104	0.11698639	0.11724506	0.11793796	0.14010173	0.25839323	0.12095463
</S>	0.1373203	0.13368805	0.1338035	0.13406555	0.14253332	0.18350874	0.13508053
