 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.13259023	0.17200506	0.13775133	0.17476736	0.14974649	0.1371424	0.09599707
a33	0.057819773	0.14249898	0.12330748	0.35011077	0.21162502	0.08733638	0.027301546
a31	0.041242044	0.18241303	0.14512591	0.361939	0.14073946	0.08074917	0.047791332
a41	0.03485647	0.20671895	0.16542749	0.31633425	0.19258735	0.062238306	0.02183719
a18	0.0411304	0.22600526	0.15127744	0.34015697	0.17960072	0.04745509	0.014374065
a11	0.0377864	0.23731653	0.1199186	0.40284723	0.14781487	0.041779786	0.012536655
a17	0.032013115	0.24168497	0.0851936	0.4693913	0.1185028	0.039059885	0.0141543895
a11	0.030637637	0.23901454	0.07541459	0.48106283	0.10837702	0.044636738	0.020856591
a31	0.03106417	0.24167506	0.07883394	0.45640576	0.10803105	0.05377916	0.03021075
a21	0.026181307	0.22352694	0.0768938	0.48157147	0.10604683	0.05453615	0.031243462
a31	0.039156467	0.21005534	0.099636935	0.378503	0.13227688	0.089982465	0.050388925
a15	0.037029315	0.16747794	0.09041223	0.44151306	0.132423	0.08780705	0.043337394
a31	0.068916775	0.13549772	0.11734671	0.28122902	0.17775473	0.14388107	0.07537396
a11	0.07434346	0.13456629	0.10078756	0.32469425	0.1703716	0.120709375	0.07452746
a31	0.114417024	0.13464527	0.12615049	0.19750234	0.173172	0.13969332	0.11441951
a11	0.12450899	0.1483466	0.13155341	0.19474217	0.14677349	0.13062708	0.12344833
a46	0.13837993	0.1450088	0.14057498	0.1550004	0.14353327	0.1395412	0.13796143
a31	0.14114767	0.14313169	0.14192568	0.14680555	0.14397459	0.14197536	0.14103948
</S>	0.14171204	0.14346188	0.14227922	0.14638826	0.14265336	0.14188534	0.14161995
