 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.150492	0.11377456	0.111178085	0.113779984	0.1167205	0.117739856	0.17168427	0.10463075
a8	0.06068561	0.052379638	0.05432698	0.072133005	0.102012694	0.15963641	0.40394688	0.09487875
a31	0.08415162	0.07117243	0.079721294	0.101917274	0.1370916	0.16608444	0.20582534	0.15403593
a41	0.083918646	0.06487268	0.07374828	0.09859893	0.13690974	0.15144011	0.26131833	0.12919326
a31	0.12020059	0.083589055	0.08809883	0.11118969	0.13336621	0.13286552	0.22506228	0.105627865
a0	0.0926216	0.044349533	0.047171917	0.07310887	0.118178464	0.13538168	0.43233874	0.056849215
a31	0.12749696	0.05346057	0.05433639	0.07764074	0.1071029	0.11013751	0.41543612	0.054388884
a39	0.07285276	0.019753108	0.02172146	0.052319333	0.13406676	0.15859435	0.49960443	0.041087765
a31	0.045476064	0.01292767	0.013316136	0.024329403	0.058343723	0.09589134	0.7250193	0.02469642
a10	0.046777494	0.01143168	0.011490989	0.024336958	0.06535113	0.11867988	0.69660187	0.02532995
a20	0.041831356	0.01121544	0.011905721	0.024719696	0.052542754	0.10077341	0.7399266	0.017085101
a31	0.031400315	0.012540904	0.012842528	0.020894028	0.04016948	0.07614287	0.78826267	0.017747216
a10	0.038724206	0.018334802	0.018144505	0.023629643	0.037391134	0.07305903	0.76351583	0.02720089
a20	0.03477078	0.0141203245	0.014434748	0.023118382	0.041911706	0.06363176	0.79089224	0.01712002
a31	0.039520554	0.021326274	0.021488525	0.029540759	0.045325343	0.06647363	0.7525038	0.023821115
a13	0.065150104	0.043105945	0.04276486	0.047162857	0.05602786	0.08460385	0.6103102	0.05087432
a20	0.05380191	0.031006193	0.031094564	0.03914785	0.05428495	0.06586925	0.692144	0.03265132
a31	0.077643275	0.0569729	0.056818403	0.06461064	0.07646599	0.08836	0.52127516	0.057853606
a28	0.09899611	0.0841482	0.08393725	0.0861527	0.09023587	0.10509047	0.36297998	0.08845943
a24	0.1021276	0.08231024	0.08236359	0.08878611	0.0985043	0.10228949	0.36108038	0.08253827
a46	0.117587164	0.1031257	0.103095286	0.10705782	0.11177133	0.11378959	0.24043944	0.10313368
a39	0.12170993	0.11727411	0.117222995	0.117825225	0.11876743	0.120559745	0.16898079	0.117659725
a46	0.12263768	0.11780961	0.11773705	0.11840183	0.11921461	0.1214469	0.16448478	0.118267536
a8	0.12272256	0.122242965	0.122237585	0.122291595	0.12240176	0.123552956	0.14190325	0.1226474
</S>	0.12411644	0.12400811	0.12400705	0.124019586	0.12404933	0.124456264	0.13117373	0.124169484
