 	un	forno	che	fa	buon	pane	</S>
a31	0.15337169	0.14429446	0.09891441	0.13517231	0.18470278	0.17287725	0.11066709
a20	0.08926285	0.0949133	0.05316929	0.10057919	0.276086	0.31590128	0.07008807
a28	0.08242446	0.09096511	0.065317385	0.11412981	0.27247754	0.25809225	0.11659342
a31	0.08426786	0.090561554	0.05343295	0.11464949	0.2926675	0.25205916	0.11236152
a18	0.05954988	0.06158438	0.015882174	0.076924816	0.4000565	0.34013924	0.045862928
a13	0.048422422	0.046617422	0.008575373	0.04836465	0.48308828	0.345238	0.01969379
a39	0.05008345	0.046265144	0.011690976	0.046518296	0.5045613	0.31727937	0.023601443
a20	0.050581314	0.046417408	0.01446273	0.04760565	0.5099973	0.30448562	0.026449941
a31	0.061193194	0.055215303	0.017840616	0.05434915	0.48412755	0.29721698	0.030057095
a20	0.04779737	0.043768026	0.007706839	0.05041199	0.48430902	0.34025726	0.02574959
a39	0.041791163	0.038691003	0.013644307	0.036944896	0.5157895	0.32876867	0.02437047
a18	0.046921395	0.045049414	0.022840189	0.05107039	0.498288	0.29590195	0.039928623
a39	0.07089715	0.06476852	0.03387	0.07317512	0.4366734	0.2606528	0.059962958
a46	0.08202649	0.07541926	0.043927085	0.0892758	0.3967196	0.23533419	0.077297546
a38	0.08666249	0.07515629	0.042947423	0.08635853	0.37719896	0.25365797	0.07801834
a39	0.09385523	0.086850576	0.06900256	0.10110236	0.30087903	0.24244152	0.10586877
a31	0.098194264	0.0940549	0.081749015	0.11596167	0.25111544	0.2323662	0.12655853
a18	0.10885686	0.10459093	0.09456309	0.11151125	0.22753301	0.23577143	0.11717338
a31	0.12721075	0.12474447	0.119475946	0.1274942	0.17273657	0.1986808	0.12965737
a41	0.13488078	0.13262121	0.1278164	0.13187324	0.16858095	0.17213981	0.13208754
a35	0.1404987	0.13960497	0.1378465	0.13930911	0.15019712	0.15324318	0.13930035
a31	0.14135963	0.14093255	0.14013949	0.14095373	0.14579733	0.14968254	0.14113475
a28	0.14210764	0.14177053	0.14107049	0.14154266	0.14611085	0.14590593	0.1414919
a27	0.14260764	0.14242794	0.142109	0.14232981	0.1438474	0.14436832	0.14230986
a13	0.14251131	0.14236145	0.14211257	0.14234233	0.14350209	0.14478861	0.14238162
a46	0.14208625	0.14192006	0.1416419	0.14204848	0.14357428	0.14657298	0.14215602
a24	0.14266771	0.14261737	0.14251068	0.142612	0.14336719	0.1436106	0.14261442
a39	0.1422833	0.14224696	0.14215206	0.14240484	0.1434011	0.1450775	0.14243424
a31	0.14004989	0.13999571	0.1398031	0.14094289	0.14429747	0.15359668	0.14131422
a11	0.14252317	0.14248583	0.14239928	0.1425391	0.14336927	0.14410783	0.14257553
a31	0.14260684	0.14257151	0.14250854	0.14262699	0.14305893	0.1439684	0.14265886
a21	0.14279641	0.14277296	0.14272404	0.14276063	0.14309081	0.14309867	0.14275649
</S>	0.14282188	0.14280279	0.14277239	0.14279956	0.14292423	0.14307742	0.14280173
