 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.18229598	0.19798857	0.17271347	0.12782615	0.065874904	0.17606504	0.03385972	0.04337616
a31	0.10710244	0.5353069	0.10872002	0.060104474	0.033127382	0.10713635	0.01814738	0.030355101
a39	0.10319771	0.42799383	0.10929252	0.079909235	0.051310986	0.11007388	0.052742183	0.06547966
a21	0.12882128	0.26416093	0.12247679	0.10803333	0.087740384	0.11613406	0.078132495	0.09450072
a31	0.13724557	0.22959624	0.12382421	0.11102544	0.10240724	0.114451736	0.08350676	0.09794279
a37	0.13926569	0.3895307	0.11808377	0.08463351	0.06994772	0.09559713	0.043312937	0.059628587
a31	0.167773	0.3901783	0.15199885	0.09332475	0.04014156	0.11341107	0.018074136	0.025098346
a41	0.21229742	0.43329686	0.16011855	0.049630526	0.0093415845	0.12223729	0.005967143	0.00711066
a10	0.17932743	0.50726557	0.14069211	0.033796385	0.010228557	0.10962539	0.009329848	0.009734656
a31	0.18333453	0.52718735	0.13729037	0.024959896	0.007845736	0.10335924	0.007824063	0.0081987865
a46	0.18157555	0.46180233	0.1736064	0.030364385	0.0036207687	0.14089067	0.0036956058	0.0044442597
a20	0.111205265	0.6687773	0.10487829	0.017367573	0.005830306	0.077423915	0.0068137026	0.0077035935
a13	0.08257232	0.7238933	0.07543985	0.024473345	0.011056137	0.05455016	0.01331559	0.0146993
a31	0.10359698	0.6174299	0.091778636	0.040008422	0.024905765	0.06408575	0.028361004	0.029833624
a39	0.08741569	0.6863637	0.096037336	0.021371378	0.011668154	0.06918903	0.013195284	0.014759427
a16	0.066229925	0.6323508	0.085793085	0.044616938	0.029654767	0.07250381	0.032884948	0.03596571
a13	0.074655265	0.561792	0.09456199	0.055449102	0.037783742	0.086809054	0.042409755	0.04653905
a31	0.085261464	0.42019907	0.11564709	0.08109828	0.053653773	0.1126311	0.062162314	0.06934693
a37	0.08740176	0.42223284	0.09108461	0.07765159	0.07322047	0.09908591	0.07410418	0.075218625
a31	0.116231546	0.20802929	0.11687017	0.11084064	0.10868708	0.1206121	0.109115146	0.10961413
a8	0.1207267	0.17655946	0.11884843	0.11658628	0.116275996	0.11833325	0.116308235	0.11636164
</S>	0.124550514	0.13414133	0.12395788	0.12344297	0.12336943	0.12376723	0.12337873	0.12339188
