 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.14661019	0.1224638	0.04698909	0.11446959	0.1803316	0.036778424	0.05834092	0.17921492	0.114801414
a24	0.073148884	0.05606967	0.025064532	0.083032034	0.41099754	0.01567168	0.0411835	0.20544146	0.089390665
a31	0.105178945	0.08130853	0.04038651	0.11878301	0.2752781	0.028685052	0.07911157	0.15229136	0.11897687
a20	0.09445594	0.056679323	0.017217094	0.10303815	0.43013605	0.010063999	0.038152043	0.18194115	0.068316326
a0	0.1081919	0.051632177	0.010905321	0.08969202	0.44953865	0.006826014	0.01913845	0.21179238	0.052283153
a31	0.12062459	0.056978397	0.014737822	0.073798284	0.44822183	0.0119423615	0.020766001	0.19870128	0.05422944
a20	0.09272738	0.033467423	0.0071790563	0.06924435	0.49370566	0.0052579804	0.014961786	0.23351593	0.049940467
a11	0.04897286	0.020626225	0.009188998	0.036670435	0.6005698	0.006695774	0.0121431835	0.23972294	0.025409749
a20	0.05124616	0.02845072	0.018799078	0.046820726	0.5959738	0.01651253	0.025053872	0.1801651	0.036978032
a39	0.0686207	0.039684437	0.027805075	0.062771074	0.5193519	0.026632734	0.038757388	0.16542414	0.05095252
a10	0.0865489	0.051161632	0.036545172	0.076580085	0.43918198	0.03795789	0.052635245	0.15513495	0.06425415
a31	0.08623471	0.05372702	0.039104972	0.08058917	0.4185224	0.04175952	0.058020163	0.15147546	0.070566684
a20	0.06052544	0.034204107	0.021832867	0.039653692	0.54095554	0.02199224	0.026976159	0.20228906	0.0515709
a31	0.08610384	0.07393595	0.057730325	0.07752619	0.346429	0.055552486	0.059240192	0.15923811	0.08424398
a11	0.09416318	0.077186435	0.06492035	0.07377308	0.3380191	0.06390529	0.0653918	0.1469748	0.07566597
a20	0.11786438	0.105060376	0.08985733	0.09864415	0.20339715	0.087927505	0.08856487	0.11657694	0.09210726
a39	0.11864086	0.1075828	0.094231315	0.10191255	0.17361727	0.092716925	0.093286775	0.12021684	0.09779463
a20	0.11351294	0.10366421	0.09399069	0.10044595	0.17087588	0.09319007	0.093949005	0.12960121	0.100770056
a31	0.10750709	0.10257361	0.09934326	0.102458164	0.15279984	0.09926878	0.099874474	0.13050105	0.10567379
a46	0.11047514	0.10962664	0.10919454	0.109519765	0.11931109	0.10917813	0.10924562	0.11355405	0.10989498
a31	0.111078516	0.110830255	0.11069538	0.11077826	0.11275703	0.11068871	0.1107029	0.11161483	0.11085414
</S>	0.11117277	0.11099769	0.11090447	0.110950686	0.112019725	0.11089764	0.110903166	0.11121472	0.110939175
