 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.1511419	0.122604184	0.12752993	0.1515676	0.1293874	0.18955761	0.1282114
a23	0.078431964	0.072792925	0.08232471	0.11558	0.10741879	0.43662313	0.10682844
a31	0.083619945	0.080795616	0.09065543	0.15945274	0.16588762	0.27251476	0.14707392
a17	0.063246705	0.06142825	0.069921255	0.12704502	0.12782012	0.42881393	0.12172473
a31	0.072851665	0.06468629	0.08185199	0.15887643	0.14983977	0.32901034	0.14288348
a10	0.033518303	0.02479583	0.042204354	0.16336781	0.09853329	0.54816943	0.089411005
a20	0.027309818	0.012631467	0.031079613	0.20682886	0.07109267	0.6072467	0.043810807
a8	0.022042695	0.01046086	0.022959422	0.15784213	0.0534925	0.6972468	0.03595562
a17	0.025970483	0.013045682	0.019389223	0.10267238	0.04062186	0.76640755	0.03189275
a13	0.025041373	0.014764163	0.01917541	0.07127372	0.035955895	0.80496347	0.02882594
a20	0.02789178	0.017354587	0.022212896	0.072455846	0.04099922	0.7852015	0.03388419
a31	0.028993387	0.01781221	0.023693226	0.076736815	0.042817015	0.77384984	0.036097556
a37	0.024457177	0.012387715	0.017507464	0.09014275	0.03891992	0.78387654	0.032708358
a31	0.02637455	0.017556328	0.02058579	0.058051895	0.036255445	0.812229	0.028947115
a0	0.020870946	0.011663874	0.016171854	0.06017069	0.027649451	0.83972406	0.023749113
a31	0.030940313	0.022831995	0.025065904	0.04497306	0.03128463	0.8176329	0.027271172
a10	0.02326464	0.016172875	0.019407006	0.04467361	0.0257377	0.84620047	0.0245437
a39	0.028629027	0.02091821	0.027061244	0.057639122	0.030698782	0.8042751	0.030778479
a46	0.040338553	0.033375904	0.03856998	0.06283094	0.041529838	0.7437271	0.039627615
a8	0.055522356	0.04816784	0.050406728	0.066618316	0.05645185	0.6705594	0.052273445
a20	0.087590456	0.08203342	0.08339156	0.097807795	0.093999706	0.46761468	0.0875624
a8	0.09498697	0.090682045	0.09221682	0.11028086	0.10985005	0.40216506	0.09981821
a46	0.09578657	0.09233242	0.09323686	0.106668174	0.10637195	0.40649563	0.099108376
a8	0.11803029	0.116279066	0.116780244	0.124354064	0.124769785	0.27940565	0.12038095
a31	0.12814946	0.12706101	0.12735765	0.13180605	0.13202807	0.22416236	0.1294354
a20	0.13117419	0.13041718	0.13064043	0.13409212	0.1342911	0.20703493	0.13235009
a31	0.1371438	0.13671121	0.13683629	0.13862045	0.13875319	0.17428482	0.13765024
a28	0.1381349	0.13772525	0.1378248	0.13912235	0.13895322	0.16989489	0.1383445
a46	0.14085571	0.14066945	0.14072417	0.14140348	0.14143088	0.15390779	0.14100848
a23	0.14177532	0.1416737	0.14170037	0.14204858	0.14204648	0.14891009	0.14184548
a39	0.1423481	0.142297	0.14231269	0.14250296	0.14251474	0.14563023	0.1423943
a31	0.14096278	0.14083306	0.14088967	0.14163013	0.14180557	0.15262665	0.14125219
</S>	0.14196804	0.14188962	0.14190888	0.14215036	0.14211357	0.14796832	0.14200121
