 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.1747526	0.08392814	0.0937252	0.13988894	0.1825946	0.112290755	0.16697632	0.045843493
a21	0.118910246	0.03327142	0.035970714	0.11143536	0.33814377	0.09840519	0.2324383	0.031424984
a31	0.13732414	0.082144484	0.09083725	0.125798	0.1967465	0.119763575	0.15030394	0.09708206
a21	0.15206826	0.04395643	0.047935285	0.10058707	0.31814268	0.090602204	0.1877275	0.058980554
a31	0.16628745	0.06276862	0.06757167	0.1107071	0.2910005	0.091282	0.1637934	0.046589304
a13	0.2032209	0.017731652	0.020257318	0.12944402	0.2961152	0.08800915	0.23663586	0.008585879
a35	0.21046603	0.008873624	0.010702102	0.091904975	0.37335464	0.042622246	0.25556216	0.006514218
a37	0.17944711	0.015773855	0.018574413	0.08858485	0.43395618	0.041001663	0.20817664	0.014485298
a31	0.19646071	0.02636409	0.029897265	0.08468987	0.4145634	0.052343458	0.1640743	0.031606905
a37	0.13979155	0.010863863	0.011738888	0.0628218	0.5284781	0.034639124	0.19965908	0.012007563
a31	0.124017134	0.031171748	0.031609178	0.078997485	0.4747861	0.064385824	0.16240615	0.032626424
a24	0.12167337	0.030247424	0.03026903	0.062113084	0.51582813	0.051836323	0.15781984	0.030212829
a31	0.16502155	0.053900853	0.054052867	0.077011205	0.39829534	0.063530706	0.13584597	0.052341506
a13	0.1396266	0.08958041	0.08950045	0.10211517	0.2525866	0.09874403	0.1385166	0.08933013
a31	0.15022098	0.10849389	0.10812135	0.11431732	0.17564487	0.11084953	0.12496595	0.10738619
a27	0.13155335	0.121278085	0.12120471	0.12246675	0.13523462	0.12199155	0.12516451	0.12110643
a31	0.13331772	0.12164771	0.12155111	0.1227046	0.13310133	0.12201933	0.12427206	0.12138613
a35	0.12633927	0.12446771	0.1244537	0.12462014	0.12623906	0.12454198	0.12490391	0.12443423
</S>	0.12797686	0.123957455	0.12392582	0.12427529	0.12727009	0.12405178	0.12467256	0.12387012
