 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.04454224	0.035014704	0.048511237	0.04282929	0.04752909	0.065123186	0.06739977	0.06771567	0.06775145	0.067782134	0.067792155	0.06773981	0.06663079	0.06395897	0.06750641	0.067129076	0.045044083
a29	0.016165618	0.013070941	0.032054503	0.024871625	0.02968541	0.06557041	0.05697753	0.058859434	0.09093181	0.13071789	0.13785473	0.10986707	0.04541703	0.03470463	0.07134277	0.06686933	0.015039281
a35	0.020086292	0.018045017	0.045845777	0.03723512	0.04257369	0.052158013	0.05321222	0.0595784	0.08314668	0.12491582	0.13610235	0.09088517	0.04501118	0.041770726	0.06685399	0.057208877	0.025370713
a31	0.0232042	0.020015292	0.05042647	0.040614	0.04928969	0.051628277	0.054712508	0.059908338	0.07884648	0.113272466	0.12523445	0.08117819	0.049003113	0.048761014	0.062055692	0.05443688	0.037412934
a39	0.013475224	0.012300892	0.03388148	0.024363281	0.028890572	0.051516797	0.055295292	0.06190804	0.09414547	0.13088155	0.13773681	0.10532666	0.047050856	0.0410494	0.07809203	0.06548871	0.018596906
a29	0.01683644	0.01569364	0.035396572	0.02405742	0.027423026	0.048080213	0.058161233	0.06537381	0.09327618	0.14002578	0.15302272	0.102947704	0.046976384	0.034135506	0.06276609	0.055582654	0.020244565
a11	0.02033006	0.018257257	0.034188997	0.026363878	0.030700086	0.055707328	0.061765835	0.0671715	0.08826966	0.12731579	0.14123505	0.09100401	0.053670414	0.041792322	0.060755715	0.056254257	0.025217848
a24	0.01754227	0.014644455	0.0297243	0.024054322	0.03016327	0.053846423	0.06176213	0.0696896	0.0959686	0.13187593	0.14222297	0.09834089	0.049258452	0.042217355	0.062212057	0.051326413	0.025150565
a31	0.01986606	0.014329354	0.036329903	0.027931657	0.037809107	0.058262106	0.06381282	0.07068829	0.09097108	0.11967072	0.12831603	0.092088684	0.05043432	0.045948084	0.06181998	0.051042892	0.03067889
a28	0.0087231845	0.0038161096	0.03464814	0.018148022	0.031649727	0.066462085	0.0693171	0.07440316	0.09325989	0.10337066	0.10379446	0.09893739	0.058137484	0.059171826	0.0954673	0.06742927	0.013264272
a31	0.004908015	0.0022844784	0.022698978	0.009720176	0.016818784	0.06459851	0.075310156	0.081819095	0.100920595	0.11113546	0.112010635	0.10597371	0.064181775	0.05207483	0.09861304	0.072212294	0.004719535
a0	0.0058993376	0.0023270866	0.03759082	0.017442891	0.032004848	0.07781057	0.06758049	0.069632344	0.082256384	0.095011435	0.094016746	0.09277528	0.06488687	0.06841092	0.09846263	0.08714982	0.0067415163
a20	0.003935867	0.0020869623	0.020357957	0.0079802405	0.013710112	0.0659165	0.07672462	0.083506644	0.09992129	0.109361	0.109798245	0.10561819	0.06750585	0.05034553	0.10068565	0.07908186	0.003463602
a31	0.0036740282	0.002029543	0.023242448	0.009252675	0.01634667	0.06637217	0.07491419	0.08106877	0.09671021	0.106001385	0.105845094	0.102750294	0.06791093	0.054414675	0.10328636	0.082359105	0.0038214715
a13	0.0050812657	0.0021141844	0.03520031	0.015021555	0.02787482	0.07640047	0.06965403	0.072388805	0.08441423	0.09632892	0.095413424	0.09410614	0.06626538	0.06696561	0.10001675	0.08690222	0.0058518494
a31	0.0033567331	0.0019645984	0.020959936	0.00804507	0.013875749	0.06641628	0.076803856	0.08323074	0.09724878	0.1070134	0.10687707	0.1039592	0.06903896	0.0503679	0.10323236	0.08430593	0.0033034189
a28	0.004108571	0.0019533332	0.029129174	0.011297984	0.019908566	0.07492535	0.07349859	0.07680057	0.08833865	0.100952685	0.100364916	0.09849176	0.068485044	0.05821292	0.10102254	0.088225394	0.0042839968
a31	0.0039158864	0.0021629096	0.026003756	0.010579279	0.017206568	0.07705042	0.075181864	0.07772629	0.08886156	0.104524255	0.10398081	0.10113875	0.068307295	0.048625022	0.09926099	0.091828465	0.0036460164
a46	0.0032864625	0.00187157	0.022257231	0.00813389	0.01346814	0.0686436	0.07873842	0.08371475	0.09451944	0.10730613	0.107422054	0.104458824	0.07018658	0.04563979	0.10052888	0.086563826	0.0032603685
a8	0.004064315	0.0020931533	0.02687665	0.010471905	0.01752435	0.07516481	0.07651305	0.07955586	0.08890067	0.10309119	0.10303412	0.100259446	0.06994825	0.050557643	0.09771595	0.09047409	0.0037545636
a24	0.0031804594	0.0019360879	0.015024017	0.0055760844	0.008877288	0.059849363	0.08054052	0.089281216	0.10715768	0.11781191	0.11900679	0.112988025	0.06587822	0.037635595	0.09893916	0.073619805	0.0026977423
a31	0.0038952862	0.0022370147	0.018709447	0.0072665927	0.011625138	0.057492517	0.07823126	0.08738765	0.10875916	0.12372527	0.12575094	0.11443638	0.060376562	0.036661223	0.094975874	0.065156706	0.0033129537
a20	0.004151487	0.0018739991	0.026765238	0.009578878	0.017756738	0.07081632	0.0744703	0.07963571	0.09517623	0.10537042	0.10538075	0.102377884	0.06558336	0.05722535	0.10134913	0.077885605	0.004602606
