 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.12840806	0.1183087	0.06404261	0.10541118	0.031992503	0.12094177	0.09148942	0.12379092	0.12954104	0.086073786
a31	0.22770236	0.08736014	0.039787438	0.087189935	0.025696281	0.08276393	0.060485985	0.10633472	0.20598048	0.07669873
a3	0.17218718	0.087966956	0.053481277	0.09964442	0.04412539	0.09792944	0.0803857	0.110520504	0.1600579	0.09370124
a20	0.13438086	0.10155664	0.081565365	0.101342805	0.06454386	0.10088491	0.09742418	0.10279207	0.11497686	0.100532465
a31	0.12587382	0.10164437	0.09073206	0.0989524	0.07974026	0.09861853	0.097264715	0.099568725	0.108817555	0.09878751
a24	0.15598091	0.09788636	0.077478886	0.092209816	0.06332115	0.09235366	0.08865378	0.096975535	0.14139314	0.093746774
a31	0.151748	0.11141214	0.084806874	0.09764387	0.062155504	0.09558498	0.092734106	0.096598476	0.11353019	0.093785815
a17	0.28365985	0.10416119	0.036612924	0.07454952	0.013137326	0.07757645	0.05419144	0.09676108	0.19908027	0.060269933
a31	0.2735117	0.11007776	0.017344588	0.08157344	0.007887297	0.093537994	0.035866935	0.11020899	0.23940459	0.030586768
a17	0.30458882	0.12365326	0.010005258	0.076895624	0.0028394347	0.08675012	0.034625705	0.110364296	0.21334694	0.036930554
a20	0.3335375	0.08572424	0.0075846906	0.05079666	0.0038504545	0.08156513	0.016632171	0.117996685	0.28682518	0.015487214
a41	0.3218903	0.07029502	0.010495737	0.045026097	0.0061368677	0.07220942	0.01704091	0.1094937	0.33122855	0.016183395
a31	0.27321583	0.085890904	0.01673143	0.055785086	0.010771255	0.08035281	0.024431303	0.10767459	0.32138848	0.023758328
a17	0.30594522	0.08529253	0.008573448	0.05655607	0.0057816133	0.08449474	0.018137738	0.12536344	0.29106316	0.018792065
a31	0.25470692	0.0748854	0.017052593	0.05676903	0.0131113855	0.07519917	0.026228812	0.10939904	0.3447973	0.027850378
a24	0.2774378	0.061550565	0.008644754	0.04558294	0.0070065763	0.069583565	0.014986298	0.13398169	0.36513528	0.016090505
a31	0.21882287	0.069954544	0.017142752	0.056239508	0.015313731	0.07635664	0.023310112	0.1414761	0.35669634	0.024687419
a32	0.2286693	0.04979532	0.012139689	0.035323363	0.010989491	0.05210102	0.015981756	0.12787911	0.45046738	0.016653512
a31	0.2351928	0.049899533	0.0191949	0.030915005	0.017579438	0.037552524	0.019935405	0.07658382	0.4930992	0.020047395
a20	0.15150717	0.060196325	0.037495486	0.04856612	0.036219418	0.050157197	0.038515657	0.09010415	0.44841236	0.03882611
a31	0.20980008	0.065486036	0.037271403	0.047043957	0.035044312	0.048513103	0.037302334	0.06965085	0.41239518	0.03749264
a46	0.1407198	0.08885956	0.0697283	0.075829454	0.068731435	0.075143546	0.069882125	0.094911054	0.2462122	0.06998262
a33	0.19211715	0.08481726	0.05956062	0.065945625	0.058379892	0.06796296	0.059990887	0.07938845	0.27168256	0.060154624
</S>	0.13849366	0.10119575	0.08782568	0.09034456	0.08724597	0.08979959	0.08768842	0.09355786	0.13617375	0.08767473
