 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.06213672	0.02286535	0.08763595	0.085030094	0.095714696	0.096111886	0.09638574	0.094937354	0.097068496	0.09841171	0.09153182	0.072170205
a11	0.0079321535	0.0036921117	0.012720551	0.007831907	0.06964908	0.17350294	0.19878563	0.07274905	0.19242798	0.17007245	0.06671701	0.023919111
a15	0.008953729	0.006208935	0.0153465485	0.009694756	0.047555245	0.16224827	0.18558882	0.079927705	0.20084673	0.18986373	0.07050324	0.023262229
a11	0.012111083	0.0077307303	0.021128919	0.013850493	0.04332118	0.14655544	0.17573696	0.0889224	0.19377206	0.18298697	0.07957229	0.034311395
a13	0.013354418	0.008904349	0.02311624	0.015273242	0.041505825	0.14134048	0.17824355	0.08648782	0.19876337	0.17880966	0.078840755	0.035360314
a7	0.014473268	0.009247132	0.025143573	0.016649066	0.041057978	0.13711835	0.17751773	0.08584026	0.2002483	0.17410642	0.0808832	0.037714735
a18	0.015754698	0.008510522	0.02678796	0.01823917	0.04169352	0.13380042	0.1751005	0.0833701	0.20173582	0.17625472	0.07842925	0.040323354
a31	0.016093984	0.006560424	0.025164774	0.018594874	0.044350617	0.13974985	0.16687359	0.09143547	0.18761505	0.17653285	0.08348233	0.04354621
a11	0.008848488	0.0026632	0.018123897	0.010406249	0.09199277	0.1465549	0.14868133	0.10627052	0.15897533	0.1761655	0.08760117	0.043716613
a39	0.009273254	0.0017126274	0.01825155	0.011109449	0.083683014	0.14474913	0.14770141	0.10997345	0.15939713	0.17924294	0.092934564	0.04197143
a31	0.0090347165	0.0011471079	0.021347767	0.011852608	0.098536424	0.13875568	0.1395926	0.109628856	0.15023047	0.1712218	0.10336108	0.04529094
a11	0.008540232	0.00092215947	0.031767096	0.011592994	0.1248605	0.14040202	0.13933097	0.093235224	0.14725097	0.15946044	0.10204555	0.04059186
a18	0.0039593484	0.0007732804	0.025994867	0.00899895	0.1191135	0.14631428	0.14609192	0.09544359	0.15471755	0.16723251	0.1029266	0.028433617
a15	0.0037923877	0.0008449993	0.023800174	0.009995726	0.11080761	0.14223498	0.14219218	0.103378765	0.1535599	0.17347912	0.10581497	0.030099163
a31	0.005162317	0.001075226	0.023260389	0.012795577	0.0844968	0.13844925	0.14329028	0.11652357	0.1553179	0.17249872	0.115430325	0.031699613
a11	0.005401512	0.00085490214	0.028212832	0.0105273165	0.11548749	0.14034759	0.13977008	0.10381376	0.14967366	0.16912074	0.101607114	0.035182945
a35	0.0032465265	0.00095148647	0.02012733	0.008686214	0.0954367	0.14483058	0.14722024	0.112298705	0.15903172	0.18059933	0.10448678	0.023084423
a8	0.0045134965	0.0011290897	0.021789474	0.011616812	0.077011175	0.14046557	0.14758196	0.11626946	0.16196087	0.17820671	0.11281418	0.026641166
a31	0.006097354	0.0013837328	0.023335414	0.014039631	0.06549509	0.13762327	0.15089269	0.11243865	0.17236957	0.17990167	0.10602518	0.03039778
a17	0.0035375971	0.0010801749	0.020900367	0.009372087	0.08662897	0.14585587	0.15084635	0.121342726	0.1603177	0.174054	0.10100865	0.025055492
a31	0.0030047933	0.0013326793	0.01725989	0.00871359	0.066797875	0.14637622	0.15992892	0.115533695	0.18012096	0.18885449	0.09665595	0.015420981
a46	0.002984504	0.0009953452	0.018475238	0.0077082585	0.094008446	0.1517256	0.15572356	0.113346644	0.16434209	0.182875	0.088384494	0.01943082
a31	0.0024799043	0.0012989457	0.0125107365	0.006527227	0.06604884	0.1553145	0.1691243	0.114108056	0.18427879	0.19385445	0.08277939	0.011674828
a24	0.0023932194	0.0010997739	0.013388491	0.00647771	0.08215604	0.16052815	0.17076825	0.10788819	0.1774296	0.19142078	0.073206715	0.013243158
a31	0.0025188958	0.0011739138	0.010842264	0.006371696	0.064008966	0.16219357	0.17831427	0.09988401	0.19009861	0.20229092	0.07103159	0.011271342
a17	0.0023477376	0.001212642	0.012319583	0.0064694164	0.07469079	0.16200101	0.17555463	0.11139055	0.18071988	0.18943295	0.07155914	0.012301602
a11	0.002208881	0.0012718684	0.008628333	0.0050145234	0.07246684	0.1678091	0.1944331	0.090362445	0.19555756	0.19720325	0.055948388	0.009095714
a15	0.0020124125	0.0013523487	0.005905311	0.0034212337	0.063878626	0.16909993	0.19031714	0.09526581	0.20404647	0.2088253	0.049549613	0.0063258596
a31	0.0024083678	0.001723548	0.009595471	0.005688364	0.05236302	0.15557596	0.1805918	0.10249748	0.21026188	0.2115414	0.060828105	0.006924533
a20	0.002260367	0.0015731798	0.009525476	0.006492257	0.05375082	0.16513851	0.19389522	0.100824684	0.20272382	0.19519278	0.058926497	0.009696471
a15	0.0024166924	0.0018774815	0.0060491567	0.0044358084	0.046495624	0.16539472	0.20765738	0.08506408	0.2244434	0.20840696	0.04175411	0.006004582
a31	0.0028077043	0.002382118	0.006636565	0.00480177	0.04392717	0.15975341	0.20269582	0.082947984	0.2367903	0.21676943	0.035355657	0.0051320605
a24	0.0025402626	0.0021431895	0.007300211	0.005861534	0.046326455	0.1631105	0.2187606	0.08202835	0.2246114	0.19610223	0.043370284	0.007845037
a41	0.0034342264	0.0030069514	0.0081432	0.006770448	0.039721455	0.15138471	0.22137837	0.06975863	0.2488868	0.2089474	0.032749303	0.005818523
a46	0.0035475693	0.0032418922	0.007514924	0.0060349926	0.041994095	0.15850091	0.21930213	0.072566554	0.2487018	0.2047728	0.028459873	0.0053624786
a23	0.0055057453	0.0052511627	0.0095587885	0.008404427	0.045238245	0.15483573	0.2529011	0.06312496	0.25689787	0.1683527	0.02316804	0.006761249
a31	0.0064023947	0.006210831	0.008806425	0.007756462	0.04629112	0.15381247	0.2658145	0.056282293	0.2659207	0.15829335	0.017121391	0.007288056
a15	0.004982248	0.004786765	0.008332899	0.007643047	0.04307243	0.1524907	0.24963929	0.06236575	0.25039637	0.1807878	0.028097872	0.007404828
a18	0.009373351	0.009210725	0.010658684	0.010086092	0.044143014	0.14171267	0.29642364	0.04559805	0.2689908	0.13802199	0.015842965	0.009938057
a46	0.0068070395	0.0066233934	0.008312833	0.007494089	0.041410528	0.14968671	0.27771	0.048276443	0.27428478	0.156947	0.014893674	0.007553558
a8	0.011331679	0.010994232	0.018013434	0.016854338	0.070685625	0.14234032	0.25870252	0.07098814	0.22370704	0.13332656	0.030370954	0.012685167
a31	0.017530473	0.017373329	0.020598536	0.020078273	0.079380915	0.14009027	0.25477535	0.06871103	0.21106797	0.12483878	0.027366368	0.018188639
a39	0.015266019	0.015185137	0.016598094	0.016358087	0.05780021	0.13436812	0.27469888	0.056054074	0.23997973	0.13394111	0.023667203	0.0160833
a31	0.021792218	0.021664122	0.022481859	0.022063281	0.04673561	0.11965752	0.3045217	0.04056509	0.24091919	0.11213131	0.025313921	0.022154223
a20	0.014190079	0.014111769	0.015411627	0.015233351	0.055685356	0.13919495	0.25856897	0.058297288	0.2431823	0.1451645	0.025445972	0.01551383
a31	0.030823868	0.03068756	0.031226503	0.03099412	0.051900174	0.109754995	0.27451184	0.046138305	0.22206174	0.106759556	0.03398621	0.031155106
a14	0.018892115	0.01883418	0.019674825	0.019571714	0.054206792	0.13143782	0.24959119	0.054777842	0.24340205	0.14047775	0.028936742	0.020197047
a11	0.024221169	0.024056073	0.024428949	0.024307031	0.043039456	0.11090677	0.26127186	0.04589471	0.25171262	0.13101257	0.033428233	0.025720559
a31	0.029964834	0.029689915	0.03010256	0.029886642	0.045815796	0.10222132	0.26814425	0.04730758	0.23521154	0.11450614	0.03632068	0.030828746
a14	0.02722603	0.027184123	0.027784754	0.027718516	0.057142712	0.11876785	0.24189182	0.053702075	0.23035114	0.12592693	0.034232922	0.028071176
a31	0.03335872	0.033214282	0.03348209	0.033382233	0.046998024	0.10123743	0.2429327	0.051365815	0.22918157	0.1171524	0.04272799	0.034966733
a39	0.04556215	0.045527782	0.04577856	0.04574391	0.06078384	0.09802295	0.21077178	0.05938325	0.18927462	0.10286248	0.05014715	0.046141524
a31	0.043306094	0.04310397	0.04332322	0.043200377	0.052474067	0.09723388	0.20701587	0.06065753	0.19888027	0.11203477	0.0537167	0.045053195
a46	0.055078827	0.055051543	0.055223413	0.05519795	0.06589705	0.0928277	0.1822833	0.06509907	0.16308577	0.09611383	0.05861104	0.055530526
a31	0.044736017	0.044692416	0.0448937	0.04485869	0.057182427	0.09702226	0.20645458	0.0609859	0.19281484	0.10754637	0.052839153	0.045973666
a35	0.069004536	0.06898471	0.06906395	0.069049165	0.07413376	0.08783748	0.13420342	0.07413718	0.12398003	0.08921479	0.07109404	0.069296904
a46	0.056294948	0.056174517	0.056314196	0.05624306	0.062598065	0.0924472	0.1695041	0.06776451	0.16292596	0.0993643	0.06297843	0.0573907
a15	0.058271196	0.05824373	0.058419447	0.05839699	0.06928739	0.092973426	0.17139807	0.06597376	0.15251258	0.09512191	0.060749106	0.058652394
a0	0.0715592	0.07151003	0.071593925	0.07155901	0.075474195	0.088285565	0.12652478	0.07513887	0.1160588	0.087652184	0.072889864	0.071753636
a20	0.0657241	0.065658234	0.065814726	0.065744855	0.07215949	0.09083546	0.15183109	0.070420854	0.13005178	0.08891957	0.06696006	0.065879755
a8	0.050714966	0.05068191	0.05099865	0.05093585	0.06785102	0.10084793	0.1966548	0.060423207	0.16736749	0.09998192	0.052580934	0.050961345
a39	0.038698755	0.03865618	0.0396448	0.039567206	0.085828446	0.12901086	0.18560296	0.06556688	0.17244852	0.1242883	0.04180917	0.038877964
a31	0.07399109	0.073960796	0.07405778	0.07400772	0.077353925	0.08712221	0.12082628	0.07641087	0.10751639	0.08605394	0.074625865	0.07407316
a39	0.053616147	0.053600553	0.05385084	0.053826723	0.069164805	0.09724103	0.18530239	0.06331105	0.16228466	0.09837847	0.055597402	0.0538259
a31	0.077127606	0.077077396	0.0771404	0.07709972	0.07906894	0.087330535	0.10587743	0.07914577	0.0999392	0.08532427	0.07769033	0.077178374
</S>	0.06314189	0.06312976	0.0632625	0.06324771	0.07179186	0.09009696	0.15663563	0.06967673	0.1388535	0.091720365	0.0650654	0.06337769
