 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.10793527	0.10926149	0.109721646	0.11164242	0.1129267	0.11451599	0.07348462	0.092252165	0.11007747	0.05818221
a31	0.058559556	0.100628264	0.20193838	0.20895553	0.10578895	0.14565589	0.02619764	0.028322129	0.08915494	0.034798816
a1	0.07041035	0.09988187	0.17979306	0.19551536	0.10466322	0.14518036	0.03635313	0.03758468	0.084368564	0.046249483
a28	0.07367711	0.12063493	0.1901599	0.1385571	0.09831155	0.11760765	0.05794084	0.04353134	0.09722569	0.062353887
a24	0.07032566	0.1256505	0.17227027	0.12039092	0.0995494	0.11119111	0.073919535	0.053246133	0.09869497	0.07476157
a31	0.07560034	0.12465385	0.14680909	0.11342693	0.09824013	0.10423345	0.085817315	0.06975685	0.09609276	0.08536929
a18	0.05696837	0.11819675	0.18480171	0.14226279	0.09630118	0.13644648	0.058027223	0.044231575	0.098751806	0.06401202
a24	0.06921082	0.12482776	0.15586866	0.12816	0.098746136	0.118498325	0.07589034	0.060915895	0.09175652	0.076125585
a13	0.07948583	0.12835896	0.14665706	0.1244911	0.100991994	0.1142912	0.07651514	0.06876246	0.08764819	0.072798066
a18	0.08386908	0.12725449	0.14842618	0.1490142	0.1167588	0.15213643	0.04750955	0.052010577	0.08772688	0.035293847
a31	0.08547979	0.13395286	0.16324008	0.16524433	0.12791671	0.18365002	0.021694444	0.027182402	0.07492206	0.016717298
a24	0.06454188	0.11806786	0.17127815	0.18503311	0.14026423	0.20875423	0.014885397	0.017557513	0.06691428	0.012703371
a11	0.08425732	0.1466566	0.17376992	0.1581779	0.1302521	0.17039886	0.022283424	0.025486449	0.071360834	0.017356532
a31	0.07244271	0.12040529	0.15869932	0.18258883	0.1418347	0.21713762	0.01647537	0.01863348	0.057260305	0.014522467
a39	0.05366552	0.103918545	0.1595286	0.19964142	0.14852022	0.23530449	0.015215119	0.015320201	0.055234384	0.013651492
a20	0.05141707	0.10164422	0.14927244	0.18859404	0.154264	0.25894597	0.017146181	0.015357174	0.04718219	0.016176663
a31	0.057771668	0.10795545	0.15022689	0.18266669	0.14827922	0.25658408	0.017244611	0.01688324	0.045913436	0.016474735
a17	0.04528683	0.091046065	0.1525731	0.20791864	0.15386786	0.25191903	0.016436312	0.014931631	0.051035557	0.014984969
a20	0.03727112	0.07053236	0.1324464	0.1980713	0.16849965	0.2928623	0.019647885	0.015736658	0.046553023	0.018379303
a31	0.036207803	0.07264731	0.12089623	0.17520322	0.1508579	0.33354023	0.023782099	0.018096691	0.04588665	0.022881798
a24	0.033862855	0.06004995	0.12895541	0.21192507	0.16520664	0.30200177	0.018628541	0.015792418	0.046259314	0.017318025
a20	0.03843772	0.06725267	0.132346	0.19719929	0.17105894	0.28106913	0.022398315	0.017939383	0.051489115	0.02080937
a8	0.03834524	0.070648365	0.109665714	0.1579143	0.13837749	0.3408523	0.033495422	0.024924595	0.053382546	0.032394085
a20	0.040219706	0.057183027	0.120417565	0.20383677	0.18600082	0.28199795	0.02107389	0.019056382	0.05065775	0.019556154
a31	0.03591608	0.049945146	0.09852375	0.15678552	0.13524018	0.36725175	0.035675112	0.030031255	0.05645517	0.034176067
a24	0.038102493	0.044799946	0.07651175	0.15713117	0.14924522	0.3894007	0.032712776	0.030861136	0.049467217	0.031767584
a37	0.040558908	0.047845468	0.07964072	0.15226471	0.14391513	0.37665907	0.036709916	0.034603015	0.051758192	0.03604491
a46	0.047359355	0.051776826	0.074014544	0.13969104	0.13682738	0.36010164	0.045149565	0.043431163	0.057199262	0.04444919
a31	0.069509484	0.07198454	0.0810683	0.11806712	0.11966952	0.2678644	0.06696566	0.06658247	0.07155229	0.06673619
a28	0.07990352	0.081551954	0.087130785	0.110653736	0.11273439	0.21292736	0.07805067	0.07785534	0.08129371	0.07789853
a24	0.08522923	0.08715919	0.09401951	0.11520796	0.115330465	0.16332456	0.08445291	0.08415035	0.08678996	0.08433585
a31	0.06702082	0.07074611	0.088469155	0.1389757	0.13802797	0.22337489	0.0669408	0.06559821	0.074198	0.066648394
a17	0.078666694	0.07980591	0.084637105	0.11074929	0.11583882	0.21794404	0.07728026	0.0770494	0.08091558	0.07711293
a31	0.09509286	0.095644236	0.09769062	0.10448293	0.10515879	0.12216003	0.09478697	0.09470415	0.09552832	0.09475101
a46	0.09706168	0.09738197	0.09829531	0.101294786	0.10149178	0.117370844	0.09666276	0.09665707	0.097138554	0.09664525
a8	0.09897965	0.0991388	0.09961473	0.100664735	0.10057438	0.10559651	0.09882503	0.09881961	0.09896761	0.09881896
a31	0.09950531	0.099608496	0.099910505	0.100397	0.10027385	0.102538235	0.099425256	0.09942251	0.09949649	0.09942239
a8	0.099534005	0.099634826	0.09986791	0.10021654	0.10008001	0.102857456	0.09943352	0.099436454	0.09950717	0.09943215
</S>	0.09974516	0.09980439	0.09997761	0.1002059	0.1001145	0.10132386	0.09969901	0.09969818	0.09973365	0.099697724
