 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.062214036	0.08546383	0.07512227	0.040307377	0.07732499	0.11501302	0.115088135	0.116604604	0.11579098	0.11444096	0.08262979
a23	0.021458022	0.05662724	0.04112985	0.015350973	0.063769355	0.14650756	0.10384265	0.24595042	0.17227516	0.107647814	0.025440995
a31	0.028760705	0.08115243	0.060758144	0.03770762	0.06763349	0.08955472	0.079804555	0.2481174	0.14830756	0.103509165	0.054694194
a37	0.02037208	0.06347592	0.04490499	0.021832222	0.05600996	0.12136052	0.09940971	0.24686547	0.17285526	0.117810644	0.035103228
a39	0.021142531	0.06521255	0.04487616	0.022489496	0.055609584	0.10692769	0.092447534	0.2602003	0.18143903	0.113058396	0.036596764
a17	0.020974193	0.064058036	0.0441425	0.020639358	0.058593612	0.10841838	0.09806778	0.25058806	0.18655114	0.10925587	0.038711064
a11	0.015027463	0.0654648	0.042697914	0.012212261	0.055161446	0.11904581	0.11280811	0.23191862	0.1973086	0.10943367	0.03892127
a31	0.007884848	0.055074014	0.029548736	0.007832161	0.036810413	0.13199334	0.12827143	0.22903414	0.22196756	0.13065961	0.020923803
a20	0.0060965144	0.08700931	0.036288586	0.0054885116	0.047992297	0.1311652	0.12492594	0.17873737	0.19925542	0.15723741	0.025803467
a31	0.004732423	0.042481855	0.018537547	0.005116077	0.027655564	0.14150226	0.1376589	0.20950437	0.23506288	0.16613771	0.011610381
a24	0.005353132	0.06689459	0.028420612	0.0043509253	0.045445055	0.15091497	0.13308719	0.19001381	0.200995	0.15857174	0.015953
a31	0.005305084	0.045473047	0.02102669	0.0041318326	0.03433506	0.14769301	0.13367924	0.2085279	0.22876446	0.15958925	0.011474446
a8	0.004675696	0.053302456	0.021445027	0.0038874617	0.036973786	0.15249763	0.13913116	0.20074937	0.21408056	0.16070664	0.012550194
a31	0.0042862617	0.033761706	0.0140999565	0.0036833659	0.026453227	0.1546315	0.14564006	0.21526243	0.23459902	0.1590846	0.008497879
a24	0.0041641314	0.028826235	0.01229366	0.003583019	0.022328688	0.1614545	0.14803444	0.23274705	0.23602223	0.14334743	0.0071986075
a6	0.004682882	0.030618425	0.013742135	0.0036250565	0.022901298	0.16202775	0.14282314	0.23573764	0.23830144	0.13864449	0.006895768
a31	0.0050068796	0.015395748	0.0090954695	0.004966696	0.016536709	0.15159911	0.14438401	0.3021067	0.2432157	0.10187424	0.0058187414
a20	0.004046665	0.022275757	0.009876767	0.003526717	0.018269831	0.16055587	0.15103179	0.24981819	0.24616268	0.12816206	0.0062736305
a31	0.004528265	0.018164052	0.009257167	0.004076263	0.015437346	0.16022101	0.14767247	0.27593347	0.24704039	0.11226867	0.0054009515
a23	0.0045095873	0.015852073	0.008283248	0.0040126545	0.01428468	0.16411823	0.1515328	0.29283598	0.24292612	0.096121445	0.0055231545
a28	0.0053345696	0.014705492	0.008660897	0.0047786357	0.013255162	0.15937757	0.14246167	0.3381926	0.23162618	0.07617008	0.0054371576
a31	0.006075874	0.015543826	0.010035848	0.0056740167	0.015888413	0.14745918	0.1314633	0.37467536	0.2174183	0.06978686	0.0059790183
a0	0.005071246	0.013325323	0.007966152	0.0045734085	0.012795672	0.16344628	0.14587581	0.34458172	0.22580013	0.0709712	0.0055930438
a28	0.0064621577	0.014368879	0.009378048	0.0057711937	0.012460276	0.15181917	0.12727422	0.41447517	0.19983946	0.05208774	0.0060636746
a35	0.007622249	0.0153752975	0.010977622	0.006979803	0.016088398	0.13202769	0.112156205	0.4697094	0.17532569	0.046864025	0.006873692
a8	0.008031549	0.014621214	0.011351839	0.007812166	0.019303886	0.13787866	0.12255405	0.459715	0.16311678	0.0477153	0.007899464
a20	0.008762362	0.015647145	0.011474558	0.008731956	0.01970401	0.154554	0.13525568	0.43159166	0.14522001	0.059469547	0.009589007
a31	0.01116183	0.017024877	0.014324863	0.011251392	0.024488274	0.13263758	0.11302922	0.5079885	0.1153625	0.041114543	0.011616382
a37	0.0072541684	0.0118717225	0.008912349	0.0071059978	0.013553284	0.14880903	0.121368326	0.47418952	0.15277183	0.046366632	0.0077971737
a31	0.014253708	0.018883826	0.016667144	0.013953386	0.024159906	0.105390385	0.08366569	0.6005614	0.07830487	0.030202879	0.0139568895
a37	0.010332603	0.014185641	0.011699143	0.010078628	0.013264337	0.1147165	0.07902427	0.6182284	0.09078576	0.027223347	0.0104613975
a19	0.015610973	0.020319328	0.017784415	0.015036712	0.020164466	0.086113974	0.060777035	0.6678547	0.057792705	0.02365846	0.014887176
a35	0.0186131	0.023255806	0.020529171	0.018356811	0.024236469	0.11068461	0.08001181	0.58679885	0.06874097	0.030438876	0.018333482
a20	0.017268812	0.020912362	0.019128254	0.01744097	0.028641135	0.11565725	0.09318138	0.5504845	0.082117304	0.037492096	0.017676003
a31	0.018192383	0.021928621	0.020038571	0.018263375	0.028539425	0.10477128	0.08261739	0.58011836	0.072549246	0.034578107	0.018403191
a39	0.017056687	0.018927408	0.017698739	0.016997455	0.019787371	0.0978076	0.06856284	0.63255084	0.06445513	0.028906398	0.01724951
a31	0.033391397	0.036952097	0.034857232	0.03316325	0.038206995	0.08806448	0.06373206	0.5441588	0.05568133	0.038703844	0.03308845
a28	0.02830226	0.029974759	0.028858298	0.028200936	0.029343242	0.063440986	0.048147243	0.6350794	0.047124077	0.033204827	0.02832399
a20	0.046201248	0.05042567	0.04774809	0.045827903	0.047831025	0.076229356	0.060512565	0.47360215	0.057613716	0.048301667	0.045706544
a8	0.0432563	0.04870034	0.0453587	0.042751037	0.045894623	0.08344218	0.062616535	0.48110113	0.05842185	0.045908343	0.042549025
a13	0.04931387	0.050164044	0.049585905	0.04927036	0.05002407	0.07687175	0.06544573	0.4449268	0.062299013	0.052766457	0.049331956
a44	0.06462247	0.066624045	0.065340385	0.0644882	0.06616172	0.090982795	0.075713575	0.30271733	0.072621115	0.06628693	0.064441405
</S>	0.061482638	0.061915293	0.061635114	0.061468665	0.062196806	0.08094134	0.07117696	0.3455391	0.06877503	0.063371725	0.061497334
