 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.10701088	0.08162785	0.02064758	0.047071837	0.100072525	0.115773916	0.11826581	0.11752533	0.102991775	0.115447864	0.07356468
a28	0.17232451	0.06287941	0.009538567	0.02509549	0.05982792	0.067993715	0.13446136	0.13989548	0.04602143	0.23087329	0.051088806
a37	0.12792408	0.07922789	0.04361806	0.06153998	0.086267605	0.086297706	0.100723915	0.10991588	0.058815237	0.16032633	0.085343316
a31	0.112922385	0.08729668	0.05780907	0.07596729	0.08691109	0.08709068	0.09409735	0.10145217	0.0740222	0.13160756	0.090823494
a17	0.14268982	0.06272599	0.031464692	0.042478032	0.06307549	0.06670673	0.11589329	0.13930082	0.05509481	0.20647414	0.07409615
a31	0.12823382	0.08437963	0.033378266	0.059477407	0.078293316	0.079040356	0.09957109	0.11694151	0.060836766	0.17755377	0.082294084
a28	0.195441	0.07461381	0.007585118	0.020882456	0.052186344	0.06073678	0.12813343	0.14059505	0.05291672	0.20146535	0.06544395
a17	0.18346648	0.05654477	0.0026053286	0.005300893	0.0518818	0.06507828	0.15854003	0.16747643	0.044838093	0.2346194	0.029648453
a20	0.15150812	0.03488977	0.0046510287	0.006680926	0.051085234	0.07944698	0.1644499	0.19575873	0.030872872	0.26400584	0.016650682
a31	0.12728763	0.029408544	0.0065858504	0.008842788	0.04565128	0.09384724	0.18632066	0.2087157	0.021974206	0.25679892	0.014567173
a37	0.17077254	0.03724521	0.0033158446	0.004682719	0.05720473	0.08630573	0.1719984	0.18262573	0.03631178	0.23147312	0.018064313
a31	0.1324308	0.025683537	0.0056339423	0.0069161477	0.046435848	0.09734116	0.1949479	0.20830202	0.023891075	0.244523	0.0138946045
a18	0.15007555	0.028244961	0.0048581134	0.005727152	0.05234421	0.10121628	0.18859558	0.19729829	0.030620659	0.22515877	0.015860442
a8	0.12780556	0.025266783	0.007203761	0.007998336	0.045518693	0.10390162	0.2047461	0.21175046	0.025162771	0.2255123	0.01513364
a31	0.09611531	0.034528397	0.01447666	0.016810354	0.058529966	0.14517511	0.21818769	0.1890253	0.023378845	0.18388721	0.019885179
a24	0.12904978	0.028104007	0.008927028	0.009736492	0.052152075	0.11718184	0.18915562	0.19799285	0.028360493	0.22178803	0.017551776
a37	0.11853855	0.037701927	0.016050335	0.017456692	0.075105205	0.15336801	0.17822121	0.16900334	0.030919183	0.18276578	0.020869775
a31	0.09230689	0.043767143	0.023990076	0.026135636	0.07108482	0.1547888	0.22645627	0.16459389	0.030733664	0.1376311	0.028511709
a30	0.11367436	0.033903297	0.01675391	0.017340718	0.05092687	0.12099177	0.2091136	0.19647235	0.032007292	0.18522227	0.023593629
a24	0.11773528	0.04051161	0.021514466	0.021721004	0.03938345	0.085716285	0.22878148	0.19671379	0.035857387	0.18226534	0.02979999
a46	0.10591877	0.054523166	0.033201795	0.033996597	0.064615235	0.107544646	0.21301116	0.15544769	0.040858984	0.15308298	0.037799057
a31	0.09912701	0.06182469	0.04545858	0.046643626	0.086378045	0.1358332	0.20459923	0.12846024	0.049716815	0.09419778	0.047760706
a8	0.10321526	0.058591694	0.04618385	0.046476435	0.06259196	0.10750362	0.2120355	0.14558902	0.05291588	0.11557393	0.049322844
a31	0.107569285	0.07862284	0.068260334	0.06851889	0.08165401	0.10258196	0.15764336	0.106762476	0.070359066	0.08889556	0.06913217
a3	0.10687347	0.0767645	0.068167455	0.068270996	0.0744014	0.094731934	0.15612186	0.11218256	0.07138532	0.101335526	0.06976491
a39	0.113319114	0.08997471	0.079719596	0.079766236	0.083378606	0.0900935	0.11248484	0.09539828	0.08093397	0.0945654	0.08036569
a31	0.11677864	0.096845284	0.08232871	0.0824688	0.09015688	0.08897554	0.09413892	0.08934932	0.08288143	0.0933342	0.08274215
a28	0.10100159	0.08666764	0.08336314	0.08341686	0.08624767	0.0918225	0.11108308	0.09581493	0.084256865	0.09253713	0.08378863
a31	0.11058627	0.091847874	0.08528497	0.085291654	0.086345635	0.08843144	0.09603263	0.09130691	0.085892916	0.093307644	0.08567205
a17	0.097251914	0.090225294	0.08878163	0.08878955	0.0893268	0.0905242	0.094625734	0.09145519	0.08899094	0.09114232	0.08888641
</S>	0.10291913	0.091025755	0.08808064	0.08808034	0.088371135	0.08926366	0.092473105	0.090832084	0.088400535	0.09226561	0.08828803
