 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.069326684	0.06823368	0.06913531	0.07003767	0.071581915	0.07166306	0.071765356	0.071866795	0.07175686	0.07156954	0.07179924	0.07308849	0.079126194	0.06904919
a31	0.021193143	0.020175308	0.022292387	0.025136128	0.0302006	0.02512081	0.03563489	0.116995804	0.05234761	0.042428978	0.09979487	0.14150712	0.307893	0.059279326
a27	0.023255588	0.021866404	0.021910317	0.023932345	0.03008243	0.02459043	0.03460522	0.11452548	0.053221956	0.047129147	0.093568824	0.13109168	0.3166431	0.06357711
a17	0.023198476	0.022802472	0.024703283	0.02955218	0.035721295	0.028816389	0.034009688	0.10843321	0.045521393	0.040405206	0.09224987	0.13624541	0.31853038	0.05981074
a31	0.023792092	0.024481488	0.029302558	0.036971636	0.04313484	0.036232088	0.039260134	0.10402099	0.042881083	0.03721972	0.08823268	0.13797618	0.29260707	0.063887484
a24	0.022599299	0.020484472	0.020123586	0.021260697	0.02849611	0.024090944	0.036458258	0.12392743	0.05681613	0.04966841	0.09153789	0.12316647	0.31649613	0.06487413
a29	0.027036767	0.025949387	0.025849575	0.02838711	0.034115348	0.027237821	0.030693596	0.10475261	0.043223776	0.040331822	0.08061046	0.11842448	0.36093098	0.052456267
a38	0.0232753	0.023730602	0.02808913	0.03517526	0.041493244	0.034482364	0.038025178	0.1093619	0.04245671	0.036716707	0.08799018	0.13757034	0.29943913	0.06219397
a31	0.02145089	0.022534216	0.028896775	0.035440005	0.03968422	0.03554314	0.04248733	0.1117174	0.049587835	0.040807925	0.09327919	0.14716303	0.26391345	0.067494646
a37	0.021191342	0.018082475	0.020216042	0.021559505	0.03296807	0.028426547	0.04611452	0.124604255	0.062575445	0.047244597	0.1022276	0.13377781	0.27349657	0.067515165
a28	0.019541707	0.017946046	0.02118547	0.022959363	0.03153416	0.02860396	0.048531342	0.11576038	0.065844916	0.046935037	0.110619634	0.14418596	0.25690305	0.06944894
a39	0.021187214	0.018768769	0.022878407	0.024201902	0.037223343	0.033366293	0.05454695	0.10698078	0.0716534	0.052338917	0.10996376	0.14048915	0.23784256	0.06855858
a18	0.021273192	0.018518744	0.024745554	0.026922101	0.04251294	0.040055223	0.060185798	0.0967321	0.079009734	0.06122473	0.10949478	0.13557863	0.21162088	0.07212556
a46	0.020831505	0.018653013	0.024207437	0.02626389	0.041008864	0.04233672	0.06316127	0.09089415	0.08962547	0.07321013	0.11153293	0.13627174	0.19065264	0.07135014
a31	0.02093594	0.019730374	0.025092412	0.027530221	0.03962677	0.041621912	0.06282393	0.09665972	0.08687624	0.0691928	0.11117928	0.14775862	0.18247452	0.068497315
a13	0.025424063	0.02082612	0.0294927	0.031937215	0.047189742	0.043699373	0.06111316	0.09410846	0.082074285	0.06546838	0.105637245	0.12705493	0.19553255	0.070441745
a39	0.01526294	0.013566983	0.01988322	0.024925187	0.042496458	0.043519117	0.0650531	0.10094625	0.08578987	0.06592868	0.11594698	0.14661506	0.20184873	0.05821739
a31	0.017534796	0.014659973	0.019865355	0.023386383	0.04252785	0.04475234	0.06580124	0.0936862	0.09405772	0.07683512	0.11433377	0.13724612	0.20040841	0.054904707
a13	0.028546173	0.02302025	0.03238248	0.034139123	0.04817403	0.04387637	0.06127156	0.09453725	0.07821117	0.06272281	0.10187212	0.124845594	0.19574127	0.0706598
a11	0.014418348	0.011848294	0.017894257	0.023524618	0.0454722	0.044624317	0.06551104	0.101193585	0.08365775	0.06452002	0.11537074	0.14023495	0.2183473	0.053382598
a28	0.01477416	0.0125073595	0.017467462	0.021674728	0.04143412	0.044071585	0.06730568	0.09837279	0.093480095	0.073830925	0.11648929	0.14143522	0.20920408	0.04795242
a24	0.020168219	0.016908143	0.021347944	0.023575861	0.039743282	0.042271335	0.063093096	0.09070502	0.09440008	0.079597645	0.11274862	0.1370671	0.20178956	0.056584
a18	0.029227007	0.02762675	0.029814087	0.029594643	0.034108352	0.034043763	0.051869407	0.09366715	0.07746467	0.06544104	0.10572621	0.15426052	0.21084692	0.056309473
a31	0.030755848	0.028718505	0.030787444	0.030569874	0.035540372	0.035997972	0.05611959	0.09688035	0.07891284	0.06611168	0.1045453	0.15594749	0.19145742	0.05765532
a13	0.023232847	0.022039983	0.027431794	0.02829277	0.03876117	0.040000208	0.06021656	0.102671295	0.08004946	0.059217006	0.1087742	0.15574814	0.1902209	0.06334364
a39	0.014610979	0.013207025	0.01959214	0.025171205	0.040111635	0.03985112	0.06284724	0.11568038	0.07663466	0.053642016	0.11150764	0.16498189	0.22953078	0.032631338
a31	0.013492166	0.0117873475	0.016409671	0.021375047	0.039536126	0.040958706	0.066528544	0.11331885	0.086661704	0.06261666	0.11599736	0.1584358	0.2231545	0.029727569
a39	0.016031448	0.013992618	0.021214457	0.026909148	0.044912945	0.04159263	0.060631733	0.11208286	0.07434656	0.052323554	0.11445238	0.15353198	0.20951577	0.0584619
a17	0.008237496	0.0070010354	0.010745913	0.017305309	0.041578047	0.039305057	0.06389357	0.13220638	0.069686174	0.045754552	0.115627706	0.15568967	0.26707986	0.025889194
