 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.100161865	0.11717607	0.114264525	0.08413325	0.01945795	0.11697042	0.116370715	0.116653614	0.11730311	0.09750847
a20	0.033174217	0.14467396	0.057711	0.022650054	0.005236603	0.18414061	0.17951605	0.16686328	0.17571172	0.030322548
a31	0.047056198	0.17750505	0.06397499	0.04042894	0.020212121	0.13699579	0.13213867	0.14204532	0.16918175	0.070461206
a28	0.030856326	0.18291286	0.056093767	0.02454255	0.013125717	0.15542918	0.15966915	0.160758	0.17324963	0.04336286
a37	0.03231103	0.17918795	0.05391688	0.02381977	0.010530878	0.16165741	0.16179015	0.16150036	0.17507829	0.04020725
a24	0.029838685	0.18991621	0.06503041	0.032025713	0.008839562	0.14370142	0.1438012	0.15386356	0.17495298	0.0580302
a31	0.043862324	0.15965444	0.09092464	0.05511567	0.006456301	0.14787976	0.1353885	0.13540901	0.14912799	0.07618141
a20	0.030669373	0.21939865	0.098967984	0.028861515	0.001436163	0.12630372	0.14202924	0.14939183	0.14986748	0.05307404
a1	0.01648118	0.2284421	0.08450206	0.009974518	0.0015706264	0.14074299	0.15154421	0.16504468	0.17883544	0.02286229
a31	0.010553269	0.21128497	0.074753135	0.0074172644	0.0022744136	0.15236674	0.1547028	0.17188221	0.20121552	0.013549703
a28	0.019810965	0.22476217	0.08852122	0.011270233	0.001501873	0.14056219	0.15320626	0.16345727	0.17095117	0.025956709
a24	0.011605849	0.2143554	0.067572296	0.0063688112	0.001734077	0.15595552	0.15913457	0.173973	0.19572176	0.013578711
a28	0.0107385395	0.21435772	0.06450861	0.0061842827	0.0023443303	0.15816025	0.15535228	0.17159373	0.20494673	0.0118134925
a24	0.008888192	0.22700813	0.069141105	0.0069053224	0.0023801425	0.15275653	0.1477899	0.16708264	0.206072	0.011976037
a46	0.01767462	0.18532147	0.08439561	0.012016537	0.0037593923	0.16823773	0.15309076	0.16225795	0.19511262	0.018133309
a14	0.017182758	0.15846078	0.09009212	0.01365714	0.004522619	0.18541734	0.16264057	0.16371821	0.18272142	0.021587092
a31	0.011159825	0.1711159	0.066541776	0.010295625	0.00516577	0.19532333	0.15433061	0.1626378	0.20786177	0.015567563
a11	0.009570918	0.16173983	0.06294803	0.0068241805	0.003438968	0.18575418	0.17408071	0.18210566	0.20018151	0.013356059
a31	0.01226399	0.13325383	0.041541565	0.01020026	0.008121114	0.2236012	0.15353559	0.16410238	0.23859274	0.014787413
a47	0.008211215	0.12788038	0.040092114	0.0057876897	0.004142344	0.20689726	0.17424317	0.18913446	0.23502602	0.0085853115
a31	0.023069378	0.12565647	0.056613065	0.011066689	0.00665805	0.21433768	0.17130873	0.16993551	0.20661801	0.014736397
a24	0.008438099	0.11698989	0.03807311	0.006425904	0.004946182	0.21965145	0.17295499	0.18502732	0.23861848	0.008874638
a1	0.0128311915	0.1414557	0.03869942	0.008024483	0.006751511	0.22336292	0.1452996	0.15853849	0.25561354	0.009423177
a20	0.025621213	0.09727618	0.03978689	0.020713173	0.019426648	0.22755176	0.13919261	0.1488669	0.2592792	0.022285488
a31	0.02922391	0.09448318	0.04289699	0.024412679	0.023008049	0.22269768	0.14456293	0.15125671	0.24062318	0.026834682
a20	0.023361046	0.10722632	0.040253542	0.021687442	0.020829402	0.24334154	0.12507989	0.13300164	0.262216	0.023003222
a37	0.047446933	0.1104208	0.06197334	0.042981263	0.042105667	0.20606951	0.121927075	0.12189008	0.20132558	0.043859717
a24	0.054426674	0.09585191	0.06566808	0.050578192	0.049833868	0.19575846	0.13114175	0.12736699	0.17777658	0.051597573
a29	0.052266352	0.0912918	0.06125288	0.05000885	0.049290456	0.19471516	0.13614191	0.13351546	0.17973626	0.051780827
a20	0.049037658	0.08681958	0.057254583	0.04880366	0.047646485	0.18803118	0.14133365	0.14234588	0.18551266	0.053214632
a10	0.04667455	0.08563779	0.05475966	0.046832614	0.04560547	0.18841967	0.14004764	0.14426097	0.19616088	0.051600713
a31	0.052693967	0.083461806	0.059991688	0.053164285	0.05165526	0.1771193	0.14400558	0.14445716	0.17420378	0.059247162
a17	0.058928948	0.08650684	0.06439712	0.058634337	0.058247916	0.17767766	0.11844223	0.12351579	0.19384463	0.05980456
a20	0.08491411	0.091239296	0.08618389	0.084778786	0.08466224	0.13409038	0.10916905	0.10872561	0.13102216	0.085214466
a28	0.08108399	0.08941564	0.082782835	0.08081348	0.080650225	0.14222631	0.11347082	0.112191334	0.13594879	0.081416495
a0	0.07773086	0.087051615	0.07963992	0.07746015	0.07725116	0.14817101	0.11687675	0.11567187	0.14192648	0.07822013
a18	0.07335062	0.08110756	0.07500512	0.07338639	0.07311559	0.15387398	0.12075836	0.121180974	0.15378542	0.07443599
a33	0.068809524	0.07901826	0.07095669	0.06889146	0.06856548	0.16098686	0.12285035	0.12468599	0.16509774	0.0701376
a20	0.0837593	0.094212525	0.08583919	0.08365495	0.08352147	0.13407405	0.10568842	0.10762291	0.13763104	0.08399609
a31	0.089027375	0.09140902	0.08953211	0.08901807	0.08894352	0.12582242	0.10671939	0.10649152	0.12369991	0.08933672
a8	0.0956026	0.099575356	0.09639885	0.09554106	0.09549941	0.108655296	0.101296246	0.1017645	0.110036746	0.09562992
a23	0.099121176	0.0997999	0.09925686	0.09910616	0.099098906	0.101869226	0.100362755	0.1003629	0.10189717	0.0991249
</S>	0.09935822	0.09984371	0.09944795	0.099341236	0.09933616	0.10142684	0.10032651	0.10026023	0.10130349	0.09935564
