 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.10397167	0.094964966	0.10777044	0.10348852	0.120402865	0.09566083	0.097363114	0.09767232	0.09981179	0.07889354
a20	0.076305	0.06487	0.0891186	0.12315671	0.2360075	0.037581988	0.044736624	0.07347497	0.22280012	0.031948533
a31	0.09410689	0.076570034	0.10815427	0.10735461	0.23902822	0.039553415	0.048125632	0.073084466	0.167145	0.04687748
a21	0.07029705	0.05496032	0.08556014	0.10131898	0.26101032	0.030894237	0.04277489	0.08563502	0.23276989	0.03477922
a31	0.08981445	0.062235564	0.095498055	0.09779877	0.26500934	0.034469053	0.044065397	0.07449733	0.20585814	0.03075384
a13	0.08232139	0.039047875	0.08813681	0.11219409	0.2363922	0.028876238	0.056205187	0.12045688	0.22131197	0.015057339
a31	0.08028371	0.029600967	0.06939768	0.10077048	0.2577471	0.029086981	0.061299257	0.12603806	0.2362463	0.0095293755
a6	0.07348193	0.029461728	0.06175186	0.105461545	0.24864683	0.035430018	0.087939784	0.13080947	0.21476619	0.012250652
a46	0.07917253	0.028126894	0.075694606	0.12068518	0.23649259	0.030133493	0.07352818	0.1319231	0.21385846	0.0103850635
a31	0.06427805	0.020605527	0.053758744	0.0890572	0.36944163	0.01898855	0.041417208	0.09024317	0.24422763	0.007982323
a46	0.06093495	0.018675925	0.057748474	0.10632291	0.36392266	0.016277239	0.041318607	0.09233663	0.23387247	0.0085902065
a11	0.038913816	0.013543757	0.035405938	0.07418361	0.46285015	0.0115924375	0.0280317	0.06604446	0.26246387	0.006970257
a37	0.02759402	0.015384086	0.03068556	0.05084998	0.5655571	0.012304441	0.022558514	0.039780993	0.22446136	0.010823936
a18	0.03585545	0.026983347	0.047619343	0.06781788	0.4924167	0.023903958	0.03327761	0.04704078	0.20059499	0.024489895
a46	0.05722593	0.052057646	0.07551801	0.107720025	0.30013707	0.051022112	0.059215628	0.07186209	0.17130807	0.05393345
a31	0.07531983	0.073760815	0.087310925	0.12785664	0.17286015	0.0746587	0.07906849	0.0867732	0.14460745	0.07778389
a20	0.08960251	0.08801959	0.09096717	0.10199249	0.14468709	0.08892068	0.09243769	0.093857646	0.121621355	0.08789378
a35	0.09823752	0.097726375	0.09914385	0.10186996	0.10908942	0.097336635	0.09779064	0.09820459	0.103327446	0.09727355
a6	0.098971665	0.0986769	0.09951227	0.10222145	0.10434763	0.09843838	0.09855694	0.09887686	0.10186244	0.0985355
a13	0.0973924	0.09713011	0.09868504	0.107084334	0.10635763	0.096978225	0.09715792	0.09784517	0.104061596	0.0973076
a28	0.095486805	0.09525873	0.097883336	0.11197072	0.10904603	0.09511792	0.09543075	0.09664301	0.10738525	0.09577749
a31	0.09463946	0.094446994	0.09748312	0.11394403	0.10990687	0.09435713	0.09474024	0.09621424	0.10906508	0.09520284
a10	0.09919907	0.099112526	0.09950007	0.10141971	0.10221375	0.099091925	0.099220455	0.099417314	0.10165926	0.099165894
a24	0.09955878	0.09937807	0.099886216	0.10099235	0.102379754	0.09918328	0.09923336	0.0993863	0.10077376	0.099228084
a31	0.09833741	0.09696277	0.09853552	0.10257598	0.11265605	0.09631291	0.09655136	0.097371764	0.104191124	0.09650505
</S>	0.09987324	0.09977648	0.10006296	0.100043125	0.10121982	0.099627934	0.099663265	0.099727295	0.10037396	0.099631906
