 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.11870375	0.105179876	0.10961177	0.11035666	0.11521375	0.116213806	0.10548775	0.117506	0.101726666
a13	0.032801304	0.08938918	0.12190622	0.14070018	0.16030683	0.13264708	0.120882116	0.16199267	0.0393744
a20	0.037976183	0.0691649	0.10847588	0.14289947	0.19399151	0.13053401	0.09253342	0.19332851	0.031096082
a7	0.03547439	0.06090944	0.10079562	0.13954856	0.21439828	0.12954122	0.07833779	0.20886928	0.032125413
a36	0.036911342	0.05775987	0.09487871	0.12967457	0.2289881	0.12868693	0.07031345	0.21726586	0.03552116
a7	0.040991366	0.05806871	0.09472305	0.12160665	0.22917059	0.12959829	0.06497748	0.21944071	0.041423187
a31	0.045232993	0.060452282	0.09758262	0.11846287	0.2193072	0.13101201	0.065432265	0.21499643	0.047521327
a37	0.027806785	0.05520304	0.102508664	0.14243238	0.21508664	0.12575635	0.07417763	0.22457826	0.032450296
a31	0.03783241	0.052048378	0.095013626	0.12314186	0.2298641	0.12880664	0.0645727	0.2249132	0.043807082
a37	0.033419516	0.04507685	0.09929165	0.14090502	0.21656503	0.11912051	0.063601606	0.25103092	0.03098884
a41	0.04347672	0.042044774	0.094188966	0.12736015	0.22758068	0.12064233	0.06310441	0.23972194	0.041880064
a21	0.053546704	0.054658543	0.101505086	0.11994139	0.19527824	0.13074262	0.079836115	0.2019421	0.06254919
a31	0.056556165	0.063530356	0.10484688	0.118480854	0.17748137	0.12915015	0.08881266	0.18903416	0.07210744
a39	0.034580983	0.04051173	0.09687878	0.1369416	0.21724284	0.12462585	0.06468984	0.25089815	0.03363024
a13	0.03723099	0.040182047	0.09054234	0.125877	0.22803661	0.12352272	0.06634213	0.24789664	0.04036954
a31	0.030581238	0.049022008	0.089925244	0.12220465	0.22219202	0.12603769	0.0766416	0.2422469	0.041148607
a20	0.019347362	0.053394184	0.12753353	0.15465684	0.18463272	0.16343474	0.08126501	0.19145086	0.024284616
a31	0.008714916	0.039747313	0.12409935	0.16212925	0.20261875	0.17180303	0.07361979	0.2051932	0.012074423
a35	0.011707164	0.047702827	0.13774015	0.16893472	0.19012731	0.16363148	0.07167987	0.19522327	0.013253211
a31	0.007277374	0.02579764	0.11391046	0.16877408	0.22287321	0.16177307	0.05756371	0.23337036	0.008660109
a26	0.008350602	0.024696521	0.11490824	0.17443573	0.22404708	0.15602323	0.052848764	0.23580834	0.0088814655
a9	0.008022676	0.025562178	0.10838281	0.16253756	0.22343431	0.15752175	0.057700388	0.24783193	0.009006343
a33	0.007897131	0.015114644	0.07339141	0.15535949	0.27638942	0.11533133	0.03687506	0.31166947	0.007972146
a31	0.010876065	0.017007817	0.050988637	0.13621363	0.34865698	0.061569385	0.031260826	0.3297904	0.013636202
a39	0.009175349	0.016304467	0.06309136	0.13929142	0.283483	0.094191864	0.0343784	0.34998688	0.010097192
a24	0.012407286	0.016425325	0.049779393	0.12985986	0.3191842	0.06733636	0.029271632	0.36420095	0.011535067
a37	0.016810704	0.019478183	0.049319714	0.12714516	0.35272637	0.05864757	0.030392991	0.32906666	0.016412582
a7	0.02058328	0.024988575	0.05147288	0.11863774	0.38066727	0.05703789	0.03758118	0.28527948	0.023751596
a17	0.032581735	0.038956925	0.06890713	0.12425017	0.33857316	0.07156663	0.053991828	0.2311754	0.03999698
a24	0.033080123	0.041441817	0.07513373	0.13667835	0.31830415	0.075888395	0.056708485	0.22001529	0.042749725
a34	0.027848128	0.04130136	0.08645778	0.15485458	0.28893206	0.08755434	0.060430672	0.21079181	0.04182926
a37	0.017797157	0.034901775	0.0956496	0.17604282	0.26547194	0.09918128	0.055252332	0.2272047	0.028498428
a31	0.053580947	0.059365567	0.0839065	0.12953039	0.26225257	0.082865134	0.070787445	0.1970367	0.060674764
a37	0.06913732	0.072649255	0.088032946	0.12123522	0.2347891	0.08751894	0.079561144	0.17405033	0.0730257
a41	0.090959765	0.09277671	0.1007417	0.114694186	0.16406548	0.100198366	0.09708062	0.14608674	0.09339637
a31	0.09788709	0.09909686	0.10431967	0.113215856	0.14486937	0.10390721	0.102082245	0.13506036	0.09956132
a28	0.09759539	0.09854477	0.10275515	0.11324718	0.15763931	0.102809824	0.100316934	0.12868531	0.09840611
a20	0.106658146	0.10704643	0.10884301	0.1116174	0.12138287	0.10875796	0.10817882	0.12031102	0.10720438
a17	0.105560966	0.10605511	0.10872462	0.11151938	0.119147226	0.10862471	0.10801548	0.12595065	0.10640192
a31	0.10356381	0.10439347	0.1081838	0.11200496	0.12140257	0.10779577	0.107101575	0.13055554	0.10499848
a24	0.103124075	0.10362911	0.105946034	0.11208797	0.14012642	0.106081486	0.104610756	0.12094832	0.10344581
a20	0.10253875	0.103336744	0.107063815	0.110829175	0.122714244	0.10754539	0.106716596	0.13571501	0.10354027
</S>	0.107652426	0.10772953	0.10936783	0.11104665	0.116230525	0.10961792	0.109020874	0.121508926	0.10782537
