 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.12258003	0.054122433	0.05561763	0.12651432	0.11776146	0.16402595	0.12371187	0.14407162	0.091594666
a24	0.07435374	0.020770367	0.026576601	0.12713064	0.06651301	0.30984887	0.07655056	0.23815444	0.060101762
a31	0.10679748	0.05086552	0.056939777	0.1234115	0.101863734	0.16298263	0.104727894	0.181592	0.11081949
a20	0.08762687	0.024271602	0.03009349	0.1353651	0.07234245	0.26971135	0.075095445	0.22751342	0.07798022
a0	0.09491946	0.015885727	0.020711837	0.15372756	0.072573885	0.27923268	0.06745889	0.23044945	0.06504055
a13	0.11731424	0.015913816	0.019303864	0.14673993	0.09351015	0.2569641	0.082710125	0.20774262	0.059801064
a31	0.12243836	0.011476865	0.013537837	0.15039743	0.10044691	0.2752491	0.090772554	0.20057236	0.035108585
a24	0.10679521	0.0051527796	0.0064200102	0.16536567	0.09305331	0.2602068	0.08393766	0.24385864	0.035209857
a31	0.09658876	0.008096164	0.008925757	0.1450303	0.08842312	0.3137291	0.08558958	0.22569658	0.027920634
a37	0.08588915	0.004394004	0.0052717216	0.15831915	0.08374505	0.29677638	0.0822372	0.25912565	0.024241611
a31	0.051415775	0.00552454	0.0062264535	0.124494016	0.061548322	0.3907223	0.06465521	0.2825108	0.01290257
a20	0.049014967	0.0067050853	0.0072019566	0.11438774	0.059149083	0.42525214	0.0671312	0.25762624	0.013531515
a31	0.042352427	0.006124883	0.007238423	0.110877745	0.047121447	0.45704114	0.051683992	0.26595286	0.011607052
a39	0.040995248	0.010508392	0.0108941635	0.08804373	0.046157755	0.5195998	0.056834128	0.21222666	0.014740101
a31	0.03885218	0.00823203	0.009391672	0.09745677	0.040849395	0.5028436	0.045321744	0.24409126	0.012961393
a20	0.04198824	0.015543153	0.015855901	0.073664665	0.041171268	0.57012546	0.051805064	0.17129228	0.018554017
a31	0.039601937	0.011574685	0.012669451	0.08794375	0.0384053	0.53101146	0.042641077	0.22052778	0.015624557
a20	0.048963506	0.02390075	0.024145542	0.06720749	0.042520802	0.5751683	0.05195145	0.14005268	0.026089573
a39	0.044675853	0.01853366	0.019491678	0.07815914	0.038832724	0.549905	0.0427645	0.18585965	0.021777881
a31	0.05085677	0.028948545	0.029724179	0.068935774	0.043016233	0.57147545	0.045851927	0.13114168	0.030049494
a46	0.06238091	0.03857237	0.0387125	0.06821635	0.05235772	0.5141304	0.06161703	0.12369858	0.040314082
a31	0.06498485	0.032708976	0.033251263	0.083459064	0.053172782	0.463367	0.059988722	0.17290796	0.03615942
a18	0.10224877	0.08067893	0.08076339	0.09259689	0.08511983	0.28018445	0.08720288	0.11010896	0.08109593
a31	0.09667664	0.068810135	0.06914432	0.08864912	0.07505637	0.33905372	0.07674222	0.11608522	0.06978231
a8	0.10741564	0.09520831	0.09524503	0.10072233	0.09735622	0.20042434	0.09849594	0.10971358	0.09541868
</S>	0.09863189	0.08455705	0.08466203	0.09449601	0.08866011	0.25666007	0.0905517	0.11656966	0.08521146
