 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.09068921	0.14631836	0.15208231	0.12156485	0.13568512	0.023026194	0.08773435	0.15582167	0.08707795
a31	0.04598816	0.21465598	0.21220285	0.08662386	0.09997786	0.009828995	0.07207566	0.18119295	0.07745364
a46	0.047002446	0.19326666	0.17808886	0.09574363	0.105216265	0.03567235	0.086872295	0.16491659	0.093220904
a31	0.05103966	0.15075475	0.14516479	0.117079675	0.117303275	0.05401232	0.11463426	0.13392818	0.11608312
a24	0.041125007	0.19180255	0.1719722	0.09841148	0.09812965	0.04402836	0.09304982	0.16334541	0.09813553
a31	0.05059366	0.18162674	0.17249267	0.11114077	0.10802348	0.029080102	0.10350999	0.13864875	0.104883775
a37	0.022647414	0.31056565	0.24050526	0.07878565	0.067068264	0.0047191614	0.04200835	0.18274014	0.05096017
a31	0.016829649	0.30771837	0.24324988	0.08717134	0.08370138	0.0046593384	0.021798274	0.21090977	0.02396201
a18	0.017943822	0.29171997	0.24182631	0.09721956	0.092300944	0.0022095887	0.021740982	0.20640604	0.028632803
a31	0.00919988	0.300285	0.27035385	0.07091064	0.079135776	0.0020181704	0.010880306	0.2436853	0.013531056
a41	0.0074493946	0.31270328	0.26432073	0.070871174	0.085163146	0.0024984588	0.010723545	0.23323292	0.013037389
a31	0.008317732	0.28928974	0.2874097	0.05656212	0.071943976	0.0019205231	0.008100309	0.2660622	0.010393738
a21	0.0065835426	0.28858033	0.29282606	0.04560472	0.06307038	0.0034922494	0.009440268	0.27970687	0.010695539
a31	0.0077290996	0.25834355	0.3156474	0.036614507	0.054239515	0.0025374617	0.005972475	0.3114436	0.007472426
a14	0.008734737	0.2164713	0.3102681	0.033046667	0.04505374	0.006221323	0.011435156	0.35653692	0.012232028
a31	0.008557363	0.2119576	0.3263754	0.02512949	0.03625219	0.004229	0.0067993347	0.3729043	0.0077953325
a24	0.013453338	0.15386018	0.29714963	0.031057773	0.039826225	0.011230857	0.015647786	0.42144123	0.016332906
a31	0.011158276	0.1920777	0.2989496	0.02391944	0.031794067	0.0076220515	0.009035035	0.41599506	0.009448752
a10	0.024511851	0.11328847	0.2545138	0.0365168	0.043356024	0.023039587	0.026290834	0.45163476	0.026847906
a7	0.027979888	0.13810326	0.20565854	0.03769579	0.03689458	0.02417216	0.025264435	0.47849256	0.025738856
a20	0.05208683	0.13214727	0.1787313	0.063091576	0.06007245	0.047468957	0.048786145	0.36863393	0.04898154
a31	0.0602237	0.12920383	0.17565702	0.071519054	0.0691344	0.056144573	0.057841364	0.32228506	0.05799107
a8	0.08027112	0.111978024	0.13869855	0.08366723	0.08500126	0.07976321	0.08066388	0.25914884	0.08080785
a31	0.08518	0.13460498	0.1569101	0.088539526	0.08839829	0.08420492	0.08447241	0.19304165	0.08464814
a33	0.10607743	0.116286166	0.11884913	0.106672086	0.10650446	0.10593266	0.105993584	0.12768102	0.10600342
a7	0.10562956	0.120514646	0.12387477	0.106435545	0.10613078	0.105381235	0.105432644	0.12113208	0.105468765
a31	0.108194076	0.11729505	0.11840316	0.10863685	0.108356856	0.10805813	0.10807973	0.11489366	0.10808241
a23	0.10990707	0.11231187	0.11293594	0.11003894	0.11001078	0.1098763	0.10989057	0.11513565	0.10989298
</S>	0.10819995	0.1180728	0.119033314	0.10865389	0.108333364	0.10803798	0.10805713	0.1135493	0.108062275
