 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.08500733	0.034875628	0.087859705	0.098979294	0.02864059	0.09878295	0.117632434	0.1018188	0.1424335	0.14725271	0.025493503	0.03122355
a18	0.08070692	0.039804462	0.15432109	0.27913025	0.020544332	0.06582082	0.060024012	0.052219853	0.08906377	0.099397205	0.023491178	0.03547606
a31	0.07591575	0.05297694	0.158609	0.21327259	0.040709544	0.077104226	0.06881175	0.05745716	0.08265283	0.09181486	0.03335272	0.047322676
a20	0.071920715	0.03454448	0.15761355	0.28593227	0.018089343	0.060297206	0.05900545	0.044220425	0.10541644	0.11775395	0.018074762	0.027131377
a15	0.075428925	0.028944343	0.16020414	0.2714839	0.013210504	0.06403785	0.0634923	0.046044555	0.11778566	0.12955503	0.009117471	0.020695312
a31	0.06884473	0.018698435	0.1475921	0.24787976	0.010738533	0.06963785	0.08187466	0.057005044	0.13250914	0.14532682	0.005141331	0.014751659
a20	0.07761631	0.011761743	0.17232876	0.24621211	0.0051841545	0.07805444	0.07648204	0.061285213	0.12394537	0.13635524	0.0029290572	0.007845583
a11	0.05406133	0.008407922	0.12831323	0.24916795	0.0043755574	0.08057862	0.08937565	0.059641235	0.14799356	0.1705428	0.0029094506	0.00463273
a0	0.03608051	0.00813217	0.10118478	0.25477943	0.0060084406	0.071228154	0.09764124	0.050721917	0.16652346	0.19898407	0.003631976	0.0050838455
a41	0.04824246	0.012628152	0.10870965	0.21227515	0.010369746	0.08192694	0.10855073	0.05955473	0.16615967	0.17738244	0.0056441925	0.008556134
a20	0.06561041	0.0157625	0.11117219	0.1813962	0.013257561	0.089528225	0.11478427	0.070957765	0.15937094	0.159582	0.0065630986	0.012014853
a31	0.060452897	0.016102951	0.10045933	0.17421643	0.014180611	0.09096691	0.12117417	0.074096695	0.16497469	0.16359933	0.007108731	0.01266722
a30	0.04372159	0.011181568	0.089221716	0.20417835	0.010866436	0.08379622	0.116285	0.05821678	0.18011041	0.18707365	0.006270625	0.0090775965
a31	0.028061066	0.010940165	0.07795082	0.24444978	0.009193839	0.070970654	0.10514117	0.04999636	0.18147026	0.2076958	0.0065540825	0.007575958
a20	0.030509578	0.007802932	0.099678114	0.29133642	0.005803201	0.06659396	0.093801096	0.0545896	0.15466714	0.18373317	0.0051481733	0.0063365996
a31	0.02599901	0.011626132	0.06699524	0.26869723	0.0075449846	0.05859844	0.095460534	0.0531628	0.1787168	0.21816106	0.0072536054	0.0077842576
a37	0.024167562	0.013567422	0.0597241	0.23812617	0.010694422	0.05627336	0.106098875	0.053127714	0.19400544	0.22315821	0.010253579	0.010803165
a35	0.027077707	0.013570005	0.061426055	0.24904244	0.008636241	0.053298805	0.097026594	0.055154096	0.18866819	0.22798446	0.008774455	0.009340969
a11	0.03149104	0.020811284	0.066268586	0.20534934	0.01661437	0.05983963	0.110037245	0.059164174	0.18685149	0.21175101	0.015766185	0.01605559
a46	0.033757314	0.023246812	0.066656284	0.17260116	0.020646164	0.06446606	0.12119461	0.058812648	0.18790038	0.21318863	0.018523334	0.019006524
a31	0.034709793	0.021737888	0.059050813	0.1681085	0.022192873	0.08401984	0.12942798	0.072185986	0.17481653	0.19384725	0.019573616	0.020328922
a46	0.033843208	0.024656476	0.05042954	0.15562992	0.024138462	0.068372406	0.12886	0.07308543	0.18840232	0.20529407	0.023468247	0.023819974
a18	0.0428804	0.036073156	0.055657167	0.11571179	0.035510708	0.061059557	0.13469361	0.067191936	0.17583865	0.20580283	0.034674753	0.03490541
a31	0.047926746	0.040769123	0.0638384	0.11367901	0.040181883	0.05953404	0.1283864	0.060850553	0.16717307	0.19956511	0.038904376	0.03919122
a1	0.039905693	0.03466414	0.048654106	0.10384162	0.034238096	0.05971786	0.13592324	0.06993862	0.18847562	0.2165895	0.033941377	0.034110114
a20	0.057659026	0.05290601	0.06607603	0.09644696	0.05228509	0.062033758	0.118802905	0.06543154	0.14946456	0.17508668	0.051857032	0.051950388
a31	0.06275068	0.056087792	0.076120645	0.11112268	0.055126764	0.06430229	0.10711632	0.06401902	0.13584597	0.15869205	0.05432945	0.05448639
a27	0.04871949	0.045792207	0.05341114	0.0792325	0.04549813	0.058958292	0.13149221	0.067103505	0.17290923	0.20603578	0.04538464	0.04546297
a31	0.072444305	0.06874586	0.078236766	0.09420259	0.06811192	0.07170349	0.09711773	0.072894394	0.11407249	0.1265587	0.06793803	0.06797375
a46	0.06192547	0.05996102	0.06531774	0.07704352	0.059669	0.06567415	0.1140555	0.069994785	0.14209731	0.16491894	0.059653595	0.05968895
</S>	0.07483583	0.07338987	0.077031404	0.08332874	0.07314699	0.07524662	0.09515357	0.076712266	0.10783978	0.117066674	0.073119186	0.07312901
