 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.072328165	0.022906825	0.08822889	0.05814073	0.066523485	0.07625315	0.096248984	0.09321403	0.09313102	0.09543935	0.07927493	0.09645949	0.061850976
a39	0.067281045	0.01941072	0.1630985	0.033991385	0.063689336	0.04294719	0.071928136	0.04795289	0.044562645	0.072803356	0.05405672	0.26477277	0.05350526
a31	0.06286795	0.03241429	0.19423589	0.045027405	0.06321622	0.050649013	0.058173604	0.051748164	0.050357323	0.057551257	0.057177845	0.20891704	0.06766397
a18	0.056874134	0.022829313	0.19779982	0.035139393	0.056330957	0.04179861	0.061505705	0.044472486	0.04453529	0.0695971	0.054972254	0.25406238	0.06008257
a37	0.049746435	0.013233364	0.22855298	0.029391661	0.04744562	0.041038625	0.053891864	0.042390537	0.042109836	0.057557613	0.047815595	0.29307756	0.05374827
a11	0.034168463	0.005986353	0.2576666	0.019094072	0.03133773	0.033867445	0.05383637	0.03275522	0.03403209	0.05791725	0.035489976	0.36439115	0.03945726
a18	0.027232114	0.003811233	0.27654654	0.014184841	0.024590485	0.033370912	0.06390995	0.028260898	0.031187221	0.07248454	0.027799029	0.36578643	0.03083584
a31	0.025587598	0.0032357755	0.2773023	0.013429866	0.02402297	0.036718022	0.07543277	0.028911296	0.03472554	0.08956991	0.026709586	0.3385388	0.025815576
a18	0.023899062	0.002220985	0.32259905	0.010494288	0.026836906	0.027886068	0.07209113	0.027381906	0.029380716	0.085254826	0.03197435	0.30864757	0.031333122
a46	0.016673902	0.0029800814	0.2892022	0.007356011	0.017039621	0.023555728	0.07362416	0.025208648	0.028219238	0.08422259	0.01940276	0.39812446	0.014390606
a31	0.01583045	0.003968479	0.26360017	0.008091296	0.015359421	0.027134897	0.0796064	0.028297001	0.03097793	0.086049214	0.017056167	0.41033906	0.013689559
a46	0.01853363	0.002790745	0.3165198	0.00772691	0.020669455	0.025295403	0.06703873	0.030478997	0.031599887	0.08043183	0.02676956	0.3545469	0.017598135
a31	0.015573488	0.0047440715	0.24989872	0.007829906	0.014864748	0.024946285	0.07195344	0.030416492	0.031491723	0.076445244	0.017020518	0.44311115	0.01170428
a15	0.019779753	0.0032128664	0.29690567	0.008099883	0.022604534	0.02590615	0.07097764	0.03517147	0.034954816	0.08555151	0.028245606	0.35264903	0.015940994
a46	0.014741099	0.0059611974	0.23565166	0.008202125	0.0142226145	0.024035802	0.077696465	0.03179331	0.03076628	0.077293426	0.015868403	0.45269254	0.011075089
a31	0.015899448	0.008074391	0.20325796	0.010152599	0.015045736	0.02765928	0.08544043	0.03691803	0.032687727	0.07477965	0.015682708	0.46168613	0.012715901
a13	0.015034196	0.004929903	0.28337377	0.007606378	0.016593212	0.027223576	0.07369426	0.03711165	0.037460577	0.07974579	0.021917466	0.38245735	0.012851825
a39	0.01679107	0.009409681	0.2053351	0.011157982	0.01579356	0.027736966	0.08919305	0.038778454	0.033231754	0.07471109	0.016539179	0.44812596	0.013196064
a20	0.015129467	0.009194496	0.20456736	0.010980955	0.013815752	0.022459751	0.09346536	0.03159163	0.02541899	0.06828144	0.01364	0.47740754	0.014047228
a46	0.015054183	0.008618532	0.20915075	0.010708559	0.014014897	0.025676588	0.09187035	0.03454735	0.028017549	0.07006006	0.013626346	0.46420604	0.014448839
a31	0.023492986	0.012323093	0.18357246	0.015528674	0.024033336	0.04635116	0.10685288	0.06235392	0.05433297	0.08935467	0.025183134	0.33789203	0.01872867
a24	0.018793512	0.0121263685	0.18745129	0.01376467	0.01935939	0.036782563	0.10676134	0.05425633	0.046198618	0.08714341	0.02138626	0.38002738	0.015948901
a31	0.027253814	0.018494662	0.18976596	0.020693148	0.027750852	0.052416217	0.12967056	0.07666447	0.060675323	0.09639263	0.028652014	0.24945387	0.02211647
a24	0.018212095	0.010940567	0.21215463	0.012720723	0.019407064	0.03695066	0.107581206	0.05369686	0.04921783	0.09247707	0.023221234	0.34805885	0.015361253
a31	0.029224027	0.022577846	0.19001877	0.02400923	0.029259466	0.049381595	0.13970727	0.07422604	0.05603562	0.09286115	0.029864477	0.23818782	0.024646685
a46	0.018893627	0.013175702	0.21711019	0.014594622	0.020303333	0.036684427	0.12285119	0.053445145	0.047422383	0.09401237	0.024177285	0.31936556	0.017964112
a39	0.037539076	0.03329948	0.15794957	0.034143336	0.03691174	0.04853979	0.15516414	0.07075404	0.052902516	0.08698314	0.03740843	0.21335746	0.03504735
a31	0.05285654	0.047824994	0.15720616	0.04879596	0.050006412	0.05295034	0.13176972	0.06288503	0.054485172	0.07311472	0.04964765	0.1686524	0.049804885
a37	0.03130823	0.028059918	0.15807576	0.028813776	0.031771556	0.043420497	0.16065152	0.06429213	0.04975692	0.09181223	0.033672377	0.24751411	0.030850954
a18	0.047622338	0.04380441	0.16069242	0.044502027	0.046206508	0.051187307	0.14271116	0.06541834	0.0536627	0.077135764	0.046382565	0.1748224	0.045852043
a31	0.060932636	0.057296213	0.13985883	0.05799258	0.05871369	0.06081372	0.123362616	0.06809538	0.06172881	0.07320817	0.058332562	0.12115549	0.0585093
a20	0.044167317	0.042102456	0.11925035	0.042572986	0.04446081	0.05301289	0.17141315	0.07286147	0.057292968	0.08823233	0.04555055	0.17538758	0.04369518
a18	0.05969563	0.057602316	0.13542375	0.05796768	0.05887499	0.06151055	0.12875685	0.070171885	0.06277425	0.074765265	0.05886218	0.114954256	0.05864038
a31	0.06864686	0.0667598	0.11846688	0.06710643	0.06743057	0.068316534	0.10124414	0.071664624	0.06871098	0.07377133	0.06721681	0.09333295	0.06733216
a1	0.058773965	0.057758857	0.0939098	0.057985816	0.058898523	0.06329119	0.15196297	0.075496696	0.065398484	0.08138344	0.05938861	0.11725053	0.05850114
a39	0.07136248	0.07072421	0.09691482	0.07083543	0.07106598	0.07190346	0.099144496	0.074751586	0.07226284	0.0756752	0.071039386	0.08336764	0.07095239
a31	0.07287104	0.071626045	0.11010903	0.0718464	0.07198823	0.07208677	0.0815835	0.07289756	0.072168194	0.07403224	0.07180368	0.08502708	0.071960166
a46	0.06706801	0.06656858	0.08317029	0.06667943	0.067126796	0.069403894	0.12658314	0.076187834	0.0704837	0.07855938	0.06735707	0.093912944	0.066898905
a31	0.07417107	0.07398266	0.08081072	0.074018344	0.07413457	0.0747104	0.09250524	0.07652326	0.07492407	0.07689248	0.07414845	0.079129145	0.0740496
a46	0.07423084	0.07408078	0.080761336	0.074111424	0.074230984	0.07471847	0.09005236	0.07625076	0.07493849	0.07687982	0.07427923	0.081260614	0.07420497
a28	0.07565535	0.07556347	0.07929424	0.07558043	0.07563353	0.07586805	0.08354432	0.076622695	0.07595905	0.07683451	0.07564008	0.078202054	0.07560221
</S>	0.07596654	0.075806335	0.084473446	0.075831465	0.07586882	0.07589293	0.07792587	0.07607711	0.07592104	0.076279454	0.07584709	0.07825169	0.075858176
