 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.07097984	0.029956566	0.037761685	0.06939427	0.0840557	0.086918004	0.080342546	0.0802036	0.08670889	0.08397554	0.07974832	0.0855855	0.08436187	0.04000767
a20	0.043707807	0.01981901	0.020661049	0.050186202	0.097571015	0.15889432	0.026159948	0.020617008	0.17626882	0.058847826	0.037933458	0.13575394	0.13070051	0.022879086
a13	0.06479461	0.027639244	0.033034667	0.069119275	0.088318236	0.14925227	0.043087207	0.037916087	0.12672606	0.06100579	0.05259796	0.102851875	0.101125434	0.042531338
a31	0.07159758	0.039602075	0.04599004	0.070329	0.08015203	0.12539807	0.05647913	0.054696407	0.09648911	0.0650257	0.061462723	0.08873915	0.08755552	0.056483496
a28	0.0557259	0.022189425	0.024929797	0.052486595	0.07767858	0.15582895	0.032194287	0.029183809	0.16220905	0.06366179	0.050644893	0.12297333	0.11475914	0.035534468
a31	0.06263698	0.023041066	0.026749605	0.05375836	0.07738434	0.15985131	0.03400082	0.03139418	0.15486065	0.06103667	0.048632488	0.12104679	0.10962868	0.03597808
a21	0.050532617	0.01272074	0.013758622	0.05100632	0.10550288	0.16008124	0.027886469	0.02292625	0.15491623	0.07990222	0.055600066	0.12141808	0.119304635	0.02444362
a31	0.05240771	0.0063983793	0.008957413	0.050051343	0.09902078	0.15693139	0.0287943	0.023864727	0.15292135	0.08521558	0.061672848	0.128857	0.13077596	0.014131212
a20	0.0646859	0.0038432316	0.0052890736	0.06484567	0.11562986	0.14470387	0.04377359	0.035835307	0.13547333	0.0844294	0.064691626	0.11217843	0.114272475	0.01034822
a28	0.037523054	0.0030443028	0.003405571	0.046388164	0.12082065	0.15278795	0.044874985	0.031421673	0.14928125	0.09445595	0.05685082	0.12909776	0.12408071	0.0059671868
a27	0.024268335	0.0026055148	0.0027658208	0.027764728	0.12098387	0.199449	0.029864604	0.018395485	0.1881548	0.08340432	0.040098216	0.13657248	0.121030994	0.004641778
a17	0.018692546	0.002288683	0.0025416247	0.02085169	0.111026295	0.2393197	0.022501582	0.013104119	0.2075846	0.074530974	0.032629117	0.13607438	0.11492191	0.0039327294
a4	0.014640082	0.003086548	0.0035198608	0.017010415	0.092410095	0.26833293	0.021922959	0.012216004	0.22876465	0.065559484	0.025037741	0.14036614	0.10227305	0.0048600654
a13	0.014573006	0.004321078	0.0047634235	0.017383782	0.078344375	0.30055788	0.017373586	0.009751413	0.27441385	0.04956773	0.019906983	0.11980166	0.08323487	0.006006338
a31	0.018068489	0.006930438	0.008128742	0.021610051	0.07761275	0.26239958	0.02906603	0.01794411	0.26132998	0.056231976	0.02540784	0.124431856	0.07990584	0.010932367
a18	0.012371124	0.004112604	0.0043869345	0.014426078	0.08663389	0.2671519	0.022741614	0.013517413	0.2471984	0.05929301	0.022126155	0.14379942	0.09617047	0.006070976
a36	0.018734315	0.010210211	0.010466611	0.01932268	0.077795535	0.29058728	0.024032801	0.016578043	0.28795937	0.041281793	0.019641312	0.105424546	0.06660325	0.011362265
a46	0.036557317	0.028384835	0.028748512	0.03965182	0.080213994	0.21974763	0.03728003	0.03188402	0.2325195	0.04838146	0.035911947	0.08255237	0.067804806	0.030361716
a31	0.04336035	0.040736135	0.041101277	0.05102586	0.088058285	0.16902381	0.049518976	0.044368293	0.17773557	0.056941297	0.04768368	0.07655836	0.070337474	0.043550625
a20	0.052834608	0.050809897	0.0508801	0.053660255	0.07313929	0.14312336	0.056924976	0.053970166	0.15561861	0.060942564	0.05459814	0.07480141	0.06724557	0.05145104
a8	0.06800578	0.06673632	0.06675887	0.067697875	0.07280877	0.08722387	0.06801982	0.06733701	0.08911961	0.06903457	0.067557044	0.072247356	0.0706003	0.0668529
a31	0.07034003	0.070078656	0.07008761	0.070433095	0.072466575	0.07570896	0.07043553	0.07023827	0.07562046	0.07076842	0.07035358	0.071796015	0.07151084	0.070161976
a24	0.07060729	0.07040331	0.07040641	0.070554346	0.07142381	0.074668154	0.070708476	0.070559934	0.07555369	0.07095184	0.070613086	0.07177136	0.07134972	0.070428625
a46	0.071234666	0.07090551	0.070906915	0.07102573	0.07152886	0.07283409	0.07098211	0.07093556	0.07322824	0.071197666	0.07101224	0.071786575	0.07150864	0.07091319
</S>	0.07134326	0.07127769	0.07127837	0.071315885	0.07151342	0.07185954	0.07130715	0.07128982	0.07190854	0.071359	0.07130854	0.0715032	0.07145108	0.07128452
