 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.12075774	0.1124534	0.09657838	0.08409099	0.10937033	0.1177885	0.12422532	0.12518318	0.10955211
a31	0.07963606	0.060570445	0.044554472	0.047962084	0.038611438	0.02363029	0.18479468	0.4065754	0.11366511
a46	0.07051091	0.0507283	0.043545313	0.055182602	0.04158434	0.028880354	0.16178854	0.41382644	0.13395326
a8	0.069127925	0.06483946	0.06195191	0.077234335	0.06326839	0.038550746	0.11973781	0.38048747	0.12480193
a20	0.07427503	0.077527374	0.07476355	0.08331309	0.07614991	0.04658983	0.117306106	0.32771704	0.12235807
a31	0.080491774	0.079282105	0.07464566	0.078609765	0.07468592	0.050137557	0.116778865	0.32724968	0.11811871
a20	0.09362076	0.06717914	0.0478367	0.046511445	0.04345146	0.026725724	0.19858292	0.32722044	0.14887147
a13	0.09881004	0.07088675	0.05092286	0.04290271	0.040547173	0.02584641	0.20782734	0.32633504	0.1359217
a14	0.10534384	0.07843228	0.05300799	0.03491104	0.04295477	0.032593407	0.20583408	0.3080029	0.13891974
a0	0.15440664	0.09464061	0.047989164	0.02504369	0.040681724	0.02472987	0.20941702	0.25951207	0.14357914
a31	0.11195644	0.07372417	0.03561488	0.019855114	0.040583733	0.02785053	0.2295585	0.33597997	0.12487665
a37	0.17280369	0.10855483	0.056420952	0.027830845	0.042383283	0.02383556	0.19964975	0.2371117	0.13140936
a35	0.1374509	0.08204264	0.032437056	0.016793365	0.036704298	0.020945879	0.23813094	0.3136416	0.12185327
a17	0.09752907	0.06101156	0.027103141	0.016550628	0.03507979	0.022896614	0.25410977	0.387941	0.09777846
a31	0.08640046	0.0604488	0.02902451	0.017490095	0.0366854	0.025936691	0.25004044	0.410205	0.083768606
a15	0.12680557	0.08284724	0.037065648	0.018348053	0.03815861	0.022588689	0.23473082	0.3193014	0.12015398
a31	0.068908215	0.050740834	0.024433028	0.016559156	0.03165481	0.020578137	0.26294285	0.45442352	0.06975943
a46	0.12090805	0.07278365	0.029826568	0.016603244	0.032178864	0.01969908	0.24387461	0.35643095	0.10769503
a35	0.060723435	0.0421404	0.019758495	0.015306287	0.02539017	0.01676067	0.26432467	0.48798677	0.06760914
