 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.091613375	0.12650272	0.11715338	0.13623565	0.12849666	0.14223543	0.14322318	0.1145396
a31	0.049384918	0.08395082	0.06404554	0.08973054	0.0648192	0.201498	0.36917308	0.077397935
a8	0.04771117	0.07943106	0.05900687	0.07828405	0.0655489	0.20783585	0.3678317	0.094350345
a31	0.046934437	0.10163619	0.08606125	0.094902866	0.08940651	0.15627629	0.30418926	0.12059313
a23	0.04448341	0.07703253	0.050777182	0.07312613	0.06434286	0.22244443	0.36816803	0.09962542
a31	0.04665974	0.10301693	0.07611948	0.08904003	0.07835451	0.16363993	0.33323106	0.109938264
a10	0.04587468	0.0769085	0.045267295	0.07100239	0.063534886	0.21776655	0.3811119	0.0985338
a31	0.056791965	0.07045245	0.041999817	0.0671774	0.058603812	0.20126736	0.4200341	0.08367305
a24	0.041700345	0.09043358	0.044645432	0.08498964	0.065726995	0.22872868	0.357813	0.08596233
a31	0.0404353	0.08089759	0.04445397	0.08521628	0.060987752	0.22917916	0.38951433	0.06931561
a18	0.019259315	0.084102765	0.049823012	0.12144168	0.08201051	0.25391513	0.33018053	0.059267044
a31	0.02178904	0.06989894	0.041810248	0.11637351	0.070329644	0.25233883	0.3826792	0.04478057
a8	0.013166583	0.05229887	0.02698977	0.09408988	0.047723703	0.28835955	0.444936	0.032435656
a31	0.013961044	0.06138864	0.030977765	0.09696695	0.05467305	0.27528575	0.42914483	0.03760193
a29	0.012767205	0.04700606	0.023630727	0.082466625	0.04062754	0.28202876	0.48267946	0.028793706
a31	0.012071651	0.04141867	0.020798055	0.06810147	0.033965603	0.26535952	0.53270864	0.025576355
a21	0.011339675	0.04223463	0.020261666	0.07015438	0.032913942	0.27517718	0.5224337	0.025484849
a31	0.011439768	0.03806673	0.019124221	0.06081867	0.029127179	0.25922135	0.55914646	0.023055622
a38	0.011713559	0.036327623	0.017999997	0.058532953	0.0274487	0.25522837	0.5696142	0.023134528
a10	0.011747166	0.033448696	0.017520368	0.051756795	0.024447247	0.24408866	0.5961443	0.020846747
a39	0.013727884	0.029854799	0.016614258	0.04559243	0.023734992	0.23182064	0.6158294	0.022825561
a8	0.012751956	0.031018777	0.016742539	0.042003892	0.021742066	0.23874263	0.61518496	0.021813205
a31	0.01345559	0.042306166	0.022387296	0.056612287	0.025368819	0.22634783	0.5940069	0.019515134
a20	0.0126710795	0.033540618	0.017283553	0.04763631	0.023157336	0.21815269	0.62605256	0.021505842
a31	0.016966604	0.03098409	0.019474	0.0385113	0.0211239	0.18204664	0.6708803	0.0200132
a20	0.017906561	0.032032125	0.019864384	0.040029638	0.023340965	0.18419348	0.65879196	0.023840854
a3	0.022066599	0.03296977	0.02252282	0.03975992	0.025106812	0.17537892	0.65568	0.026515177
a41	0.0309082	0.04573441	0.031444225	0.04308922	0.031024104	0.14517832	0.64131	0.03131152
a37	0.027756784	0.049423017	0.031107098	0.047039527	0.030601857	0.14977817	0.6352696	0.029023934
a31	0.03735275	0.064897545	0.041847322	0.057756834	0.041221224	0.14719659	0.56979084	0.039936878
a8	0.02660809	0.040285747	0.029596431	0.04790478	0.032245427	0.16328968	0.62904894	0.031020898
a31	0.061587643	0.0765226	0.06365785	0.07692909	0.06412708	0.1385966	0.45651692	0.06206223
a23	0.051482696	0.0621134	0.05253043	0.06567365	0.054654986	0.15262994	0.5056402	0.055274714
a31	0.09558849	0.107889116	0.09475155	0.100853674	0.094243966	0.12981921	0.28334856	0.09350541
a8	0.07425454	0.08336969	0.07454283	0.083606504	0.07596833	0.14298399	0.38851574	0.07675831
a31	0.10127633	0.108721584	0.10115939	0.10694279	0.101308964	0.13390715	0.24606605	0.10061767
a24	0.09851863	0.10435539	0.09842112	0.10363014	0.09918764	0.13609982	0.2599687	0.09981853
a31	0.10719963	0.113203086	0.10684028	0.11176764	0.10691185	0.13390283	0.213837	0.10633768
a24	0.10924647	0.11288331	0.10928833	0.11261948	0.10972917	0.1318637	0.20449434	0.10987527
a46	0.1126751	0.11802567	0.11179361	0.11494875	0.11172173	0.13058978	0.18853039	0.11171495
a24	0.120559655	0.1225503	0.12044639	0.12163794	0.120447606	0.12708497	0.14695421	0.120319
a18	0.121200554	0.12496559	0.12090583	0.12172227	0.12059054	0.1250546	0.14509945	0.12046115
a21	0.114489734	0.121922515	0.115374856	0.117022775	0.114859775	0.12399967	0.17741847	0.11491223
a28	0.11170234	0.11811087	0.11334627	0.11559748	0.113029845	0.12546603	0.1897279	0.11301929
a20	0.10811938	0.11826934	0.11078978	0.113523096	0.11014021	0.12525344	0.2035489	0.11035587
a31	0.10432381	0.1152318	0.107588634	0.111181185	0.106961265	0.12691504	0.22074884	0.10704939
a46	0.117682606	0.11970319	0.118269354	0.11975956	0.118376344	0.1269198	0.16107175	0.118217416
</S>	0.12395637	0.12431979	0.12403105	0.12426977	0.12403848	0.12529066	0.13008413	0.124009736
