 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.019770915	0.07013178	0.08291472	0.08249762	0.08306172	0.08257378	0.083417036	0.08293668	0.08313075	0.08342255	0.083577044	0.08300706	0.07955831
a31	0.011794465	0.046686914	0.08224231	0.060224783	0.06749495	0.0536841	0.090702765	0.081949666	0.06300076	0.09480103	0.17733476	0.10877046	0.061313067
a21	0.023224229	0.049581412	0.06727595	0.048284527	0.05293403	0.048528083	0.08588082	0.084576614	0.046263885	0.076501854	0.2622723	0.09701523	0.05766108
a24	0.01567448	0.04269447	0.07722415	0.05930194	0.06528138	0.05087784	0.08668099	0.07947411	0.06438026	0.095319614	0.19344307	0.10593768	0.063710116
a31	0.019557253	0.044318005	0.08279298	0.06907032	0.07456177	0.056821607	0.083431065	0.0789042	0.07786303	0.095994286	0.14255378	0.10033144	0.073800236
a17	0.017436018	0.03110171	0.05872408	0.043110505	0.048779078	0.0359829	0.07161541	0.07269961	0.050781533	0.112583	0.26878023	0.12860702	0.05979893
a31	0.009354573	0.03379851	0.07092064	0.05725088	0.06295515	0.0451771	0.07179067	0.07092089	0.06559518	0.10438425	0.24026984	0.10309389	0.06448841
a20	0.002601343	0.01724879	0.06157261	0.027304795	0.03760404	0.021907179	0.09695739	0.13274634	0.046466872	0.13343374	0.22560227	0.13816084	0.05839378
a13	0.0020588574	0.008599386	0.06447165	0.025493406	0.037312616	0.019575326	0.09826302	0.12288263	0.04867335	0.14695923	0.24104215	0.15262567	0.03204274
a17	0.002942607	0.005630061	0.057757486	0.024742791	0.0408014	0.016507484	0.09441959	0.074484	0.051138885	0.18620282	0.29209137	0.13589343	0.017388074
a8	0.003683842	0.006190217	0.05739044	0.028287353	0.045717195	0.01880772	0.08561802	0.056788195	0.05160258	0.19476795	0.32447505	0.11084672	0.01582471
a31	0.0041558826	0.0071800915	0.06256175	0.03673287	0.054026578	0.025673542	0.0767151	0.055010922	0.057458483	0.17619231	0.32830653	0.098530814	0.017455073
a39	0.0028122312	0.005608712	0.060901955	0.03025888	0.04550323	0.020836413	0.091796316	0.082957275	0.056599602	0.17354593	0.27560565	0.13124636	0.022327468
a31	0.004220845	0.006567785	0.058127917	0.03033778	0.0478001	0.020663664	0.07569512	0.050294697	0.051601414	0.18706985	0.34967518	0.10255973	0.0153858755
a37	0.0023421235	0.0054497244	0.06330764	0.023332242	0.0393425	0.016528323	0.102202654	0.1013247	0.049598336	0.16059618	0.2668795	0.14691846	0.022177573
a8	0.0038795767	0.0059929565	0.048013594	0.019777069	0.034532122	0.014319786	0.080199175	0.05313215	0.040502034	0.19708644	0.36799416	0.12078595	0.013785046
a31	0.0058582444	0.0073296768	0.04638943	0.023006609	0.03972899	0.016058989	0.0630119	0.031897448	0.03900939	0.19155025	0.44371158	0.07962427	0.012823162
a8	0.0038495264	0.0058103027	0.046240453	0.018908927	0.033300947	0.014707161	0.082059436	0.05852642	0.039237123	0.18087706	0.37824953	0.12300563	0.015227564
a23	0.0066307895	0.008010132	0.04317289	0.022624742	0.038221832	0.017133856	0.058065396	0.02909655	0.03637276	0.1762436	0.47454575	0.07758678	0.012294877
a8	0.0103869	0.011332525	0.03669839	0.020978251	0.033055082	0.016169015	0.05111627	0.023979753	0.029845968	0.14884916	0.55075145	0.051630154	0.015207126
a20	0.010015065	0.011127884	0.046922714	0.026474636	0.044716753	0.019637628	0.063722245	0.026555266	0.038993772	0.15676294	0.4770649	0.06223605	0.015770108
a31	0.011189783	0.012283979	0.044404417	0.02577618	0.041722264	0.019026112	0.06281299	0.02683767	0.036785312	0.1541645	0.4910685	0.056247022	0.01768127
