 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.14590326	0.027028676	0.08344944	0.12583947	0.16284265	0.1428595	0.090573505	0.11150944	0.08230062	0.027693393
a28	0.10684718	0.010272229	0.04163019	0.07439285	0.43406668	0.122773886	0.047677003	0.049327064	0.09622088	0.016791947
a31	0.11801597	0.025155928	0.06434591	0.10892204	0.2603292	0.14401633	0.064867735	0.057888377	0.11423141	0.042227153
a17	0.11509657	0.01494589	0.041363485	0.074139	0.42459306	0.11965531	0.04378605	0.04232691	0.0972373	0.026856441
a31	0.13509578	0.007169212	0.04350363	0.091864906	0.3864217	0.13411823	0.047716085	0.043574873	0.09794379	0.012591731
a20	0.17304008	0.0026679318	0.018984342	0.082503706	0.4614444	0.13974173	0.024538705	0.027337955	0.06478764	0.004953466
a31	0.18961512	0.0021550355	0.011932499	0.096246935	0.45546812	0.16242273	0.014956273	0.020058997	0.04316542	0.003978908
a20	0.20814148	0.0021998927	0.008031073	0.0959444	0.44151464	0.17582637	0.009294235	0.014554503	0.039907403	0.0045859977
a35	0.18154642	0.002002892	0.008647447	0.09820486	0.4638215	0.18249682	0.009453177	0.017693406	0.03248482	0.0036487114
a36	0.12482225	0.003931279	0.0077292933	0.05691231	0.6430331	0.11296521	0.00797745	0.011899875	0.026002618	0.0047266474
a31	0.0905135	0.009754501	0.011968106	0.04880579	0.70664644	0.07518723	0.01177967	0.013028642	0.021885714	0.010430379
a20	0.110002615	0.0073164934	0.00925856	0.05252209	0.675605	0.093463846	0.0097272545	0.012260237	0.021712895	0.00813098
a17	0.07452114	0.007101921	0.009049328	0.030629568	0.7736025	0.054405533	0.0088425595	0.010237499	0.02393549	0.0076744384
a28	0.05353573	0.014931112	0.016239626	0.030202264	0.7729878	0.039810333	0.015884362	0.01630101	0.024734883	0.0153727885
a31	0.052665725	0.01924404	0.020649582	0.033634577	0.7439769	0.041625183	0.02023857	0.02033146	0.02782874	0.01980519
a24	0.06490889	0.020319242	0.021029962	0.03597697	0.7222883	0.046077624	0.021171767	0.022065895	0.025549134	0.020612147
a31	0.09604122	0.034277998	0.035358004	0.05494096	0.56726414	0.06497365	0.03538028	0.036380425	0.04094784	0.034435485
a15	0.073051035	0.04522779	0.045578744	0.0528832	0.541082	0.056832187	0.045653634	0.046140295	0.04819692	0.045354195
a31	0.09399431	0.06697412	0.06738959	0.07111814	0.35303593	0.073325984	0.06732812	0.06761043	0.07212536	0.067098126
a46	0.10047417	0.08881958	0.08892174	0.090035945	0.18442354	0.09062337	0.08890777	0.088986754	0.08995452	0.08885257
a41	0.099519774	0.08851268	0.08865216	0.08991085	0.18651624	0.09060869	0.088632755	0.08873148	0.09035979	0.08855549
</S>	0.10274028	0.097941376	0.097971946	0.09815698	0.11280492	0.09825246	0.09795973	0.097971864	0.09825261	0.09794787
