 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.052643158	0.07654937	0.07670971	0.05989563	0.07597497	0.060173377	0.07625293	0.07784401	0.0778562	0.07719107	0.07794379	0.07787268	0.07758606	0.055507045
a31	0.024025649	0.089569226	0.09531082	0.028495375	0.03997451	0.016663698	0.035887897	0.10260195	0.11431837	0.07266623	0.14134453	0.12298795	0.09424592	0.021907898
a37	0.021897707	0.100008726	0.09927746	0.02451059	0.033973567	0.017278047	0.032046393	0.098962724	0.11388921	0.06886754	0.15416615	0.11806084	0.090184554	0.02687648
a31	0.02730943	0.091754206	0.08197419	0.028278999	0.034852527	0.023302047	0.03384527	0.08932844	0.11201596	0.06644661	0.16180694	0.12166429	0.09173519	0.035685867
a37	0.01997032	0.10724002	0.10314137	0.025267428	0.035198834	0.01668775	0.032466628	0.103879586	0.115211606	0.0693735	0.14481866	0.11119215	0.08822921	0.027322972
a31	0.022121562	0.09217195	0.08490219	0.026385836	0.03344069	0.019472485	0.031302255	0.09721357	0.11848886	0.06838173	0.15983479	0.1217668	0.09258119	0.03193611
a37	0.019087031	0.10877364	0.10003113	0.025396505	0.035195727	0.015782543	0.0304615	0.10765273	0.11875886	0.06836514	0.14295448	0.11246513	0.08824633	0.026829261
a18	0.019610357	0.092149265	0.087640375	0.024074892	0.03175659	0.015482143	0.026915671	0.106304996	0.12573907	0.065435596	0.16074097	0.12453573	0.093794964	0.025819387
a21	0.020640664	0.068697274	0.06907279	0.03426305	0.03878082	0.025700454	0.034327947	0.08982871	0.11537606	0.062905096	0.17170233	0.1312198	0.09919852	0.038286515
a24	0.024646122	0.06513483	0.06959931	0.045700453	0.048704464	0.037817113	0.044698272	0.08375707	0.10258581	0.06241981	0.15384164	0.11775501	0.09555988	0.047780186
a31	0.029229308	0.07035345	0.07534376	0.055975232	0.05811099	0.04715153	0.053309888	0.08291971	0.093401864	0.064885125	0.12633392	0.099687085	0.088618815	0.05467935
a14	0.0149141	0.078767486	0.078238815	0.031188251	0.040278625	0.02133351	0.034945294	0.09811085	0.11488071	0.07488553	0.1505604	0.13006425	0.100818396	0.0310138
a7	0.01736737	0.09715765	0.084236786	0.028805861	0.03972876	0.015923379	0.030967	0.10049527	0.11346146	0.07535645	0.14075862	0.1300403	0.10176585	0.023935268
a31	0.013117796	0.07448536	0.073544756	0.03480271	0.04906812	0.023209289	0.044279266	0.08954481	0.10271959	0.08114554	0.1355418	0.13760059	0.11956916	0.021371225
a46	0.020413551	0.123619914	0.093453504	0.03913863	0.05308199	0.02659457	0.050414406	0.08854971	0.09210277	0.08064719	0.106192835	0.10216562	0.096621	0.027004287
a20	0.008160377	0.1049789	0.083286986	0.03368412	0.05411601	0.023923162	0.051299598	0.089921616	0.09694901	0.08601965	0.11865267	0.120315105	0.114552185	0.014140626
a31	0.005540268	0.099168815	0.08161591	0.029520804	0.053355683	0.02072904	0.049931634	0.09242386	0.10057793	0.08613472	0.12543885	0.12791148	0.118710406	0.008940614
a39	0.010064759	0.12032567	0.09171157	0.033170942	0.052568227	0.021664876	0.047681067	0.092921965	0.098523855	0.08271325	0.116324455	0.11341845	0.1054173	0.013493656
a8	0.0073791845	0.11974708	0.09381052	0.028022664	0.050132748	0.017552612	0.04375636	0.096227534	0.10225213	0.079308055	0.12372115	0.11957036	0.10889501	0.009624535
