 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.14373152	0.090688735	0.1308113	0.13816501	0.16474499	0.20121592	0.1306425
a0	0.046589054	0.035042662	0.085426725	0.10214688	0.16180371	0.49819008	0.070800975
a31	0.0886527	0.06290565	0.089888796	0.11004482	0.17835537	0.3476329	0.12251978
a13	0.048226252	0.04032596	0.07008743	0.09017007	0.16828765	0.50247157	0.08043104
a31	0.068783335	0.035651833	0.06900565	0.090538666	0.16907047	0.47148123	0.09546878
a8	0.047436576	0.013910227	0.06087288	0.09513576	0.20356756	0.51028764	0.06878939
a31	0.041529346	0.0074956613	0.029933147	0.057071347	0.19267519	0.63603723	0.035258114
a13	0.03720066	0.0065741492	0.033901155	0.0628371	0.188489	0.640562	0.030435957
a31	0.0278543	0.008347116	0.022312403	0.03943824	0.12425819	0.7581427	0.019646997
a17	0.030233638	0.009013854	0.024940731	0.043221176	0.12360108	0.7465721	0.02241743
a31	0.031155512	0.011288705	0.024113154	0.03960826	0.109371595	0.7624216	0.02204119
a13	0.032989148	0.013366882	0.025355991	0.039905444	0.10173798	0.76176184	0.024882825
a31	0.036506187	0.017380562	0.027451815	0.03955059	0.09332718	0.7589167	0.026867032
a28	0.039178845	0.020139672	0.02939093	0.0411862	0.09177578	0.7481556	0.030172998
a10	0.038220923	0.018807234	0.032307576	0.047148403	0.100660294	0.7317994	0.031056104
a31	0.04592863	0.027230868	0.039223623	0.05207941	0.09923197	0.69740516	0.038900398
a30	0.060982898	0.041780468	0.04848676	0.05696288	0.09458031	0.64750195	0.049704794
a31	0.051450577	0.0329665	0.044161823	0.05593484	0.09975458	0.67162067	0.044111017
a20	0.079804815	0.061370734	0.06675009	0.07353524	0.10425658	0.54639316	0.06788938
a28	0.05339463	0.03516612	0.047134943	0.06024825	0.10482715	0.6514184	0.04781053
a31	0.092642784	0.07050419	0.078593194	0.086061776	0.1184232	0.47512594	0.07864886
a35	0.11182243	0.09890585	0.1020567	0.10599038	0.12421353	0.35421112	0.10279997
a31	0.08477053	0.06980787	0.076493345	0.084107995	0.114533864	0.4925689	0.077717446
a46	0.13281158	0.12568672	0.12711817	0.12878978	0.13636363	0.2218155	0.12741461
a31	0.113908365	0.10485962	0.108161665	0.11233095	0.13021803	0.32144126	0.10908011
a10	0.13834427	0.1350462	0.13574116	0.13654992	0.14012277	0.17830434	0.13589132
a8	0.13388152	0.12897137	0.13047424	0.13209929	0.1390257	0.20473208	0.13081582
a31	0.13614322	0.13302086	0.13395996	0.13507721	0.13996266	0.18762605	0.13421011
</S>	0.1416872	0.1407017	0.14090131	0.1411259	0.14211597	0.15252946	0.14093843
