 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.07747965	0.08138311	0.022403425	0.08512537	0.09673149	0.09768234	0.12050322	0.10500839	0.10070691	0.1287043	0.084271766
a31	0.066458195	0.07265083	0.018095493	0.10250139	0.12857758	0.104196884	0.11943999	0.08509185	0.088519126	0.1342197	0.080249004
a20	0.069069944	0.07290043	0.03647509	0.100061245	0.12082083	0.10171994	0.1136086	0.08457335	0.08837973	0.13124901	0.08114184
a46	0.05809024	0.06513025	0.017555816	0.10653289	0.12832378	0.11653065	0.12427944	0.09066917	0.08531979	0.13053836	0.07702965
a10	0.053355947	0.0658231	0.012074941	0.10605655	0.1167251	0.11356031	0.1182591	0.102635995	0.09706604	0.12673192	0.087711
a17	0.05316207	0.067280196	0.010249752	0.10274504	0.110371724	0.10670361	0.11623946	0.102163814	0.10059737	0.14300188	0.08748505
a31	0.05632244	0.07424436	0.009323004	0.09342847	0.10680914	0.10131458	0.119613506	0.10519549	0.10361996	0.15191309	0.07821595
a20	0.023619626	0.03456353	0.003979958	0.06554918	0.09691275	0.0809531	0.16617109	0.11044116	0.11483804	0.25623566	0.04673591
a8	0.018117843	0.023182977	0.0075067547	0.050663985	0.09574569	0.07062274	0.20997587	0.08331368	0.06973933	0.34701055	0.024120584
a20	0.025905747	0.03141195	0.01422624	0.05997996	0.100885145	0.075851806	0.20221174	0.07718664	0.060295485	0.3217562	0.030289046
a31	0.032746613	0.037897866	0.020351848	0.06945462	0.10657837	0.08027589	0.19294925	0.07281526	0.05845374	0.29300436	0.035472233
a39	0.018628052	0.022323932	0.008428351	0.047315553	0.097972915	0.06896529	0.22631913	0.07867092	0.06625228	0.3403627	0.02476089
a31	0.03437276	0.03781718	0.021133043	0.060473405	0.10526004	0.072935455	0.19721141	0.066528864	0.05823313	0.31405064	0.031984054
a33	0.026738223	0.030172555	0.013318355	0.048802476	0.09736804	0.062949926	0.21671434	0.07224021	0.0674027	0.33506182	0.029231327
a31	0.053067096	0.056007594	0.036851708	0.07316157	0.11325233	0.081218384	0.16477606	0.07067018	0.065837115	0.23942642	0.045731574
a18	0.039415438	0.042661894	0.02412632	0.055646442	0.09219711	0.0629398	0.18044327	0.072484426	0.07254487	0.31889328	0.038647104
a31	0.061096262	0.064066	0.043005172	0.07198822	0.10060412	0.07393889	0.14641866	0.073999725	0.07273095	0.24089344	0.05125863
a23	0.057306226	0.06012915	0.040437452	0.06657183	0.09011876	0.0683805	0.14527658	0.0774359	0.08012849	0.26217797	0.052037112
a31	0.07939366	0.081810094	0.061015166	0.08272441	0.0961631	0.07913303	0.11686922	0.080585875	0.081955306	0.17367546	0.0666747
a39	0.07461728	0.07690391	0.059208423	0.07779575	0.090468764	0.07660996	0.11887468	0.08277149	0.08558965	0.19043308	0.06672692
a31	0.0793537	0.08218333	0.060849313	0.08109564	0.084936395	0.074047066	0.11143025	0.08325129	0.088362746	0.18602821	0.06846202
a24	0.087768555	0.08935423	0.076121174	0.0867007	0.09058276	0.0838129	0.100652754	0.08655878	0.08836461	0.13063852	0.07944509
a20	0.084756	0.08721252	0.07298056	0.08504949	0.08714353	0.080979064	0.104397066	0.08556043	0.08689499	0.14781347	0.07721292
</S>	0.09266746	0.094396375	0.08003287	0.09039123	0.0900638	0.08476887	0.09498405	0.08664471	0.088578984	0.115174204	0.082297444
